Step,FOWM_SNUHumanoidEnv_sweep_4 - rewards,FOWM_SNUHumanoidEnv_sweep_4 - rewards__MIN,FOWM_SNUHumanoidEnv_sweep_4 - rewards__MAX,FOWM_SNUHumanoidEnv_sweep_3 - rewards,FOWM_SNUHumanoidEnv_sweep_3 - rewards__MIN,FOWM_SNUHumanoidEnv_sweep_3 - rewards__MAX,FOWM_SNUHumanoidEnv_sweep_2 - rewards,FOWM_SNUHumanoidEnv_sweep_2 - rewards__MIN,FOWM_SNUHumanoidEnv_sweep_2 - rewards__MAX,FOWM_SNUHumanoidEnv_sweep_1 - rewards,FOWM_SNUHumanoidEnv_sweep_1 - rewards__MIN,FOWM_SNUHumanoidEnv_sweep_1 - rewards__MAX,FOWM_SNUHumanoidEnv_sweep_0 - rewards,FOWM_SNUHumanoidEnv_sweep_0 - rewards__MIN,FOWM_SNUHumanoidEnv_sweep_0 - rewards__MAX
461824.0,310.45999723036556,310.45999723036556,310.45999723036556,306.96686750014095,306.96686750014095,306.96686750014095,303.3429966505316,303.3429966505316,303.3429966505316,293.99510770399837,293.99510770399837,293.99510770399837,302.6949959333685,302.6949959333685,302.6949959333685
487424.0,331.09795883673155,331.09795883673155,331.09795883673155,311.02640846746885,311.02640846746885,311.02640846746885,323.39401367681944,323.39401367681944,323.39401367681944,318.7721836902472,318.7721836902472,318.7721836902472,322.61034134405577,322.61034134405577,322.61034134405577
513024.0,340.76950991597545,340.76950991597545,340.76950991597545,338.5625854774989,338.5625854774989,338.5625854774989,332.4699016853846,332.4699016853846,332.4699016853846,347.90300143208873,347.90300143208873,347.90300143208873,334.19361651387584,334.19361651387584,334.19361651387584
538624.0,357.3068373921096,357.3068373921096,357.3068373921096,354.84393150832057,354.84393150832057,354.84393150832057,351.8552401783645,351.8552401783645,351.8552401783645,354.8841536762893,354.8841536762893,354.8841536762893,357.0636733296096,357.0636733296096,357.0636733296096
564224.0,377.7758732726723,377.7758732726723,377.7758732726723,362.32313546444476,362.32313546444476,362.32313546444476,367.8894787719399,367.8894787719399,367.8894787719399,370.553514569059,370.553514569059,370.553514569059,373.1134777953774,373.1134777953774,373.1134777953774
589824.0,389.48831857607456,389.48831857607456,389.48831857607456,386.9112235443363,386.9112235443363,386.9112235443363,383.60879434511753,383.60879434511753,383.60879434511753,394.78982080385776,394.78982080385776,394.78982080385776,388.2228690521488,388.2228690521488,388.2228690521488
615424.0,402.43569103211127,402.43569103211127,402.43569103211127,402.4780875775214,402.4780875775214,402.4780875775214,399.99055782288275,399.99055782288275,399.99055782288275,402.01933208435736,402.01933208435736,402.01933208435736,405.37564388245306,405.37564388245306,405.37564388245306
641024.0,418.52283033253127,418.52283033253127,418.52283033253127,419.6172784221309,419.6172784221309,419.6172784221309,412.24467214466506,412.24467214466506,412.24467214466506,419.32956251026565,419.32956251026565,419.32956251026565,418.4467996013301,418.4467996013301,418.4467996013301
666624.0,435.2405246279355,435.2405246279355,435.2405246279355,430.29164157129486,430.29164157129486,430.29164157129486,432.7709544680234,432.7709544680234,432.7709544680234,438.996147491705,438.996147491705,438.996147491705,428.1938613436337,428.1938613436337,428.1938613436337
692224.0,447.01216732862133,447.01216732862133,447.01216732862133,445.4675697028889,445.4675697028889,445.4675697028889,448.097410553719,448.097410553719,448.097410553719,456.6655143440022,456.6655143440022,456.6655143440022,445.8509162605061,445.8509162605061,445.8509162605061
717824.0,462.15266900186504,462.15266900186504,462.15266900186504,464.61116509561504,464.61116509561504,464.61116509561504,455.20051674966777,455.20051674966777,455.20051674966777,474.2709169877049,474.2709169877049,474.2709169877049,461.3573389542576,461.3573389542576,461.3573389542576
743424.0,477.2002864444863,477.2002864444863,477.2002864444863,481.8618350589883,481.8618350589883,481.8618350589883,480.7095561588418,480.7095561588418,480.7095561588418,493.855182226957,493.855182226957,493.855182226957,481.1192813480508,481.1192813480508,481.1192813480508
769024.0,495.48407416141924,495.48407416141924,495.48407416141924,492.39178900516924,492.39178900516924,492.39178900516924,497.4795423010677,497.4795423010677,497.4795423010677,498.5957036475032,498.5957036475032,498.5957036475032,490.82008795536456,490.82008795536456,490.82008795536456
794624.0,514.5615407698099,514.5615407698099,514.5615407698099,498.15268533157746,498.15268533157746,498.15268533157746,505.2078534834329,505.2078534834329,505.2078534834329,516.6539327375833,516.6539327375833,516.6539327375833,507.14972131180207,507.14972131180207,507.14972131180207
820224.0,520.1446782058465,520.1446782058465,520.1446782058465,524.0464726394403,524.0464726394403,524.0464726394403,525.9969273513543,525.9969273513543,525.9969273513543,533.0306988662469,533.0306988662469,533.0306988662469,526.415063948034,526.415063948034,526.415063948034
845824.0,546.2301497145452,546.2301497145452,546.2301497145452,542.1114096327581,542.1114096327581,542.1114096327581,539.1667952223577,539.1667952223577,539.1667952223577,545.21684786518,545.21684786518,545.21684786518,540.4250502272405,540.4250502272405,540.4250502272405
871424.0,560.974865870539,560.974865870539,560.974865870539,546.0090035963691,546.0090035963691,546.0090035963691,560.7903146315253,560.7903146315253,560.7903146315253,566.4143838453925,566.4143838453925,566.4143838453925,563.9555558729804,563.9555558729804,563.9555558729804
897024.0,561.6885440125451,561.6885440125451,561.6885440125451,558.7878234162316,558.7878234162316,558.7878234162316,572.737549520968,572.737549520968,572.737549520968,577.758934713839,577.758934713839,577.758934713839,576.463711477755,576.463711477755,576.463711477755
922624.0,584.8590855184193,584.8590855184193,584.8590855184193,574.9448628011341,574.9448628011341,574.9448628011341,589.6978535237904,589.6978535237904,589.6978535237904,585.6692928853627,585.6692928853627,585.6692928853627,586.383682686388,586.383682686388,586.383682686388
948224.0,602.3791421213391,602.3791421213391,602.3791421213391,597.219386414552,597.219386414552,597.219386414552,606.0976022043469,606.0976022043469,606.0976022043469,608.2725175180676,608.2725175180676,608.2725175180676,598.7210534372571,598.7210534372571,598.7210534372571
973824.0,626.4898567560061,626.4898567560061,626.4898567560061,611.3800430658206,611.3800430658206,611.3800430658206,620.4812050226077,620.4812050226077,620.4812050226077,626.4093208673343,626.4093208673343,626.4093208673343,616.5442886712893,616.5442886712893,616.5442886712893
999424.0,641.2348144420791,641.2348144420791,641.2348144420791,629.0537116893936,629.0537116893936,629.0537116893936,632.9791992077041,632.9791992077041,632.9791992077041,631.0898177990127,631.0898177990127,631.0898177990127,630.2618949779678,630.2618949779678,630.2618949779678
1025024.0,649.5917885777594,649.5917885777594,649.5917885777594,646.0249550816657,646.0249550816657,646.0249550816657,636.3526700017096,636.3526700017096,636.3526700017096,642.5266678807379,642.5266678807379,642.5266678807379,639.4024498936774,639.4024498936774,639.4024498936774
1050624.0,661.8562210132801,661.8562210132801,661.8562210132801,651.5690467884266,651.5690467884266,651.5690467884266,669.0361869861805,669.0361869861805,669.0361869861805,668.798344426366,668.798344426366,668.798344426366,662.6376312305653,662.6376312305653,662.6376312305653
1076224.0,674.1283474490903,674.1283474490903,674.1283474490903,673.6022472903989,673.6022472903989,673.6022472903989,676.422590307977,676.422590307977,676.422590307977,674.7817974612973,674.7817974612973,674.7817974612973,677.8325977847836,677.8325977847836,677.8325977847836
1101824.0,689.8281319771079,689.8281319771079,689.8281319771079,688.870528522518,688.870528522518,688.870528522518,688.8529618416098,688.8529618416098,688.8529618416098,690.012660327938,690.012660327938,690.012660327938,696.2960312996177,696.2960312996177,696.2960312996177
1127424.0,706.4052776107404,706.4052776107404,706.4052776107404,704.1633304366682,704.1633304366682,704.1633304366682,704.6445239791486,704.6445239791486,704.6445239791486,719.0276111373518,719.0276111373518,719.0276111373518,702.4402049789045,702.4402049789045,702.4402049789045
1153024.0,722.7022405075143,722.7022405075143,722.7022405075143,706.9013295578072,706.9013295578072,706.9013295578072,725.5077824997018,725.5077824997018,725.5077824997018,723.1706624435494,723.1706624435494,723.1706624435494,717.6928601669381,717.6928601669381,717.6928601669381
1178624.0,726.8800875144756,726.8800875144756,726.8800875144756,723.8750616508281,723.8750616508281,723.8750616508281,743.0983225303447,743.0983225303447,743.0983225303447,747.3433176475322,747.3433176475322,747.3433176475322,737.3699785667217,737.3699785667217,737.3699785667217
1204224.0,748.3219766993993,748.3219766993993,748.3219766993993,741.773560561704,741.773560561704,741.773560561704,752.8384561915868,752.8384561915868,752.8384561915868,759.927254714536,759.927254714536,759.927254714536,755.7409105678075,755.7409105678075,755.7409105678075
1229824.0,763.467313388606,763.467313388606,763.467313388606,762.2500320470533,762.2500320470533,762.2500320470533,766.019601444026,766.019601444026,766.019601444026,757.0664077794752,757.0664077794752,757.0664077794752,765.8103920018873,765.8103920018873,765.8103920018873
1255424.0,781.3625199743017,781.3625199743017,781.3625199743017,766.2179410405859,766.2179410405859,766.2179410405859,785.8404710241064,785.8404710241064,785.8404710241064,787.0139939733251,787.0139939733251,787.0139939733251,778.6246430822118,778.6246430822118,778.6246430822118
1281024.0,793.4704917875779,793.4704917875779,793.4704917875779,791.5571121183884,791.5571121183884,791.5571121183884,793.0597976652634,793.0597976652634,793.0597976652634,802.273729702617,802.273729702617,802.273729702617,795.436083218242,795.436083218242,795.436083218242
1306624.0,809.2341881032565,809.2341881032565,809.2341881032565,792.1989746327976,792.1989746327976,792.1989746327976,814.8493728871921,814.8493728871921,814.8493728871921,815.0031395192722,815.0031395192722,815.0031395192722,817.829582237778,817.829582237778,817.829582237778
1332224.0,826.731543182557,826.731543182557,826.731543182557,814.2385278932503,814.2385278932503,814.2385278932503,825.3153101198128,825.3153101198128,825.3153101198128,825.2907358400277,825.2907358400277,825.2907358400277,828.296068786805,828.296068786805,828.296068786805
1357824.0,834.2021424524936,834.2021424524936,834.2021424524936,838.0224435084018,838.0224435084018,838.0224435084018,833.3545357935581,833.3545357935581,833.3545357935581,842.7861840479526,842.7861840479526,842.7861840479526,833.0459725611362,833.0459725611362,833.0459725611362
1383424.0,852.2699817541012,852.2699817541012,852.2699817541012,844.6330188634762,844.6330188634762,844.6330188634762,847.5427211645016,847.5427211645016,847.5427211645016,865.5699504735836,865.5699504735836,865.5699504735836,857.5126308324703,857.5126308324703,857.5126308324703
1409024.0,868.8424732337355,868.8424732337355,868.8424732337355,864.4668895850539,864.4668895850539,864.4668895850539,868.2351886878371,868.2351886878371,868.2351886878371,867.0785228858351,867.0785228858351,867.0785228858351,869.273316587007,869.273316587007,869.273316587007
1434624.0,881.7202933669275,881.7202933669275,881.7202933669275,879.8142646193689,879.8142646193689,879.8142646193689,884.9586852431482,884.9586852431482,884.9586852431482,878.5279410720057,878.5279410720057,878.5279410720057,885.9789985060877,885.9789985060877,885.9789985060877
1460224.0,895.6652273506465,895.6652273506465,895.6652273506465,896.6818250984493,896.6818250984493,896.6818250984493,886.4055723518672,886.4055723518672,886.4055723518672,898.0761427254024,898.0761427254024,898.0761427254024,892.9769796699825,892.9769796699825,892.9769796699825
1485824.0,911.4588315192409,911.4588315192409,911.4588315192409,906.9448811713405,906.9448811713405,906.9448811713405,913.7761952582546,913.7761952582546,913.7761952582546,913.7641446295925,913.7641446295925,913.7641446295925,905.7714497748561,905.7714497748561,905.7714497748561
1511424.0,926.8658732872325,926.8658732872325,926.8658732872325,920.1118373375255,920.1118373375255,920.1118373375255,924.9027728538829,924.9027728538829,924.9027728538829,921.0723247032481,921.0723247032481,921.0723247032481,924.1143397789317,924.1143397789317,924.1143397789317
1537024.0,936.0106395918481,936.0106395918481,936.0106395918481,940.2434734541528,940.2434734541528,940.2434734541528,937.2479633528344,937.2479633528344,937.2479633528344,938.6538547712914,938.6538547712914,938.6538547712914,938.0210308271996,938.0210308271996,938.0210308271996
1562624.0,941.9673108873255,941.9673108873255,941.9673108873255,949.4673223314173,949.4673223314173,949.4673223314173,944.7519254503138,944.7519254503138,944.7519254503138,959.8643865404017,959.8643865404017,959.8643865404017,944.035548192013,944.035548192013,944.035548192013
1588224.0,966.3797121228399,966.3797121228399,966.3797121228399,965.3813524426641,965.3813524426641,965.3813524426641,963.6501169385137,963.6501169385137,963.6501169385137,973.1367006482305,973.1367006482305,973.1367006482305,963.7386751355352,963.7386751355352,963.7386751355352
1613824.0,983.5462507931941,983.5462507931941,983.5462507931941,982.536340209698,982.536340209698,982.536340209698,980.0013861386531,980.0013861386531,980.0013861386531,988.4650320737117,988.4650320737117,988.4650320737117,978.7349180905574,978.7349180905574,978.7349180905574
1639424.0,994.0554378752333,994.0554378752333,994.0554378752333,994.1489666227919,994.1489666227919,994.1489666227919,979.7301471953017,979.7301471953017,979.7301471953017,1003.133528542958,1003.133528542958,1003.133528542958,996.0153911833388,996.0153911833388,996.0153911833388
1665024.0,1011.9155646480566,1011.9155646480566,1011.9155646480566,1002.1023360408789,1002.1023360408789,1002.1023360408789,1008.5944739498144,1008.5944739498144,1008.5944739498144,1014.3624869503027,1014.3624869503027,1014.3624869503027,1007.8033057369238,1007.8033057369238,1007.8033057369238
1690624.0,1014.9652022671198,1014.9652022671198,1014.9652022671198,1018.0364951443171,1018.0364951443171,1018.0364951443171,1026.9767760586237,1026.9767760586237,1026.9767760586237,1033.209087307403,1033.209087307403,1033.209087307403,1018.8172187160944,1018.8172187160944,1018.8172187160944
1716224.0,1026.6900657792619,1026.6900657792619,1026.6900657792619,1029.925707258754,1029.925707258754,1029.925707258754,1036.0447525163224,1036.0447525163224,1036.0447525163224,1046.6084922929338,1046.6084922929338,1046.6084922929338,1040.6587051530412,1040.6587051530412,1040.6587051530412
1741824.0,1050.7322990971916,1050.7322990971916,1050.7322990971916,1024.8943035680168,1024.8943035680168,1024.8943035680168,1047.788085230004,1047.788085230004,1047.788085230004,1045.2881538945549,1045.2881538945549,1045.2881538945549,1053.1827538091056,1053.1827538091056,1053.1827538091056
1767424.0,1059.7376544136719,1059.7376544136719,1059.7376544136719,1053.4325129646973,1053.4325129646973,1053.4325129646973,1058.5975939888672,1058.5975939888672,1058.5975939888672,1067.923491205664,1067.923491205664,1067.923491205664,1058.0533473152832,1058.0533473152832,1058.0533473152832
1793024.0,1073.3484693451924,1073.3484693451924,1073.3484693451924,1069.1938749238057,1069.1938749238057,1069.1938749238057,1075.7408033295674,1075.7408033295674,1075.7408033295674,1076.86974772654,1076.86974772654,1076.86974772654,1074.6230894013447,1074.6230894013447,1074.6230894013447
1818624.0,1080.953842409371,1080.953842409371,1080.953842409371,1083.5110895712362,1083.5110895712362,1083.5110895712362,1092.4020655233846,1092.4020655233846,1092.4020655233846,1092.9711687643514,1092.9711687643514,1092.9711687643514,1086.1620752890096,1086.1620752890096,1086.1620752890096
1844224.0,1101.4168936158917,1101.4168936158917,1101.4168936158917,1097.7429205323956,1097.7429205323956,1097.7429205323956,1103.253883972337,1103.253883972337,1103.253883972337,1107.7722631837628,1107.7722631837628,1107.7722631837628,1106.8885809327862,1106.8885809327862,1106.8885809327862
1869824.0,1102.2558481470194,1102.2558481470194,1102.2558481470194,1115.6814462915506,1115.6814462915506,1115.6814462915506,1118.5642320886698,1118.5642320886698,1118.5642320886698,1110.3684885278788,1110.3684885278788,1110.3684885278788,1108.350914217576,1108.350914217576,1108.350914217576
1895424.0,1127.6070604983267,1127.6070604983267,1127.6070604983267,1120.8903628054557,1120.8903628054557,1120.8903628054557,1121.0025988284049,1121.0025988284049,1121.0025988284049,1137.0143023196158,1137.0143023196158,1137.0143023196158,1130.6351061526236,1130.6351061526236,1130.6351061526236
1921024.0,1140.926876815218,1140.926876815218,1140.926876815218,1138.0622489770833,1138.0622489770833,1138.0622489770833,1143.8972289880696,1143.8972289880696,1143.8972289880696,1143.3576782068196,1143.3576782068196,1143.3576782068196,1140.6932380517903,1140.6932380517903,1140.6932380517903
1946624.0,1160.9048123844723,1160.9048123844723,1160.9048123844723,1157.5595098026852,1157.5595098026852,1157.5595098026852,1148.2998090275387,1148.2998090275387,1148.2998090275387,1163.7815862187008,1163.7815862187008,1163.7815862187008,1152.5171170719723,1152.5171170719723,1152.5171170719723
1972224.0,1169.199044341853,1169.199044341853,1169.199044341853,1170.9770137022047,1170.9770137022047,1170.9770137022047,1167.3742839048414,1167.3742839048414,1167.3742839048414,1162.504578704646,1162.504578704646,1162.504578704646,1170.059380645564,1170.059380645564,1170.059380645564
1997824.0,1186.577147299628,1186.577147299628,1186.577147299628,1178.2679699009464,1178.2679699009464,1178.2679699009464,1176.3654583042667,1176.3654583042667,1176.3654583042667,1183.0730465000674,1183.0730465000674,1183.0730465000674,1176.6213901585147,1176.6213901585147,1176.6213901585147
2023424.0,1198.3453421576896,1198.3453421576896,1198.3453421576896,1184.779614923803,1184.779614923803,1184.779614923803,1181.931630609838,1181.931630609838,1181.931630609838,1200.0073943122306,1200.0073943122306,1200.0073943122306,1193.9556632026115,1193.9556632026115,1193.9556632026115
2049024.0,1209.5523573414157,1209.5523573414157,1209.5523573414157,1201.3950888172458,1201.3950888172458,1201.3950888172458,1200.2681051746677,1200.2681051746677,1200.2681051746677,1206.203842784531,1206.203842784531,1206.203842784531,1205.5463186756442,1205.5463186756442,1205.5463186756442
2074624.0,1225.9996331181517,1225.9996331181517,1225.9996331181517,1221.4772026982298,1221.4772026982298,1221.4772026982298,1214.8206131901732,1214.8206131901732,1214.8206131901732,1218.8863327946653,1218.8863327946653,1218.8863327946653,1216.7936585392943,1216.7936585392943,1216.7936585392943
2100224.0,1231.160324131453,1231.160324131453,1231.160324131453,1227.3457031597734,1227.3457031597734,1227.3457031597734,1229.710399662459,1229.710399662459,1229.710399662459,1236.86996844908,1236.86996844908,1236.86996844908,1229.7565803875566,1229.7565803875566,1229.7565803875566
2125824.0,1243.5572138310858,1243.5572138310858,1243.5572138310858,1251.2708635808417,1251.2708635808417,1251.2708635808417,1248.943776178498,1248.943776178498,1248.943776178498,1249.9275217534491,1249.9275217534491,1249.9275217534491,1251.696690607209,1251.696690607209,1251.696690607209
2151424.0,1259.4727669645313,1259.4727669645313,1259.4727669645313,1256.309002010918,1256.309002010918,1256.309002010918,1258.6698876310352,1258.6698876310352,1258.6698876310352,1273.275455563164,1273.275455563164,1273.275455563164,1263.2964249540332,1263.2964249540332,1263.2964249540332
2177024.0,1263.3208947149853,1263.3208947149853,1263.3208947149853,1274.8270096747021,1274.8270096747021,1274.8270096747021,1276.6434731451611,1276.6434731451611,1276.6434731451611,1280.2981057135205,1280.2981057135205,1280.2981057135205,1277.568361756001,1277.568361756001,1277.568361756001
2202624.0,1280.7809688322668,1280.7809688322668,1280.7809688322668,1288.753556417716,1288.753556417716,1288.753556417716,1288.6249515288,1288.6249515288,1288.6249515288,1294.43163411547,1294.43163411547,1294.43163411547,1287.889241384757,1287.889241384757,1287.889241384757
2228224.0,1295.2236257722689,1295.2236257722689,1295.2236257722689,1299.4174696138216,1299.4174696138216,1299.4174696138216,1304.9605261018587,1304.9605261018587,1304.9605261018587,1306.1926847627474,1306.1926847627474,1306.1926847627474,1301.4383627107454,1301.4383627107454,1301.4383627107454
2253824.0,1307.6039780629687,1307.6039780629687,1307.6039780629687,1318.2747849477344,1318.2747849477344,1318.2747849477344,1313.8262757314258,1313.8262757314258,1313.8262757314258,1321.7169884694629,1321.7169884694629,1321.7169884694629,1305.727818395,1305.727818395,1305.727818395
2279424.0,1326.3319947072953,1326.3319947072953,1326.3319947072953,1339.920571977803,1339.920571977803,1339.920571977803,1319.8490311452836,1319.8490311452836,1319.8490311452836,1331.2216469594925,1331.2216469594925,1331.2216469594925,1327.5338723012894,1327.5338723012894,1327.5338723012894
2305024.0,1339.3145086306765,1339.3145086306765,1339.3145086306765,1349.0038435000613,1349.0038435000613,1349.0038435000613,1337.9677030581668,1337.9677030581668,1337.9677030581668,1347.145727350159,1347.145727350159,1347.145727350159,1337.8211957949832,1337.8211957949832,1337.8211957949832
2330624.0,1351.5273678663707,1351.5273678663707,1351.5273678663707,1362.8323147657848,1362.8323147657848,1362.8323147657848,1346.1617024305797,1346.1617024305797,1346.1617024305797,1366.0786602858043,1366.0786602858043,1366.0786602858043,1357.1931393507457,1357.1931393507457,1357.1931393507457
2356224.0,1359.460278848951,1359.460278848951,1359.460278848951,1361.2245267432381,1361.2245267432381,1361.2245267432381,1358.2879651587655,1358.2879651587655,1358.2879651587655,1384.367734293287,1384.367734293287,1384.367734293287,1354.1788152259041,1354.1788152259041,1354.1788152259041
2381824.0,1375.9884151496788,1375.9884151496788,1375.9884151496788,1373.8768962898155,1373.8768962898155,1373.8768962898155,1371.6112293281456,1371.6112293281456,1371.6112293281456,1392.5094265022178,1392.5094265022178,1392.5094265022178,1379.0175251045127,1379.0175251045127,1379.0175251045127
2407424.0,1385.1547966281337,1385.1547966281337,1385.1547966281337,1404.1939392367763,1404.1939392367763,1404.1939392367763,1386.2796631137294,1386.2796631137294,1386.2796631137294,1403.1993179599208,1403.1993179599208,1403.1993179599208,1387.277359036581,1387.277359036581,1387.277359036581
2433024.0,1398.8025068406746,1398.8025068406746,1398.8025068406746,1418.9239820604012,1418.9239820604012,1418.9239820604012,1393.5817731980965,1393.5817731980965,1393.5817731980965,1422.4411863450691,1422.4411863450691,1422.4411863450691,1397.263062870948,1397.263062870948,1397.263062870948
2458624.0,1412.556973772879,1412.556973772879,1412.556973772879,1422.4688046749786,1422.4688046749786,1422.4688046749786,1405.254941302176,1405.254941302176,1405.254941302176,1429.2510617550568,1429.2510617550568,1429.2510617550568,1398.8603566464142,1398.8603566464142,1398.8603566464142
2484224.0,1425.9927331464241,1425.9927331464241,1425.9927331464241,1433.5395127789925,1433.5395127789925,1433.5395127789925,1426.450824882264,1426.450824882264,1426.450824882264,1435.309524680848,1435.309524680848,1435.309524680848,1423.988811637635,1423.988811637635,1423.988811637635
2509824.0,1434.8670709984422,1434.8670709984422,1434.8670709984422,1456.757047499907,1456.757047499907,1456.757047499907,1436.7416895287156,1436.7416895287156,1436.7416895287156,1446.0560129540086,1446.0560129540086,1446.0560129540086,1429.8605898277879,1429.8605898277879,1429.8605898277879
2535424.0,1456.6416110545651,1456.6416110545651,1456.6416110545651,1466.106767609741,1466.106767609741,1466.106767609741,1454.1413402110593,1454.1413402110593,1454.1413402110593,1459.356195405151,1459.356195405151,1459.356195405151,1446.873514130737,1446.873514130737,1446.873514130737
2561024.0,1473.1700550560697,1473.1700550560697,1473.1700550560697,1493.4200703148588,1493.4200703148588,1493.4200703148588,1457.9503590111478,1457.9503590111478,1457.9503590111478,1466.3852650170072,1466.3852650170072,1466.3852650170072,1466.979255342935,1466.979255342935,1466.979255342935
2586624.0,1479.831765829935,1479.831765829935,1479.831765829935,1491.701295554056,1491.701295554056,1491.701295554056,1476.8902794712924,1476.8902794712924,1476.8902794712924,1487.548593222513,1487.548593222513,1487.548593222513,1484.3375794285678,1484.3375794285678,1484.3375794285678
