Step,FOWM_AnymalEnv_sweep_4 - rewards,FOWM_AnymalEnv_sweep_4 - rewards__MIN,FOWM_AnymalEnv_sweep_4 - rewards__MAX,FOWM_AnymalEnv_sweep_3 - rewards,FOWM_AnymalEnv_sweep_3 - rewards__MIN,FOWM_AnymalEnv_sweep_3 - rewards__MAX,FOWM_AnymalEnv_sweep_2 - rewards,FOWM_AnymalEnv_sweep_2 - rewards__MIN,FOWM_AnymalEnv_sweep_2 - rewards__MAX,FOWM_AnymalEnv_sweep_1 - rewards,FOWM_AnymalEnv_sweep_1 - rewards__MIN,FOWM_AnymalEnv_sweep_1 - rewards__MAX,FOWM_AnymalEnv_sweep_0 - rewards,FOWM_AnymalEnv_sweep_0 - rewards__MIN,FOWM_AnymalEnv_sweep_0 - rewards__MAX
230912.0,67.96428680419922,67.96428680419922,67.96428680419922,52.80337905883789,52.80337905883789,52.80337905883789,74.57906723022461,,,86.96630859375,,,55.82897186279297,55.82897186279297,55.82897186279297
231424.0,60.37429618835449,,,,,,77.7574462890625,77.7574462890625,77.7574462890625,103.72293853759766,103.72293853759766,103.72293853759766,57.08988380432129,,
256512.0,52.784305572509766,52.784305572509766,52.784305572509766,55.12947082519531,55.12947082519531,55.12947082519531,81.75926971435547,,,94.14439010620117,,,58.35079574584961,58.35079574584961,58.35079574584961
257024.0,66.33561515808105,,,,,,85.76109313964844,85.76109313964844,85.76109313964844,84.56584167480469,84.56584167480469,84.56584167480469,60.74222755432129,,
282112.0,79.88692474365234,79.88692474365234,79.88692474365234,57.38111877441406,57.38111877441406,57.38111877441406,89.69367218017578,,,94.11421203613281,,,63.13365936279297,63.13365936279297,63.13365936279297
282624.0,86.51492691040039,,,,,,93.62625122070312,93.62625122070312,93.62625122070312,103.66258239746094,103.66258239746094,103.66258239746094,66.3447151184082,,
307712.0,93.14292907714844,93.14292907714844,93.14292907714844,58.8732795715332,58.8732795715332,58.8732795715332,95.75976943969727,,,104.539794921875,,,69.55577087402344,69.55577087402344,69.55577087402344
308224.0,95.0184440612793,,,,,,97.8932876586914,97.8932876586914,97.8932876586914,105.41700744628906,105.41700744628906,105.41700744628906,72.15225601196289,,
333312.0,96.89395904541016,96.89395904541016,96.89395904541016,61.59181594848633,61.59181594848633,61.59181594848633,94.5657730102539,,,109.7765121459961,,,74.74874114990234,74.74874114990234,74.74874114990234
333824.0,98.04337310791016,,,,,,91.2382583618164,91.2382583618164,91.2382583618164,114.13601684570312,114.13601684570312,114.13601684570312,77.99211883544922,,
358912.0,99.19278717041016,99.19278717041016,99.19278717041016,66.15668487548828,66.15668487548828,66.15668487548828,95.96812057495117,,,112.11362075805664,,,81.2354965209961,81.2354965209961,81.2354965209961
359424.0,106.23228073120117,,,,,,100.69798278808594,100.69798278808594,100.69798278808594,110.09122467041016,110.09122467041016,110.09122467041016,83.290771484375,,
384512.0,113.2717742919922,113.2717742919922,113.2717742919922,83.86758422851562,83.86758422851562,83.86758422851562,102.16049575805664,,,131.29230117797852,,,85.3460464477539,85.3460464477539,85.3460464477539
385024.0,121.50493621826172,,,,,,103.62300872802734,103.62300872802734,103.62300872802734,152.49337768554688,152.49337768554688,152.49337768554688,85.02471542358398,,
410112.0,129.73809814453125,129.73809814453125,129.73809814453125,85.48482513427734,85.48482513427734,85.48482513427734,102.66819381713867,,,147.50502014160156,,,84.70338439941406,84.70338439941406,84.70338439941406
410624.0,130.54610443115234,,,,,,101.71337890625,101.71337890625,101.71337890625,142.51666259765625,142.51666259765625,142.51666259765625,86.64257049560547,,
435712.0,131.35411071777344,131.35411071777344,131.35411071777344,91.14163208007812,91.14163208007812,91.14163208007812,102.22190856933594,,,140.66951751708984,,,88.58175659179688,88.58175659179688,88.58175659179688
436224.0,127.64667129516602,,,,,,102.73043823242188,102.73043823242188,102.73043823242188,138.82237243652344,138.82237243652344,138.82237243652344,94.91423797607422,,
461312.0,123.9392318725586,123.9392318725586,123.9392318725586,93.79827880859376,93.79827880859376,93.79827880859376,104.9643325805664,,,145.31214904785156,,,101.24671936035156,101.24671936035156,101.24671936035156
461824.0,124.07452011108398,,,,,,107.19822692871094,107.19822692871094,107.19822692871094,151.8019256591797,151.8019256591797,151.8019256591797,102.58009338378906,,
486912.0,124.20980834960938,124.20980834960938,124.20980834960938,89.97380828857422,89.97380828857422,89.97380828857422,107.91720199584961,,,149.79022979736328,,,103.91346740722656,103.91346740722656,103.91346740722656
487424.0,120.15941619873047,,,,,,108.63617706298828,108.63617706298828,108.63617706298828,147.77853393554688,147.77853393554688,147.77853393554688,109.9455795288086,,
512512.0,116.10902404785156,116.10902404785156,116.10902404785156,93.21422576904295,93.21422576904295,93.21422576904295,111.72206497192383,,,154.50662994384766,,,115.97769165039062,115.97769165039062,115.97769165039062
513024.0,113.26417541503906,,,,,,114.80795288085938,114.80795288085938,114.80795288085938,161.23472595214844,161.23472595214844,161.23472595214844,116.11444473266602,,
538112.0,110.41932678222656,110.41932678222656,110.41932678222656,105.46129608154295,105.46129608154295,105.46129608154295,105.69509506225586,,,164.65576934814453,,,116.2511978149414,116.2511978149414,116.2511978149414
538624.0,114.81084442138672,,,,,,96.58223724365234,96.58223724365234,96.58223724365234,168.07681274414062,168.07681274414062,168.07681274414062,116.22600173950195,,
563712.0,119.20236206054688,119.20236206054688,119.20236206054688,104.07049560546876,104.07049560546876,104.07049560546876,97.53617095947266,,,172.98514556884766,,,116.2008056640625,116.2008056640625,116.2008056640625
564224.0,119.33879089355469,,,,,,98.49010467529295,98.49010467529295,98.49010467529295,177.8934783935547,177.8934783935547,177.8934783935547,110.13511276245117,,
589312.0,119.4752197265625,119.4752197265625,119.4752197265625,100.1599578857422,100.1599578857422,100.1599578857422,99.4903793334961,,,175.90360260009766,,,104.06941986083984,104.06941986083984,104.06941986083984
589824.0,140.71302032470703,,,,,,100.49065399169922,100.49065399169922,100.49065399169922,173.91372680664062,173.91372680664062,173.91372680664062,112.35519027709961,,
614912.0,161.95082092285156,161.95082092285156,161.95082092285156,107.56536102294922,107.56536102294922,107.56536102294922,106.62223815917969,,,186.8202667236328,,,120.64096069335938,120.64096069335938,120.64096069335938
615424.0,153.0362319946289,,,,,,112.75382232666016,112.75382232666016,112.75382232666016,199.726806640625,199.726806640625,199.726806640625,117.20215225219727,,
640512.0,144.12164306640625,144.12164306640625,144.12164306640625,105.70008850097656,105.70008850097656,105.70008850097656,113.00630950927734,,,199.58051300048828,,,113.76334381103516,113.76334381103516,113.76334381103516
641024.0,155.12438201904297,,,,,,113.25879669189452,113.25879669189452,113.25879669189452,199.43421936035156,199.43421936035156,199.43421936035156,126.33736801147461,,
666112.0,166.1271209716797,166.1271209716797,166.1271209716797,108.92019653320312,108.92019653320312,108.92019653320312,112.74826431274414,,,213.02115631103516,,,138.91139221191406,138.91139221191406,138.91139221191406
666624.0,168.98937225341797,,,,,,112.23773193359376,112.23773193359376,112.23773193359376,226.60809326171875,226.60809326171875,226.60809326171875,145.85662841796875,,
691712.0,171.85162353515625,171.85162353515625,171.85162353515625,105.23383331298828,105.23383331298828,105.23383331298828,114.94853210449219,,,209.1781234741211,,,152.80186462402344,152.80186462402344,152.80186462402344
692224.0,167.5868682861328,,,,,,117.65933227539062,117.65933227539062,117.65933227539062,191.74815368652344,191.74815368652344,191.74815368652344,143.38666534423828,,
717312.0,163.32211303710938,163.32211303710938,163.32211303710938,104.31173706054688,104.31173706054688,104.31173706054688,115.3652572631836,,,204.07660675048828,,,133.97146606445312,133.97146606445312,133.97146606445312
717824.0,159.3674087524414,,,,,,113.07118225097656,113.07118225097656,113.07118225097656,216.40505981445312,216.40505981445312,216.40505981445312,135.93367767333984,,
742912.0,155.41270446777344,155.41270446777344,155.41270446777344,111.12995910644533,111.12995910644533,111.12995910644533,110.87198257446289,,,211.57498931884766,,,137.89588928222656,137.89588928222656,137.89588928222656
743424.0,168.26202392578125,,,,,,108.67278289794922,108.67278289794922,108.67278289794922,206.7449188232422,206.7449188232422,206.7449188232422,151.56190490722656,,
768512.0,181.11134338378903,181.11134338378903,181.11134338378903,114.18805694580078,114.18805694580078,114.18805694580078,107.80480194091797,,,190.19149780273438,,,165.22792053222656,165.22792053222656,165.22792053222656
769024.0,177.79134368896484,,,,,,106.93682098388672,106.93682098388672,106.93682098388672,173.63807678222656,173.63807678222656,173.63807678222656,151.17557525634766,,
794112.0,174.47134399414062,174.47134399414062,174.47134399414062,111.49732208251952,111.49732208251952,111.49732208251952,106.34667205810547,,,176.19146728515625,,,137.12322998046875,137.12322998046875,137.12322998046875
794624.0,176.39800262451172,,,,,,105.75652313232422,105.75652313232422,105.75652313232422,178.74485778808594,178.74485778808594,178.74485778808594,140.38235473632812,,
819712.0,178.3246612548828,178.3246612548828,178.3246612548828,124.24348449707033,124.24348449707033,124.24348449707033,105.23141860961914,,,194.51680755615234,,,143.6414794921875,143.6414794921875,143.6414794921875
820224.0,169.51416778564453,,,,,,104.70631408691406,104.70631408691406,104.70631408691406,210.28875732421875,210.28875732421875,210.28875732421875,143.7397003173828,,
845312.0,160.70367431640625,160.70367431640625,160.70367431640625,132.29344177246094,132.29344177246094,132.29344177246094,112.2401237487793,,,219.20952606201172,,,143.83792114257812,143.83792114257812,143.83792114257812
845824.0,168.21121215820312,,,,,,119.77393341064452,119.77393341064452,119.77393341064452,228.1302947998047,228.1302947998047,228.1302947998047,147.46776580810547,,
870912.0,175.71875,175.71875,175.71875,111.80274963378906,111.80274963378906,111.80274963378906,118.31845474243164,,,216.72090911865234,,,151.0976104736328,151.0976104736328,151.0976104736328
871424.0,173.76863861083984,,,,,,116.86297607421876,116.86297607421876,116.86297607421876,205.3115234375,205.3115234375,205.3115234375,155.4957046508789,,
896512.0,171.8185272216797,171.8185272216797,171.8185272216797,111.51272583007812,111.51272583007812,111.51272583007812,114.5857048034668,,,231.92323303222656,,,159.893798828125,159.893798828125,159.893798828125
897024.0,187.29622650146484,,,,,,112.30843353271484,112.30843353271484,112.30843353271484,258.5349426269531,258.5349426269531,258.5349426269531,160.69280242919922,,
922112.0,202.77392578125,202.77392578125,202.77392578125,137.06105041503906,137.06105041503906,137.06105041503906,117.8641471862793,,,252.82156372070312,,,161.49180603027344,161.49180603027344,161.49180603027344
922624.0,189.7911376953125,,,,,,123.41986083984376,123.41986083984376,123.41986083984376,247.10818481445312,247.10818481445312,247.10818481445312,158.24436950683594,,
947712.0,176.808349609375,176.808349609375,176.808349609375,128.84771728515625,128.84771728515625,128.84771728515625,116.70088577270508,,,273.8654327392578,,,154.99693298339844,154.99693298339844,154.99693298339844
948224.0,177.87631225585938,,,,,,109.9819107055664,109.9819107055664,109.9819107055664,300.6226806640625,300.6226806640625,300.6226806640625,152.90782928466797,,
973312.0,178.94427490234375,178.94427490234375,178.94427490234375,137.24920654296875,137.24920654296875,137.24920654296875,111.73109436035156,,,292.7244110107422,,,150.8187255859375,150.8187255859375,150.8187255859375
973824.0,184.3554229736328,,,,,,113.48027801513672,113.48027801513672,113.48027801513672,284.8261413574219,284.8261413574219,284.8261413574219,150.49270629882812,,
998912.0,189.76657104492188,189.76657104492188,189.76657104492188,128.53817749023438,128.53817749023438,128.53817749023438,112.19021606445312,,,272.67848205566406,,,150.16668701171875,150.16668701171875,150.16668701171875
999424.0,197.59952545166016,,,,,,110.90015411376952,110.90015411376952,110.90015411376952,260.53082275390625,260.53082275390625,260.53082275390625,147.23798370361328,,
1024512.0,205.43247985839844,205.43247985839844,205.43247985839844,123.0587387084961,123.0587387084961,123.0587387084961,111.68053436279297,,,272.7014923095703,,,144.3092803955078,144.3092803955078,144.3092803955078
1025024.0,210.68199920654297,,,,,,112.4609146118164,112.4609146118164,112.4609146118164,284.8721618652344,284.8721618652344,284.8721618652344,143.89955139160156,,
1050112.0,215.9315185546875,215.9315185546875,215.9315185546875,102.86373138427734,102.86373138427734,102.86373138427734,116.12884521484375,,,293.2987823486328,,,143.4898223876953,143.4898223876953,143.4898223876953
1050624.0,213.32405853271484,,,,,,119.7967758178711,119.7967758178711,119.7967758178711,301.72540283203125,301.72540283203125,301.72540283203125,141.9892120361328,,
1075712.0,210.7165985107422,210.7165985107422,210.7165985107422,118.73358917236328,118.73358917236328,118.73358917236328,138.37208938598633,,,300.95355224609375,,,140.4886016845703,140.4886016845703,140.4886016845703
1076224.0,217.17897033691406,,,,,,156.94740295410156,156.94740295410156,156.94740295410156,300.18170166015625,300.18170166015625,300.18170166015625,154.88246154785156,,
1101312.0,223.6413421630859,223.6413421630859,223.6413421630859,113.53118896484376,113.53118896484376,113.53118896484376,155.11539459228516,,,291.5793762207031,,,169.2763214111328,169.2763214111328,169.2763214111328
1101824.0,224.93599700927734,,,,,,153.28338623046875,153.28338623046875,153.28338623046875,282.97705078125,282.97705078125,282.97705078125,161.8163604736328,,
1126912.0,226.23065185546875,226.23065185546875,226.23065185546875,123.2520980834961,123.2520980834961,123.2520980834961,147.4927978515625,,,286.7158508300781,,,154.3563995361328,154.3563995361328,154.3563995361328
1127424.0,219.83760833740234,,,,,,141.70220947265625,141.70220947265625,141.70220947265625,290.45465087890625,290.45465087890625,290.45465087890625,150.20689392089844,,
1152512.0,213.4445648193359,213.4445648193359,213.4445648193359,123.17302703857422,123.17302703857422,123.17302703857422,126.59683227539062,,,324.5895690917969,,,146.05738830566406,146.05738830566406,146.05738830566406
1153024.0,219.97081756591797,,,,,,111.491455078125,111.491455078125,111.491455078125,358.7244873046875,358.7244873046875,358.7244873046875,158.77483367919922,,
1178112.0,226.4970703125,226.4970703125,226.4970703125,112.12609100341795,112.12609100341795,112.12609100341795,119.38904571533203,,,360.4805450439453,,,171.49227905273438,171.49227905273438,171.49227905273438
1178624.0,227.37330627441406,,,,,,127.28663635253906,127.28663635253906,127.28663635253906,362.2366027832031,362.2366027832031,362.2366027832031,175.23626708984375,,
1203712.0,228.24954223632812,228.24954223632812,228.24954223632812,137.14926147460938,137.14926147460938,137.14926147460938,132.82506561279297,,,360.24609375,,,178.98025512695312,178.98025512695312,178.98025512695312
1204224.0,225.44452667236328,,,,,,138.36349487304688,138.36349487304688,138.36349487304688,358.2555847167969,358.2555847167969,358.2555847167969,168.7407989501953,,
1229312.0,222.63951110839844,222.63951110839844,222.63951110839844,138.65579223632812,138.65579223632812,138.65579223632812,142.53294372558594,,,387.0090637207031,,,158.5013427734375,158.5013427734375,158.5013427734375
1229824.0,214.1031723022461,,,,,,146.702392578125,146.702392578125,146.702392578125,415.7625427246094,415.7625427246094,415.7625427246094,170.21204376220703,,
1254912.0,205.56683349609375,205.56683349609375,205.56683349609375,153.53855895996094,153.53855895996094,153.53855895996094,151.72447204589844,,,388.6396789550781,,,181.92274475097656,181.92274475097656,181.92274475097656
1255424.0,210.2788314819336,,,,,,156.74655151367188,156.74655151367188,156.74655151367188,361.5168151855469,361.5168151855469,361.5168151855469,192.5463409423828,,
1280512.0,214.99082946777344,214.99082946777344,214.99082946777344,155.49169921875,155.49169921875,155.49169921875,141.89420700073242,,,389.184814453125,,,203.16993713378903,203.16993713378903,203.16993713378903
1281024.0,216.59176635742188,,,,,,127.04186248779295,127.04186248779295,127.04186248779295,416.8528137207031,416.8528137207031,416.8528137207031,183.12023162841797,,
1306112.0,218.1927032470703,218.1927032470703,218.1927032470703,151.7626190185547,151.7626190185547,151.7626190185547,140.95241928100586,,,408.8102264404297,,,163.07052612304688,163.07052612304688,163.07052612304688
1306624.0,207.73613739013672,,,,,,154.86297607421875,154.86297607421875,154.86297607421875,400.76763916015625,400.76763916015625,400.76763916015625,150.33143615722656,,
1331712.0,197.27957153320312,197.27957153320312,197.27957153320312,178.25201416015625,178.25201416015625,178.25201416015625,155.49304962158203,,,409.3704528808594,,,137.59234619140625,137.59234619140625,137.59234619140625
1332224.0,206.45822143554688,,,,,,156.1231231689453,156.1231231689453,156.1231231689453,417.9732666015625,417.9732666015625,417.9732666015625,189.23135375976562,,
1357312.0,215.63687133789065,215.63687133789065,215.63687133789065,160.64230346679688,160.64230346679688,160.64230346679688,160.0681610107422,,,467.7907409667969,,,240.870361328125,240.870361328125,240.870361328125
1357824.0,214.94152069091797,,,,,,164.01319885253906,164.01319885253906,164.01319885253906,517.6082153320312,517.6082153320312,517.6082153320312,237.97923278808594,,
1382912.0,214.2461700439453,214.2461700439453,214.2461700439453,140.4624786376953,140.4624786376953,140.4624786376953,164.09862518310547,,,470.42466735839844,,,235.08810424804688,235.08810424804688,235.08810424804688
1383424.0,216.41763305664062,,,,,,164.18405151367188,164.18405151367188,164.18405151367188,423.2411193847656,423.2411193847656,423.2411193847656,230.10015106201172,,
1408512.0,218.5890960693359,218.5890960693359,218.5890960693359,138.95045471191406,138.95045471191406,138.95045471191406,179.04871368408203,,,457.3710632324219,,,225.11219787597656,225.11219787597656,225.11219787597656
1409024.0,229.54720306396484,,,,,,193.9133758544922,193.9133758544922,193.9133758544922,491.5010070800781,491.5010070800781,491.5010070800781,198.52857971191406,,
1434112.0,240.50531005859375,240.50531005859375,240.50531005859375,148.60313415527344,148.60313415527344,148.60313415527344,187.21249389648438,,,464.1084289550781,,,171.94496154785156,171.94496154785156,171.94496154785156
1434624.0,246.96713256835938,,,,,,180.51161193847656,180.51161193847656,180.51161193847656,436.7158508300781,436.7158508300781,436.7158508300781,193.33141326904297,,
1459712.0,253.428955078125,253.428955078125,253.428955078125,167.654296875,167.654296875,167.654296875,186.401123046875,,,435.33058166503906,,,214.7178649902344,214.7178649902344,214.7178649902344
1460224.0,249.96350860595703,,,,,,192.29063415527344,192.29063415527344,192.29063415527344,433.9453125,433.9453125,433.9453125,222.26648712158203,,
1485312.0,246.49806213378903,246.49806213378903,246.49806213378903,173.15182495117188,173.15182495117188,173.15182495117188,185.7646484375,,,476.7033996582031,,,229.8151092529297,229.8151092529297,229.8151092529297
1485824.0,267.36824798583984,,,,,,179.23866271972656,179.23866271972656,179.23866271972656,519.4614868164062,519.4614868164062,519.4614868164062,234.99786376953125,,
1510912.0,288.2384338378906,288.2384338378906,288.2384338378906,162.02374267578125,162.02374267578125,162.02374267578125,192.31797790527344,,,514.6580963134766,,,240.1806182861328,240.1806182861328,240.1806182861328
1511424.0,273.8864288330078,,,,,,205.3972930908203,205.3972930908203,205.3972930908203,509.8547058105469,509.8547058105469,509.8547058105469,229.2574234008789,,
1536512.0,259.534423828125,259.534423828125,259.534423828125,133.90875244140625,133.90875244140625,133.90875244140625,215.13570404052734,,,529.9218292236328,,,218.334228515625,218.334228515625,218.334228515625
1537024.0,251.06877899169922,,,,,,224.8741149902344,224.8741149902344,224.8741149902344,549.9889526367188,549.9889526367188,549.9889526367188,215.71157836914062,,
1562112.0,242.60313415527344,242.60313415527344,242.60313415527344,160.358642578125,160.358642578125,160.358642578125,225.50762939453125,,,559.6239013671875,,,213.08892822265625,213.08892822265625,213.08892822265625
1562624.0,262.7134323120117,,,,,,226.14114379882812,226.14114379882812,226.14114379882812,569.2588500976562,569.2588500976562,569.2588500976562,211.80445098876953,,
1587712.0,282.82373046875,282.82373046875,282.82373046875,151.12350463867188,151.12350463867188,151.12350463867188,217.16323852539062,,,606.7069702148438,,,210.5199737548828,210.5199737548828,210.5199737548828
1588224.0,273.4246520996094,,,,,,208.18533325195312,208.18533325195312,208.18533325195312,644.1550903320312,644.1550903320312,644.1550903320312,194.52117919921875,,
1613312.0,264.02557373046875,264.02557373046875,264.02557373046875,181.7832946777344,181.7832946777344,181.7832946777344,211.550048828125,,,690.6419372558594,,,178.5223846435547,178.5223846435547,178.5223846435547
1613824.0,268.06700134277344,,,,,,214.91476440429688,214.91476440429688,214.91476440429688,737.1287841796875,737.1287841796875,737.1287841796875,190.14635467529297,,
1638912.0,272.1084289550781,272.1084289550781,272.1084289550781,153.70281982421875,153.70281982421875,153.70281982421875,229.32325744628906,,,737.9098510742188,,,201.77032470703125,201.77032470703125,201.77032470703125
1639424.0,266.1481628417969,,,,,,243.73175048828125,243.73175048828125,243.73175048828125,738.69091796875,738.69091796875,738.69091796875,205.8396453857422,,
1664512.0,260.1878967285156,260.1878967285156,260.1878967285156,221.68495178222656,221.68495178222656,221.68495178222656,234.2422103881836,,,735.1842041015625,,,209.90896606445312,209.90896606445312,209.90896606445312
1665024.0,304.41644287109375,,,,,,224.7526702880859,224.7526702880859,224.7526702880859,731.677490234375,731.677490234375,731.677490234375,213.7220687866211,,
1690112.0,348.6449890136719,348.6449890136719,348.6449890136719,184.1107635498047,184.1107635498047,184.1107635498047,227.56182861328125,,,718.8535766601562,,,217.53517150878903,217.53517150878903,217.53517150878903
1690624.0,317.8520812988281,,,,,,230.37098693847656,230.37098693847656,230.37098693847656,706.0296630859375,706.0296630859375,706.0296630859375,202.8164520263672,,
1715712.0,287.0591735839844,287.0591735839844,287.0591735839844,174.22152709960938,174.22152709960938,174.22152709960938,247.90685272216797,,,714.3084106445312,,,188.0977325439453,188.0977325439453,188.0977325439453
1716224.0,274.4024963378906,,,,,,265.4427185058594,265.4427185058594,265.4427185058594,722.587158203125,722.587158203125,722.587158203125,212.7079849243164,,
1741312.0,261.7458190917969,261.7458190917969,261.7458190917969,185.4929656982422,185.4929656982422,185.4929656982422,268.88771057128906,,,753.7304382324219,,,237.3182373046875,237.3182373046875,237.3182373046875
1741824.0,297.0600891113281,,,,,,272.33270263671875,272.33270263671875,272.33270263671875,784.8737182617188,784.8737182617188,784.8737182617188,222.0250701904297,,
1766912.0,332.3743591308594,332.3743591308594,332.3743591308594,213.8788604736328,213.8788604736328,213.8788604736328,273.1740417480469,,,778.8064270019531,,,206.73190307617188,206.73190307617188,206.73190307617188
1767424.0,322.3767395019531,,,,,,274.015380859375,274.015380859375,274.015380859375,772.7391357421875,772.7391357421875,772.7391357421875,205.61498260498047,,
1792512.0,312.3791198730469,312.3791198730469,312.3791198730469,165.12339782714844,165.12339782714844,165.12339782714844,263.01426696777344,,,773.5060424804688,,,204.49806213378903,204.49806213378903,204.49806213378903
1793024.0,337.39691162109375,,,,,,252.01315307617188,252.01315307617188,252.01315307617188,774.27294921875,774.27294921875,774.27294921875,240.48656463623047,,
1818112.0,362.4147033691406,362.4147033691406,362.4147033691406,214.5132598876953,214.5132598876953,214.5132598876953,268.92625427246094,,,764.6479187011719,,,276.4750671386719,276.4750671386719,276.4750671386719
1818624.0,369.7902374267578,,,,,,285.83935546875,285.83935546875,285.83935546875,755.0228881835938,755.0228881835938,755.0228881835938,273.0312805175781,,
1843712.0,377.165771484375,377.165771484375,377.165771484375,214.84800720214844,214.84800720214844,214.84800720214844,277.95257568359375,,,715.9629516601562,,,269.5874938964844,269.5874938964844,269.5874938964844
1844224.0,358.09552001953125,,,,,,270.0657958984375,270.0657958984375,270.0657958984375,676.9030151367188,676.9030151367188,676.9030151367188,258.8054504394531,,
1869312.0,339.0252685546875,339.0252685546875,339.0252685546875,235.82955932617188,235.82955932617188,235.82955932617188,292.9932861328125,,,690.4661865234375,,,248.02340698242188,248.02340698242188,248.02340698242188
1869824.0,347.52044677734375,,,,,,315.9207763671875,315.9207763671875,315.9207763671875,704.0293579101562,704.0293579101562,704.0293579101562,256.10694885253906,,
1894912.0,356.015625,356.015625,356.015625,228.055419921875,228.055419921875,228.055419921875,305.98016357421875,,,839.4923095703125,,,264.19049072265625,264.19049072265625,264.19049072265625
1895424.0,341.71119689941406,,,,,,296.03955078125,296.03955078125,296.03955078125,974.9552612304688,974.9552612304688,974.9552612304688,237.99424743652344,,
1920512.0,327.4067687988281,327.4067687988281,327.4067687988281,232.49188232421875,232.49188232421875,232.49188232421875,294.680908203125,,,899.147705078125,,,211.79800415039065,211.79800415039065,211.79800415039065
1921024.0,326.48423767089844,,,,,,293.322265625,293.322265625,293.322265625,823.3401489257812,823.3401489257812,823.3401489257812,237.42510986328125,,
1946112.0,325.56170654296875,325.56170654296875,325.56170654296875,231.28257751464844,231.28257751464844,231.28257751464844,275.6273193359375,,,816.6808776855469,,,263.0522155761719,263.0522155761719,263.0522155761719
1946624.0,318.94256591796875,,,,,,257.932373046875,257.932373046875,257.932373046875,810.0216064453125,810.0216064453125,810.0216064453125,263.68724060058594,,
1971712.0,312.32342529296875,312.32342529296875,312.32342529296875,232.9832305908203,232.9832305908203,232.9832305908203,269.42445373535156,,,756.0441589355469,,,264.322265625,264.322265625,264.322265625
