"Step","PWM_HopperEnv_sweep_1 - rewards","PWM_HopperEnv_sweep_1 - rewards__MIN","PWM_HopperEnv_sweep_1 - rewards__MAX","PWM_HopperEnv_sweep_2 - rewards","PWM_HopperEnv_sweep_2 - rewards__MIN","PWM_HopperEnv_sweep_2 - rewards__MAX","PWM_HopperEnv_sweep_0 - rewards","PWM_HopperEnv_sweep_0 - rewards__MIN","PWM_HopperEnv_sweep_0 - rewards__MAX"
"9113600","5295.076171875","5295.076171875","5295.076171875","5119.88134765625","5119.88134765625","5119.88134765625","5296.63134765625","5296.63134765625","5296.63134765625"
"9164800","5332.38720703125","5332.38720703125","5332.38720703125","4816.1015625","4816.1015625","4816.1015625","5299.06884765625","5299.06884765625","5299.06884765625"
"9216000","5231.783203125","5231.783203125","5231.783203125","4628.94384765625","4628.94384765625","4628.94384765625","5438.5419921875","5438.5419921875","5438.5419921875"
"9267200","5252.92919921875","5252.92919921875","5252.92919921875","4894.9130859375","4894.9130859375","4894.9130859375","5461.24072265625","5461.24072265625","5461.24072265625"
"9318400","5232.6181640625","5232.6181640625","5232.6181640625","3661.0283203125","3661.0283203125","3661.0283203125","5531.9140625","5531.9140625","5531.9140625"
"9369600","5211.583984375","5211.583984375","5211.583984375","4458.23876953125","4458.23876953125","4458.23876953125","5507.8271484375","5507.8271484375","5507.8271484375"
"9420800","5332.2236328125","5332.2236328125","5332.2236328125","4909.30810546875","4909.30810546875","4909.30810546875","5540.19384765625","5540.19384765625","5540.19384765625"
"9472000","5315.2138671875","5315.2138671875","5315.2138671875","5032.93505859375","5032.93505859375","5032.93505859375","5486.89111328125","5486.89111328125","5486.89111328125"
"9523200","5339.75244140625","5339.75244140625","5339.75244140625","4168.30322265625","4168.30322265625","4168.30322265625","5424.328125","5424.328125","5424.328125"
"9574400","5210.916015625","5210.916015625","5210.916015625","4301.4091796875","4301.4091796875","4301.4091796875","5294.4013671875","5294.4013671875","5294.4013671875"
"9625600","5310.0986328125","5310.0986328125","5310.0986328125","4640.05908203125","4640.05908203125","4640.05908203125","5195.64990234375","5195.64990234375","5195.64990234375"
"9676800","5300.80810546875","5300.80810546875","5300.80810546875","5009.04296875","5009.04296875","5009.04296875","5101.8984375","5101.8984375","5101.8984375"
"9728000","5327.8603515625","5327.8603515625","5327.8603515625","5056.66845703125","5056.66845703125","5056.66845703125","5191.9013671875","5191.9013671875","5191.9013671875"
"9779200","5069.27978515625","5069.27978515625","5069.27978515625","5285.47998046875","5285.47998046875","5285.47998046875","5247.7998046875","5247.7998046875","5247.7998046875"
"9830400","5009.36962890625","5009.36962890625","5009.36962890625","5404.8388671875","5404.8388671875","5404.8388671875","5212.0595703125","5212.0595703125","5212.0595703125"
"9881600","5248.5556640625","5248.5556640625","5248.5556640625","4981.30517578125","4981.30517578125","4981.30517578125","5232.13037109375","5232.13037109375","5232.13037109375"
"9932800","5435.5771484375","5435.5771484375","5435.5771484375","4138.49853515625","4138.49853515625","4138.49853515625","5282.3583984375","5282.3583984375","5282.3583984375"
"9984000","5369.64501953125","5369.64501953125","5369.64501953125","4106.43505859375","4106.43505859375","4106.43505859375","5342.798828125","5342.798828125","5342.798828125"
"10035200","5292.703125","5292.703125","5292.703125","4688.38037109375","4688.38037109375","4688.38037109375","5364.71435546875","5364.71435546875","5364.71435546875"
"10086400","5073.697265625","5073.697265625","5073.697265625","5051.6279296875","5051.6279296875","5051.6279296875","5325.9267578125","5325.9267578125","5325.9267578125"
"10137600","5186.0107421875","5186.0107421875","5186.0107421875","5126.103515625","5126.103515625","5126.103515625","5327.0517578125","5327.0517578125","5327.0517578125"
"10188800","4807.34228515625","4807.34228515625","4807.34228515625","5305.23193359375","5305.23193359375","5305.23193359375","5185.45458984375","5185.45458984375","5185.45458984375"
"10240000","4964.92041015625","4964.92041015625","4964.92041015625","5313.05908203125","5313.05908203125","5313.05908203125","5251.55224609375","5251.55224609375","5251.55224609375"
"10291200","5007.12451171875","5007.12451171875","5007.12451171875","5445.29052734375","5445.29052734375","5445.29052734375","5419.0087890625","5419.0087890625","5419.0087890625"
"10342400","4879.52099609375","4879.52099609375","4879.52099609375","5481.0244140625","5481.0244140625","5481.0244140625","5194.5048828125","5194.5048828125","5194.5048828125"
"10393600","5226.00341796875","5226.00341796875","5226.00341796875","5481.5009765625","5481.5009765625","5481.5009765625","5124.39990234375","5124.39990234375","5124.39990234375"
"10444800","5140.3759765625","5140.3759765625","5140.3759765625","5517.39501953125","5517.39501953125","5517.39501953125","5151.33935546875","5151.33935546875","5151.33935546875"
"10496000","5212.52685546875","5212.52685546875","5212.52685546875","5484.9248046875","5484.9248046875","5484.9248046875","5103.29443359375","5103.29443359375","5103.29443359375"
"10547200","5318.98486328125","5318.98486328125","5318.98486328125","5488.0224609375","5488.0224609375","5488.0224609375","4990.1982421875","4990.1982421875","4990.1982421875"
"10598400","5430.73779296875","5430.73779296875","5430.73779296875","5177.322265625","5177.322265625","5177.322265625","5040.986328125","5040.986328125","5040.986328125"
"10649600","5366.83251953125","5366.83251953125","5366.83251953125","5153.70947265625","5153.70947265625","5153.70947265625","5231.4833984375","5231.4833984375","5231.4833984375"
"10700800","5461.181640625","5461.181640625","5461.181640625","5301.4482421875","5301.4482421875","5301.4482421875","5392.63916015625","5392.63916015625","5392.63916015625"
"10752000","5528.90966796875","5528.90966796875","5528.90966796875","5339.32861328125","5339.32861328125","5339.32861328125","5356.20654296875","5356.20654296875","5356.20654296875"
"10803200","5468.7587890625","5468.7587890625","5468.7587890625","5220.59912109375","5220.59912109375","5220.59912109375","5482.4130859375","5482.4130859375","5482.4130859375"
"10854400","5477.89599609375","5477.89599609375","5477.89599609375","4936.34765625","4936.34765625","4936.34765625","5481.9130859375","5481.9130859375","5481.9130859375"
"10905600","5461.00537109375","5461.00537109375","5461.00537109375","5236.61865234375","5236.61865234375","5236.61865234375","5467.80029296875","5467.80029296875","5467.80029296875"
"10956800","5079.28466796875","5079.28466796875","5079.28466796875","5284.10107421875","5284.10107421875","5284.10107421875","5444.27099609375","5444.27099609375","5444.27099609375"
"11008000","5121.14208984375","5121.14208984375","5121.14208984375","5282.7998046875","5282.7998046875","5282.7998046875","5516.77197265625","5516.77197265625","5516.77197265625"
"11059200","5267.57421875","5267.57421875","5267.57421875","5203.64306640625","5203.64306640625","5203.64306640625","5524.7294921875","5524.7294921875","5524.7294921875"
"11110400","5316.033203125","5316.033203125","5316.033203125","5204.548828125","5204.548828125","5204.548828125","5530.28759765625","5530.28759765625","5530.28759765625"
"11161600","5367.24560546875","5367.24560546875","5367.24560546875","5289.2724609375","5289.2724609375","5289.2724609375","5464.79931640625","5464.79931640625","5464.79931640625"
"11212800","5495.99658203125","5495.99658203125","5495.99658203125","5392.66259765625","5392.66259765625","5392.66259765625","5512.466796875","5512.466796875","5512.466796875"
"11264000","5512.4775390625","5512.4775390625","5512.4775390625","5308.984375","5308.984375","5308.984375","5507.52001953125","5507.52001953125","5507.52001953125"
"11315200","5463.9072265625","5463.9072265625","5463.9072265625","5394.63232421875","5394.63232421875","5394.63232421875","5558.7724609375","5558.7724609375","5558.7724609375"
"11366400","5393.154296875","5393.154296875","5393.154296875","5408.2451171875","5408.2451171875","5408.2451171875","5558.5322265625","5558.5322265625","5558.5322265625"
"11417600","5262.3525390625","5262.3525390625","5262.3525390625","5506.60595703125","5506.60595703125","5506.60595703125","5535.81982421875","5535.81982421875","5535.81982421875"
"11468800","5415.64599609375","5415.64599609375","5415.64599609375","5507.6103515625","5507.6103515625","5507.6103515625","5562.08154296875","5562.08154296875","5562.08154296875"
"11520000","5438.3994140625","5438.3994140625","5438.3994140625","5541.091796875","5541.091796875","5541.091796875","5353.544921875","5353.544921875","5353.544921875"
"11571200","5419.9140625","5419.9140625","5419.9140625","5528.64404296875","5528.64404296875","5528.64404296875","5276.1396484375","5276.1396484375","5276.1396484375"
"11622400","5359.64697265625","5359.64697265625","5359.64697265625","5452.3173828125","5452.3173828125","5452.3173828125","5193.4833984375","5193.4833984375","5193.4833984375"
"11673600","5466.841796875","5466.841796875","5466.841796875","5526.28857421875","5526.28857421875","5526.28857421875","5146.78076171875","5146.78076171875","5146.78076171875"
"11724800","5470.8193359375","5470.8193359375","5470.8193359375","5508.994140625","5508.994140625","5508.994140625","5302.75927734375","5302.75927734375","5302.75927734375"
"11776000","5504.263671875","5504.263671875","5504.263671875","5542.5224609375","5542.5224609375","5542.5224609375","5370.59375","5370.59375","5370.59375"
"11827200","5549.17431640625","5549.17431640625","5549.17431640625","5480.400390625","5480.400390625","5480.400390625","5499.751953125","5499.751953125","5499.751953125"
"11878400","5592.9365234375","5592.9365234375","5592.9365234375","5493.80810546875","5493.80810546875","5493.80810546875","5473.6455078125","5473.6455078125","5473.6455078125"
"11929600","5583.7060546875","5583.7060546875","5583.7060546875","5541.2255859375","5541.2255859375","5541.2255859375","5462.68115234375","5462.68115234375","5462.68115234375"
"11980800","5611.517578125","5611.517578125","5611.517578125","5565.65380859375","5565.65380859375","5565.65380859375","5438.13134765625","5438.13134765625","5438.13134765625"
"12032000","5562.09619140625","5562.09619140625","5562.09619140625","5493.19873046875","5493.19873046875","5493.19873046875","5504.75439453125","5504.75439453125","5504.75439453125"
"12083200","5593.11474609375","5593.11474609375","5593.11474609375","5517.52978515625","5517.52978515625","5517.52978515625","5490.55224609375","5490.55224609375","5490.55224609375"
"12134400","5414.048828125","5414.048828125","5414.048828125","5534.4326171875","5534.4326171875","5534.4326171875","5548.58056640625","5548.58056640625","5548.58056640625"
"12185600","5421.56787109375","5421.56787109375","5421.56787109375","5553.55419921875","5553.55419921875","5553.55419921875","5558.1884765625","5558.1884765625","5558.1884765625"
"12236800","5466.83154296875","5466.83154296875","5466.83154296875","5523.75732421875","5523.75732421875","5523.75732421875","5379.4921875","5379.4921875","5379.4921875"
"12288000","5536.80615234375","5536.80615234375","5536.80615234375","5340.32568359375","5340.32568359375","5340.32568359375","5443.43359375","5443.43359375","5443.43359375"
"12339200","5579.541015625","5579.541015625","5579.541015625","5468.33056640625","5468.33056640625","5468.33056640625","5504.34033203125","5504.34033203125","5504.34033203125"
"12390400","5566.48681640625","5566.48681640625","5566.48681640625","5486.884765625","5486.884765625","5486.884765625","5561.2548828125","5561.2548828125","5561.2548828125"
"12441600","5519.65966796875","5519.65966796875","5519.65966796875","5490.5244140625","5490.5244140625","5490.5244140625","5607.736328125","5607.736328125","5607.736328125"
"12492800","5595.1396484375","5595.1396484375","5595.1396484375","5491.10791015625","5491.10791015625","5491.10791015625","5549.4921875","5549.4921875","5549.4921875"
"12544000","5579.29931640625","5579.29931640625","5579.29931640625","5444.3427734375","5444.3427734375","5444.3427734375","5603.611328125","5603.611328125","5603.611328125"
"12595200","5563.4150390625","5563.4150390625","5563.4150390625","5525.03564453125","5525.03564453125","5525.03564453125","5628.63427734375","5628.63427734375","5628.63427734375"
"12646400","5482.75","5482.75","5482.75","5412.0849609375","5412.0849609375","5412.0849609375","5637.42822265625","5637.42822265625","5637.42822265625"
"12697600","5435.8115234375","5435.8115234375","5435.8115234375","5305.6328125","5305.6328125","5305.6328125","5610.21435546875","5610.21435546875","5610.21435546875"
"12748800","5396.98486328125","5396.98486328125","5396.98486328125","5199.1533203125","5199.1533203125","5199.1533203125","5638.4384765625","5638.4384765625","5638.4384765625"
"12800000","5495.05908203125","5495.05908203125","5495.05908203125","5149.541015625","5149.541015625","5149.541015625","5653.6513671875","5653.6513671875","5653.6513671875"
"12851200","5555.716796875","5555.716796875","5555.716796875","5354.50048828125","5354.50048828125","5354.50048828125","5626.025390625","5626.025390625","5626.025390625"
"12902400","5490.23681640625","5490.23681640625","5490.23681640625","5456.0849609375","5456.0849609375","5456.0849609375","5502.3603515625","5502.3603515625","5502.3603515625"
"12953600","5569.935546875","5569.935546875","5569.935546875","5446.30859375","5446.30859375","5446.30859375","5563.9404296875","5563.9404296875","5563.9404296875"
"13004800","5536.4462890625","5536.4462890625","5536.4462890625","5354.3037109375","5354.3037109375","5354.3037109375","5564.869140625","5564.869140625","5564.869140625"
"13056000","5593.09619140625","5593.09619140625","5593.09619140625","5372.44970703125","5372.44970703125","5372.44970703125","5572.31689453125","5572.31689453125","5572.31689453125"
"13107200","5581.4599609375","5581.4599609375","5581.4599609375","5214.45166015625","5214.45166015625","5214.45166015625","5545.4921875","5545.4921875","5545.4921875"
"13158400","5626.7431640625","5626.7431640625","5626.7431640625","4716.392578125","4716.392578125","4716.392578125","5554.21484375","5554.21484375","5554.21484375"
"13209600","5566.1982421875","5566.1982421875","5566.1982421875","4924.7041015625","4924.7041015625","4924.7041015625","5602.1513671875","5602.1513671875","5602.1513671875"
"13260800","5623.3505859375","5623.3505859375","5623.3505859375","5133.12158203125","5133.12158203125","5133.12158203125","5640.775390625","5640.775390625","5640.775390625"
"13312000","5597.9873046875","5597.9873046875","5597.9873046875","5256.79736328125","5256.79736328125","5256.79736328125","5511.25048828125","5511.25048828125","5511.25048828125"
"13363200","5629.63720703125","5629.63720703125","5629.63720703125","5420.6083984375","5420.6083984375","5420.6083984375","5434.3759765625","5434.3759765625","5434.3759765625"
"13414400","5567.84814453125","5567.84814453125","5567.84814453125","5415.5859375","5415.5859375","5415.5859375","5284.62548828125","5284.62548828125","5284.62548828125"
"13465600","5626.90966796875","5626.90966796875","5626.90966796875","5493.27294921875","5493.27294921875","5493.27294921875","5334.31787109375","5334.31787109375","5334.31787109375"
"13516800","5603.36279296875","5603.36279296875","5603.36279296875","5528.70654296875","5528.70654296875","5528.70654296875","5365.10009765625","5365.10009765625","5365.10009765625"
"13568000","5637.75341796875","5637.75341796875","5637.75341796875","5554.58349609375","5554.58349609375","5554.58349609375","5428.93798828125","5428.93798828125","5428.93798828125"
"13619200","5655.11669921875","5655.11669921875","5655.11669921875","5542.00732421875","5542.00732421875","5542.00732421875","5450.0576171875","5450.0576171875","5450.0576171875"
"13670400","5584.63623046875","5584.63623046875","5584.63623046875","5572.38232421875","5572.38232421875","5572.38232421875","5442.86181640625","5442.86181640625","5442.86181640625"
"13721600","5630.9765625","5630.9765625","5630.9765625","5588.2607421875","5588.2607421875","5588.2607421875","5527.44921875","5527.44921875","5527.44921875"
"13772800","5661.5849609375","5661.5849609375","5661.5849609375","5504.7646484375","5504.7646484375","5504.7646484375","5553.1806640625","5553.1806640625","5553.1806640625"
"13824000","5677.36376953125","5677.36376953125","5677.36376953125","5407.78466796875","5407.78466796875","5407.78466796875","5578.876953125","5578.876953125","5578.876953125"
"13875200","5685.544921875","5685.544921875","5685.544921875","5459.1025390625","5459.1025390625","5459.1025390625","5639.55810546875","5639.55810546875","5639.55810546875"
"13926400","5694.72509765625","5694.72509765625","5694.72509765625","5531.4384765625","5531.4384765625","5531.4384765625","5666.5634765625","5666.5634765625","5666.5634765625"
"13977600","5608.12841796875","5608.12841796875","5608.12841796875","5519.8291015625","5519.8291015625","5519.8291015625","5507.75537109375","5507.75537109375","5507.75537109375"
"14028800","5497.27783203125","5497.27783203125","5497.27783203125","5452.556640625","5452.556640625","5452.556640625","5563.51416015625","5563.51416015625","5563.51416015625"
"14080000","5526.478515625","5526.478515625","5526.478515625","5417.0576171875","5417.0576171875","5417.0576171875","5588.73876953125","5588.73876953125","5588.73876953125"
"14131200","5580.1181640625","5580.1181640625","5580.1181640625","5422.2119140625","5422.2119140625","5422.2119140625","5645.3466796875","5645.3466796875","5645.3466796875"
"14182400","5546.93310546875","5546.93310546875","5546.93310546875","5433.0693359375","5433.0693359375","5433.0693359375","5667.20849609375","5667.20849609375","5667.20849609375"
"14233600","5566.3916015625","5566.3916015625","5566.3916015625","5522.66162109375","5522.66162109375","5522.66162109375","5684.4873046875","5684.4873046875","5684.4873046875"
"14284800","5574.52734375","5574.52734375","5574.52734375","5560.87548828125","5560.87548828125","5560.87548828125","5658.63623046875","5658.63623046875","5658.63623046875"
"14336000","5621.57470703125","5621.57470703125","5621.57470703125","5540.853515625","5540.853515625","5540.853515625","5681.09716796875","5681.09716796875","5681.09716796875"
"14387200","5551.2724609375","5551.2724609375","5551.2724609375","5587.7919921875","5587.7919921875","5587.7919921875","5659.24755859375","5659.24755859375","5659.24755859375"
"14438400","5572.998046875","5572.998046875","5572.998046875","5618.3662109375","5618.3662109375","5618.3662109375","5638.97802734375","5638.97802734375","5638.97802734375"
"14489600","5632.9951171875","5632.9951171875","5632.9951171875","5630.50439453125","5630.50439453125","5630.50439453125","5663.65673828125","5663.65673828125","5663.65673828125"
"14540800","5520.947265625","5520.947265625","5520.947265625","5634.96240234375","5634.96240234375","5634.96240234375","5688.65234375","5688.65234375","5688.65234375"
"14592000","5536.85302734375","5536.85302734375","5536.85302734375","5639.05224609375","5639.05224609375","5639.05224609375","5699.0703125","5699.0703125","5699.0703125"
"14643200","5536.673828125","5536.673828125","5536.673828125","5612.3505859375","5612.3505859375","5612.3505859375","5706.85791015625","5706.85791015625","5706.85791015625"
"14694400","5525.17041015625","5525.17041015625","5525.17041015625","5629.7392578125","5629.7392578125","5629.7392578125","5674.42724609375","5674.42724609375","5674.42724609375"
"14745600","5605.4765625","5605.4765625","5605.4765625","5639.498046875","5639.498046875","5639.498046875","5690.9423828125","5690.9423828125","5690.9423828125"
"14796800","5609.595703125","5609.595703125","5609.595703125","5538.09130859375","5538.09130859375","5538.09130859375","5637.91748046875","5637.91748046875","5637.91748046875"
"14848000","5515.7119140625","5515.7119140625","5515.7119140625","5533.8056640625","5533.8056640625","5533.8056640625","5576.6796875","5576.6796875","5576.6796875"
"14899200","5523.5625","5523.5625","5523.5625","5587.19921875","5587.19921875","5587.19921875","5547.498046875","5547.498046875","5547.498046875"
"14950400","5552.41064453125","5552.41064453125","5552.41064453125","5568.470703125","5568.470703125","5568.470703125","5501.9794921875","5501.9794921875","5501.9794921875"
"15001600","5621.4296875","5621.4296875","5621.4296875","5605.3759765625","5605.3759765625","5605.3759765625","5581.14990234375","5581.14990234375","5581.14990234375"
"15052800","5542.5009765625","5542.5009765625","5542.5009765625","5621.35791015625","5621.35791015625","5621.35791015625","5557.1767578125","5557.1767578125","5557.1767578125"
"15104000","5560.55859375","5560.55859375","5560.55859375","5634.04296875","5634.04296875","5634.04296875","5587.9453125","5587.9453125","5587.9453125"
"15155200","5558.27001953125","5558.27001953125","5558.27001953125","5603.0556640625","5603.0556640625","5603.0556640625","5592.01806640625","5592.01806640625","5592.01806640625"
"15206400","5572.25537109375","5572.25537109375","5572.25537109375","5627.85986328125","5627.85986328125","5627.85986328125","5597.0966796875","5597.0966796875","5597.0966796875"
"15257600","5504.22119140625","5504.22119140625","5504.22119140625","5588.478515625","5588.478515625","5588.478515625","5546.2607421875","5546.2607421875","5546.2607421875"
"15308800","5567.89404296875","5567.89404296875","5567.89404296875","5568.58349609375","5568.58349609375","5568.58349609375","5588.63671875","5588.63671875","5588.63671875"
"15360000","5485.14697265625","5485.14697265625","5485.14697265625","5601.1806640625","5601.1806640625","5601.1806640625","5643.353515625","5643.353515625","5643.353515625"
