Relative Time (Process),FOWM_AntEnv_sweep_2 - _step,FOWM_AntEnv_sweep_2 - _step__MIN,FOWM_AntEnv_sweep_2 - _step__MAX,FOWM_AntEnv_sweep_2 - rewards,FOWM_AntEnv_sweep_2 - rewards__MIN,FOWM_AntEnv_sweep_2 - rewards__MAX,FOWM_AntEnv_sweep_1 - _step,FOWM_AntEnv_sweep_1 - _step__MIN,FOWM_AntEnv_sweep_1 - _step__MAX,FOWM_AntEnv_sweep_1 - rewards,FOWM_AntEnv_sweep_1 - rewards__MIN,FOWM_AntEnv_sweep_1 - rewards__MAX,FOWM_AntEnv_sweep_0 - _step,FOWM_AntEnv_sweep_0 - _step__MIN,FOWM_AntEnv_sweep_0 - _step__MAX,FOWM_AntEnv_sweep_0 - rewards,FOWM_AntEnv_sweep_0 - rewards__MIN,FOWM_AntEnv_sweep_0 - rewards__MAX
182,,,,,,,925696.0,925696.0,925696.0,36.67034912109375,36.67034912109375,36.67034912109375,,,,,,
185,825344.0,825344.0,825344.0,33.08064270019531,33.08064270019531,33.08064270019531,,,,,,,,,,,,
200,,,,,,,,,,,,,925696.0,925696.0,925696.0,32.21710205078125,32.21710205078125,32.21710205078125
201,,,,,,,1028096.0,1028096.0,1028096.0,38.336971282958984,38.336971282958984,38.336971282958984,,,,,,
208,927744.0,927744.0,927744.0,33.53240966796875,33.53240966796875,33.53240966796875,,,,,,,,,,,,
221,,,,,,,1130496.0,1130496.0,1130496.0,34.91826629638672,34.91826629638672,34.91826629638672,1028096.0,1028096.0,1028096.0,34.05344772338867,34.05344772338867,34.05344772338867
230,1030144.0,1030144.0,1030144.0,33.01709747314453,33.01709747314453,33.01709747314453,,,,,,,,,,,,
240,,,,,,,1232896.0,1232896.0,1232896.0,36.67374420166016,36.67374420166016,36.67374420166016,,,,,,
241,,,,,,,,,,,,,1130496.0,1130496.0,1130496.0,34.18248748779297,34.18248748779297,34.18248748779297
252,1132544.0,1132544.0,1132544.0,34.2463264465332,34.2463264465332,34.2463264465332,,,,,,,,,,,,
260,,,,,,,1335296.0,1335296.0,1335296.0,37.67587661743164,37.67587661743164,37.67587661743164,,,,,,
261,,,,,,,,,,,,,1232896.0,1232896.0,1232896.0,34.13609313964844,34.13609313964844,34.13609313964844
274,1234944.0,1234944.0,1234944.0,34.475547790527344,34.475547790527344,34.475547790527344,,,,,,,,,,,,
279,,,,,,,1437696.0,1437696.0,1437696.0,36.943302154541016,36.943302154541016,36.943302154541016,,,,,,
280,,,,,,,,,,,,,1335296.0,1335296.0,1335296.0,33.57840347290039,33.57840347290039,33.57840347290039
296,1337344.0,1337344.0,1337344.0,33.69076919555664,33.69076919555664,33.69076919555664,,,,,,,,,,,,
298,,,,,,,1540096.0,1540096.0,1540096.0,35.34267044067383,35.34267044067383,35.34267044067383,,,,,,
300,,,,,,,,,,,,,1437696.0,1437696.0,1437696.0,34.99253463745117,34.99253463745117,34.99253463745117
318,1439744.0,1439744.0,1439744.0,35.37181091308594,35.37181091308594,35.37181091308594,1642496.0,1642496.0,1642496.0,34.98728942871094,34.98728942871094,34.98728942871094,,,,,,
319,,,,,,,,,,,,,1540096.0,1540096.0,1540096.0,34.275753021240234,34.275753021240234,34.275753021240234
337,,,,,,,1744896.0,1744896.0,1744896.0,38.99205780029297,38.99205780029297,38.99205780029297,,,,,,
340,1542144.0,1542144.0,1542144.0,33.89964294433594,33.89964294433594,33.89964294433594,,,,,,,,,,,,
340,,,,,,,,,,,,,1642496.0,1642496.0,1642496.0,33.914730072021484,33.914730072021484,33.914730072021484
356,,,,,,,1847296.0,1847296.0,1847296.0,39.17765426635742,39.17765426635742,39.17765426635742,,,,,,
360,,,,,,,,,,,,,1744896.0,1744896.0,1744896.0,35.10658264160156,35.10658264160156,35.10658264160156
362,1644544.0,1644544.0,1644544.0,34.187774658203125,34.187774658203125,34.187774658203125,,,,,,,,,,,,
376,,,,,,,1949696.0,1949696.0,1949696.0,37.50954055786133,37.50954055786133,37.50954055786133,,,,,,
379,,,,,,,,,,,,,1847296.0,1847296.0,1847296.0,35.73575973510742,35.73575973510742,35.73575973510742
384,1746944.0,1746944.0,1746944.0,34.75771713256836,34.75771713256836,34.75771713256836,,,,,,,,,,,,
395,,,,,,,2052096.0,2052096.0,2052096.0,39.64065170288086,39.64065170288086,39.64065170288086,,,,,,
399,,,,,,,,,,,,,1949696.0,1949696.0,1949696.0,34.854042053222656,34.854042053222656,34.854042053222656
406,1849344.0,1849344.0,1849344.0,35.40861129760742,35.40861129760742,35.40861129760742,,,,,,,,,,,,
414,,,,,,,2154496.0,2154496.0,2154496.0,36.45504379272461,36.45504379272461,36.45504379272461,,,,,,
418,,,,,,,,,,,,,2052096.0,2052096.0,2052096.0,34.83234405517578,34.83234405517578,34.83234405517578
428,1951744.0,1951744.0,1951744.0,36.04940414428711,36.04940414428711,36.04940414428711,,,,,,,,,,,,
434,,,,,,,2256896.0,2256896.0,2256896.0,37.15349197387695,37.15349197387695,37.15349197387695,,,,,,
438,,,,,,,,,,,,,2154496.0,2154496.0,2154496.0,35.16490936279297,35.16490936279297,35.16490936279297
450,2054144.0,2054144.0,2054144.0,34.48346710205078,34.48346710205078,34.48346710205078,,,,,,,,,,,,
453,,,,,,,2359296.0,2359296.0,2359296.0,37.70281219482422,37.70281219482422,37.70281219482422,,,,,,
459,,,,,,,,,,,,,2256896.0,2256896.0,2256896.0,34.911705017089844,34.911705017089844,34.911705017089844
472,2156544.0,2156544.0,2156544.0,36.34383392333984,36.34383392333984,36.34383392333984,2461696.0,2461696.0,2461696.0,38.70393371582031,38.70393371582031,38.70393371582031,,,,,,
479,,,,,,,,,,,,,2359296.0,2359296.0,2359296.0,35.51820755004883,35.51820755004883,35.51820755004883
491,,,,,,,2564096.0,2564096.0,2564096.0,38.07070541381836,38.07070541381836,38.07070541381836,,,,,,
494,2258944.0,2258944.0,2258944.0,37.32369613647461,37.32369613647461,37.32369613647461,,,,,,,,,,,,
498,,,,,,,,,,,,,2461696.0,2461696.0,2461696.0,36.73893356323242,36.73893356323242,36.73893356323242
511,,,,,,,2666496.0,2666496.0,2666496.0,36.73371505737305,36.73371505737305,36.73371505737305,,,,,,
516,2361344.0,2361344.0,2361344.0,36.06422424316406,36.06422424316406,36.06422424316406,,,,,,,,,,,,
518,,,,,,,,,,,,,2564096.0,2564096.0,2564096.0,36.266746520996094,36.266746520996094,36.266746520996094
530,,,,,,,2768896.0,2768896.0,2768896.0,47.78567886352539,47.78567886352539,47.78567886352539,,,,,,
537,,,,,,,,,,,,,2666496.0,2666496.0,2666496.0,37.15507507324219,37.15507507324219,37.15507507324219
538,2463744.0,2463744.0,2463744.0,36.413597106933594,36.413597106933594,36.413597106933594,,,,,,,,,,,,
549,,,,,,,2871296.0,2871296.0,2871296.0,43.56507110595703,43.56507110595703,43.56507110595703,,,,,,
559,,,,,,,,,,,,,2768896.0,2768896.0,2768896.0,38.34020233154297,38.34020233154297,38.34020233154297
560,2566144.0,2566144.0,2566144.0,38.705997467041016,38.705997467041016,38.705997467041016,,,,,,,,,,,,
568,,,,,,,2973696.0,2973696.0,2973696.0,38.05123519897461,38.05123519897461,38.05123519897461,,,,,,
579,,,,,,,,,,,,,2871296.0,2871296.0,2871296.0,38.92960357666016,38.92960357666016,38.92960357666016
582,2668544.0,2668544.0,2668544.0,37.96548843383789,37.96548843383789,37.96548843383789,,,,,,,,,,,,
587,,,,,,,3076096.0,3076096.0,3076096.0,68.22576141357422,68.22576141357422,68.22576141357422,,,,,,
598,,,,,,,,,,,,,2973696.0,2973696.0,2973696.0,43.28285598754883,43.28285598754883,43.28285598754883
604,2770944.0,2770944.0,2770944.0,36.40039825439453,36.40039825439453,36.40039825439453,,,,,,,,,,,,
606,,,,,,,3178496.0,3178496.0,3178496.0,39.37366485595703,39.37366485595703,39.37366485595703,,,,,,
617,,,,,,,,,,,,,3076096.0,3076096.0,3076096.0,44.71458435058594,44.71458435058594,44.71458435058594
625,,,,,,,3280896.0,3280896.0,3280896.0,42.86761093139648,42.86761093139648,42.86761093139648,,,,,,
626,2873344.0,2873344.0,2873344.0,40.69477462768555,40.69477462768555,40.69477462768555,,,,,,,,,,,,
636,,,,,,,,,,,,,3178496.0,3178496.0,3178496.0,47.43242645263672,47.43242645263672,47.43242645263672
645,,,,,,,3383296.0,3383296.0,3383296.0,41.21255874633789,41.21255874633789,41.21255874633789,,,,,,
648,2975744.0,2975744.0,2975744.0,37.66297912597656,37.66297912597656,37.66297912597656,,,,,,,,,,,,
654,,,,,,,,,,,,,3280896.0,3280896.0,3280896.0,34.95101547241211,34.95101547241211,34.95101547241211
664,,,,,,,3485696.0,3485696.0,3485696.0,53.59210205078125,53.59210205078125,53.59210205078125,,,,,,
669,3078144.0,3078144.0,3078144.0,49.70464324951172,49.70464324951172,49.70464324951172,,,,,,,,,,,,
675,,,,,,,,,,,,,3383296.0,3383296.0,3383296.0,70.88678741455078,70.88678741455078,70.88678741455078
682,,,,,,,3588096.0,3588096.0,3588096.0,46.79376220703125,46.79376220703125,46.79376220703125,,,,,,
691,3180544.0,3180544.0,3180544.0,43.22751235961914,43.22751235961914,43.22751235961914,,,,,,,,,,,,
697,,,,,,,,,,,,,3485696.0,3485696.0,3485696.0,43.43929290771485,43.43929290771485,43.43929290771485
701,,,,,,,3690496.0,3690496.0,3690496.0,62.55580520629883,62.55580520629883,62.55580520629883,,,,,,
712,3282944.0,3282944.0,3282944.0,62.68791961669922,62.68791961669922,62.68791961669922,,,,,,,,,,,,
716,,,,,,,,,,,,,3588096.0,3588096.0,3588096.0,44.4415283203125,44.4415283203125,44.4415283203125
721,,,,,,,3792896.0,3792896.0,3792896.0,57.104759216308594,57.104759216308594,57.104759216308594,,,,,,
734,3385344.0,3385344.0,3385344.0,51.648685455322266,51.648685455322266,51.648685455322266,,,,,,,,,,,,
735,,,,,,,,,,,,,3690496.0,3690496.0,3690496.0,52.34521484375,52.34521484375,52.34521484375
740,,,,,,,3895296.0,3895296.0,3895296.0,47.69972610473633,47.69972610473633,47.69972610473633,,,,,,
755,,,,,,,,,,,,,3792896.0,3792896.0,3792896.0,44.5068359375,44.5068359375,44.5068359375
756,3487744.0,3487744.0,3487744.0,48.77679061889648,48.77679061889648,48.77679061889648,,,,,,,,,,,,
760,,,,,,,3997696.0,3997696.0,3997696.0,51.96360778808594,51.96360778808594,51.96360778808594,,,,,,
775,,,,,,,,,,,,,3895296.0,3895296.0,3895296.0,53.08116149902344,53.08116149902344,53.08116149902344
777,3590144.0,3590144.0,3590144.0,50.26409530639648,50.26409530639648,50.26409530639648,,,,,,,,,,,,
779,,,,,,,4100096.0,4100096.0,4100096.0,41.79763412475586,41.79763412475586,41.79763412475586,,,,,,
795,,,,,,,,,,,,,3997696.0,3997696.0,3997696.0,57.83977508544922,57.83977508544922,57.83977508544922
799,3692544.0,3692544.0,3692544.0,49.78608703613281,49.78608703613281,49.78608703613281,4202496.0,4202496.0,4202496.0,40.31867980957031,40.31867980957031,40.31867980957031,,,,,,
813,,,,,,,,,,,,,4100096.0,4100096.0,4100096.0,57.358642578125,57.358642578125,57.358642578125
818,,,,,,,4304896.0,4304896.0,4304896.0,73.0233154296875,73.0233154296875,73.0233154296875,,,,,,
820,3794944.0,3794944.0,3794944.0,53.5010871887207,53.5010871887207,53.5010871887207,,,,,,,,,,,,
832,,,,,,,,,,,,,4202496.0,4202496.0,4202496.0,64.34413146972656,64.34413146972656,64.34413146972656
837,,,,,,,4407296.0,4407296.0,4407296.0,64.10737609863281,64.10737609863281,64.10737609863281,,,,,,
842,3897344.0,3897344.0,3897344.0,69.25828552246094,69.25828552246094,69.25828552246094,,,,,,,,,,,,
850,,,,,,,,,,,,,4304896.0,4304896.0,4304896.0,54.53609085083008,54.53609085083008,54.53609085083008
857,,,,,,,4509696.0,4509696.0,4509696.0,55.06526565551758,55.06526565551758,55.06526565551758,,,,,,
863,3999744.0,3999744.0,3999744.0,58.111820220947266,58.111820220947266,58.111820220947266,,,,,,,,,,,,
869,,,,,,,,,,,,,4407296.0,4407296.0,4407296.0,64.92666625976562,64.92666625976562,64.92666625976562
876,,,,,,,4612096.0,4612096.0,4612096.0,72.99119567871094,72.99119567871094,72.99119567871094,,,,,,
884,4102144.0,4102144.0,4102144.0,71.126220703125,71.126220703125,71.126220703125,,,,,,,,,,,,
888,,,,,,,,,,,,,4509696.0,4509696.0,4509696.0,63.16722869873047,63.16722869873047,63.16722869873047
895,,,,,,,4714496.0,4714496.0,4714496.0,62.73856735229492,62.73856735229492,62.73856735229492,,,,,,
905,4204544.0,4204544.0,4204544.0,87.57786560058594,87.57786560058594,87.57786560058594,,,,,,,,,,,,
906,,,,,,,,,,,,,4612096.0,4612096.0,4612096.0,69.17157745361328,69.17157745361328,69.17157745361328
914,,,,,,,4816896.0,4816896.0,4816896.0,83.38648223876953,83.38648223876953,83.38648223876953,,,,,,
925,,,,,,,,,,,,,4714496.0,4714496.0,4714496.0,87.00436401367188,87.00436401367188,87.00436401367188
927,4306944.0,4306944.0,4306944.0,87.36790466308594,87.36790466308594,87.36790466308594,,,,,,,,,,,,
933,,,,,,,4919296.0,4919296.0,4919296.0,100.37606048583984,100.37606048583984,100.37606048583984,,,,,,
944,,,,,,,,,,,,,4816896.0,4816896.0,4816896.0,97.9690399169922,97.9690399169922,97.9690399169922
948,4409344.0,4409344.0,4409344.0,87.93872833251953,87.93872833251953,87.93872833251953,,,,,,,,,,,,
951,,,,,,,5021696.0,5021696.0,5021696.0,94.54063415527344,94.54063415527344,94.54063415527344,,,,,,
963,,,,,,,,,,,,,4919296.0,4919296.0,4919296.0,94.8226089477539,94.8226089477539,94.8226089477539
969,4511744.0,4511744.0,4511744.0,83.13190460205078,83.13190460205078,83.13190460205078,,,,,,,,,,,,
971,,,,,,,5124096.0,5124096.0,5124096.0,99.21733856201172,99.21733856201172,99.21733856201172,,,,,,
981,,,,,,,,,,,,,5021696.0,5021696.0,5021696.0,99.7782974243164,99.7782974243164,99.7782974243164
990,4614144.0,4614144.0,4614144.0,91.66841888427734,91.66841888427734,91.66841888427734,5226496.0,5226496.0,5226496.0,104.62755584716795,104.62755584716795,104.62755584716795,,,,,,
999,,,,,,,,,,,,,5124096.0,5124096.0,5124096.0,90.61334991455078,90.61334991455078,90.61334991455078
1008,,,,,,,5328896.0,5328896.0,5328896.0,98.73992156982422,98.73992156982422,98.73992156982422,,,,,,
1011,4716544.0,4716544.0,4716544.0,95.09173583984376,95.09173583984376,95.09173583984376,,,,,,,,,,,,
1017,,,,,,,,,,,,,5226496.0,5226496.0,5226496.0,98.9107894897461,98.9107894897461,98.9107894897461
1027,,,,,,,5431296.0,5431296.0,5431296.0,107.1293716430664,107.1293716430664,107.1293716430664,,,,,,
1032,4818944.0,4818944.0,4818944.0,97.7130126953125,97.7130126953125,97.7130126953125,,,,,,,,,,,,
1036,,,,,,,,,,,,,5328896.0,5328896.0,5328896.0,94.55413818359376,94.55413818359376,94.55413818359376
1046,,,,,,,5533696.0,5533696.0,5533696.0,113.54779815673828,113.54779815673828,113.54779815673828,,,,,,
1053,4921344.0,4921344.0,4921344.0,97.3070068359375,97.3070068359375,97.3070068359375,,,,,,,,,,,,
1055,,,,,,,,,,,,,5431296.0,5431296.0,5431296.0,104.9293441772461,104.9293441772461,104.9293441772461
1065,,,,,,,5636096.0,5636096.0,5636096.0,139.39332580566406,139.39332580566406,139.39332580566406,,,,,,
1074,5023744.0,5023744.0,5023744.0,100.15966796875,100.15966796875,100.15966796875,,,,,,,,,,,,
1074,,,,,,,,,,,,,5533696.0,5533696.0,5533696.0,104.72148895263672,104.72148895263672,104.72148895263672
1084,,,,,,,5738496.0,5738496.0,5738496.0,167.5157012939453,167.5157012939453,167.5157012939453,,,,,,
1093,,,,,,,,,,,,,5636096.0,5636096.0,5636096.0,116.62618255615234,116.62618255615234,116.62618255615234
1095,5126144.0,5126144.0,5126144.0,102.47712707519533,102.47712707519533,102.47712707519533,,,,,,,,,,,,
1102,,,,,,,5840896.0,5840896.0,5840896.0,186.42233276367188,186.42233276367188,186.42233276367188,,,,,,
1113,,,,,,,,,,,,,5738496.0,5738496.0,5738496.0,130.87283325195312,130.87283325195312,130.87283325195312
1116,5228544.0,5228544.0,5228544.0,113.3565673828125,113.3565673828125,113.3565673828125,,,,,,,,,,,,
1121,,,,,,,5943296.0,5943296.0,5943296.0,284.56768798828125,284.56768798828125,284.56768798828125,,,,,,
1131,,,,,,,,,,,,,5840896.0,5840896.0,5840896.0,120.79652404785156,120.79652404785156,120.79652404785156
1136,5330944.0,5330944.0,5330944.0,170.7661895751953,170.7661895751953,170.7661895751953,,,,,,,,,,,,
1139,,,,,,,6045696.0,6045696.0,6045696.0,350.17303466796875,350.17303466796875,350.17303466796875,,,,,,
1148,,,,,,,,,,,,,5943296.0,5943296.0,5943296.0,188.77008056640625,188.77008056640625,188.77008056640625
1157,5433344.0,5433344.0,5433344.0,197.9102325439453,197.9102325439453,197.9102325439453,6148096.0,6148096.0,6148096.0,494.4461364746094,494.4461364746094,494.4461364746094,,,,,,
1166,,,,,,,,,,,,,6045696.0,6045696.0,6045696.0,211.36338806152344,211.36338806152344,211.36338806152344
1175,,,,,,,6250496.0,6250496.0,6250496.0,702.061767578125,702.061767578125,702.061767578125,,,,,,
1178,5535744.0,5535744.0,5535744.0,224.9099578857422,224.9099578857422,224.9099578857422,,,,,,,,,,,,
1184,,,,,,,,,,,,,6148096.0,6148096.0,6148096.0,246.40185546875,246.40185546875,246.40185546875
1194,,,,,,,6352896.0,6352896.0,6352896.0,980.4768676757812,980.4768676757812,980.4768676757812,,,,,,
1200,5638144.0,5638144.0,5638144.0,343.7988586425781,343.7988586425781,343.7988586425781,,,,,,,,,,,,
1203,,,,,,,,,,,,,6250496.0,6250496.0,6250496.0,389.0906982421875,389.0906982421875,389.0906982421875
1212,,,,,,,6455296.0,6455296.0,6455296.0,1117.037353515625,1117.037353515625,1117.037353515625,,,,,,
1220,,,,,,,,,,,,,6352896.0,6352896.0,6352896.0,482.4605712890625,482.4605712890625,482.4605712890625
1226,5740544.0,5740544.0,5740544.0,501.76422119140625,501.76422119140625,501.76422119140625,,,,,,,,,,,,
1231,,,,,,,6557696.0,6557696.0,6557696.0,1252.29931640625,1252.29931640625,1252.29931640625,,,,,,
1238,,,,,,,,,,,,,6455296.0,6455296.0,6455296.0,696.2713623046875,696.2713623046875,696.2713623046875
1247,5842944.0,5842944.0,5842944.0,686.85888671875,686.85888671875,686.85888671875,,,,,,,,,,,,
1252,,,,,,,6660096.0,6660096.0,6660096.0,1195.1983642578125,1195.1983642578125,1195.1983642578125,,,,,,
1258,,,,,,,,,,,,,6557696.0,6557696.0,6557696.0,594.7505493164062,594.7505493164062,594.7505493164062
1267,5945344.0,5945344.0,5945344.0,847.8772583007812,847.8772583007812,847.8772583007812,,,,,,,,,,,,
1270,,,,,,,6762496.0,6762496.0,6762496.0,1143.672607421875,1143.672607421875,1143.672607421875,,,,,,
1277,,,,,,,,,,,,,6660096.0,6660096.0,6660096.0,217.65133666992188,217.65133666992188,217.65133666992188
1288,,,,,,,6864896.0,6864896.0,6864896.0,1603.99462890625,1603.99462890625,1603.99462890625,,,,,,
1289,6047744.0,6047744.0,6047744.0,1092.7138671875,1092.7138671875,1092.7138671875,,,,,,,,,,,,
1296,,,,,,,,,,,,,6762496.0,6762496.0,6762496.0,329.0019836425781,329.0019836425781,329.0019836425781
1306,,,,,,,6967296.0,6967296.0,6967296.0,1637.920166015625,1637.920166015625,1637.920166015625,,,,,,
1308,6150144.0,6150144.0,6150144.0,588.2216796875,588.2216796875,588.2216796875,,,,,,,,,,,,
1313,,,,,,,,,,,,,6864896.0,6864896.0,6864896.0,279.1226806640625,279.1226806640625,279.1226806640625
1324,,,,,,,7069696.0,7069696.0,7069696.0,1375.8978271484375,1375.8978271484375,1375.8978271484375,,,,,,
1328,6252544.0,6252544.0,6252544.0,655.4953002929688,655.4953002929688,655.4953002929688,,,,,,,,,,,,
1330,,,,,,,,,,,,,6967296.0,6967296.0,6967296.0,410.7849426269531,410.7849426269531,410.7849426269531
1342,,,,,,,7172096.0,7172096.0,7172096.0,820.6336669921875,820.6336669921875,820.6336669921875,,,,,,
1347,6354944.0,6354944.0,6354944.0,927.7222290039062,927.7222290039062,927.7222290039062,,,,,,,,,,,,
1347,,,,,,,,,,,,,7069696.0,7069696.0,7069696.0,524.1538696289062,524.1538696289062,524.1538696289062
1359,,,,,,,7274496.0,7274496.0,7274496.0,1012.9146118164062,1012.9146118164062,1012.9146118164062,,,,,,
1365,,,,,,,,,,,,,7172096.0,7172096.0,7172096.0,695.7251586914062,695.7251586914062,695.7251586914062
1366,6457344.0,6457344.0,6457344.0,632.7218017578125,632.7218017578125,632.7218017578125,,,,,,,,,,,,
1377,,,,,,,7376896.0,7376896.0,7376896.0,1291.967041015625,1291.967041015625,1291.967041015625,,,,,,
1385,,,,,,,,,,,,,7274496.0,7274496.0,7274496.0,896.14453125,896.14453125,896.14453125
1385,6559744.0,6559744.0,6559744.0,1410.7734375,1410.7734375,1410.7734375,,,,,,,,,,,,
1395,,,,,,,7479296.0,7479296.0,7479296.0,1279.300537109375,1279.300537109375,1279.300537109375,,,,,,
1403,,,,,,,,,,,,,7376896.0,7376896.0,7376896.0,1150.212890625,1150.212890625,1150.212890625
1405,6662144.0,6662144.0,6662144.0,1644.71875,1644.71875,1644.71875,,,,,,,,,,,,
1412,,,,,,,7581696.0,7581696.0,7581696.0,1027.3323974609375,1027.3323974609375,1027.3323974609375,,,,,,
1422,,,,,,,,,,,,,7479296.0,7479296.0,7479296.0,1127.0653076171875,1127.0653076171875,1127.0653076171875
1424,6764544.0,6764544.0,6764544.0,1679.610107421875,1679.610107421875,1679.610107421875,,,,,,,,,,,,
1430,,,,,,,7684096.0,7684096.0,7684096.0,1814.2869873046875,1814.2869873046875,1814.2869873046875,,,,,,
1439,,,,,,,,,,,,,7581696.0,7581696.0,7581696.0,1046.5582275390625,1046.5582275390625,1046.5582275390625
1443,6866944.0,6866944.0,6866944.0,1908.8538818359375,1908.8538818359375,1908.8538818359375,,,,,,,,,,,,
1447,,,,,,,7786496.0,7786496.0,7786496.0,1370.4921875,1370.4921875,1370.4921875,,,,,,
1457,,,,,,,,,,,,,7684096.0,7684096.0,7684096.0,1349.8780517578125,1349.8780517578125,1349.8780517578125
1462,6969344.0,6969344.0,6969344.0,2063.61962890625,2063.61962890625,2063.61962890625,,,,,,,,,,,,
1464,,,,,,,7888896.0,7888896.0,7888896.0,1602.7384033203125,1602.7384033203125,1602.7384033203125,,,,,,
1475,,,,,,,,,,,,,7786496.0,7786496.0,7786496.0,1328.845458984375,1328.845458984375,1328.845458984375
1481,,,,,,,7991296.0,7991296.0,7991296.0,2402.2509765625,2402.2509765625,2402.2509765625,,,,,,
1482,7071744.0,7071744.0,7071744.0,2184.984130859375,2184.984130859375,2184.984130859375,,,,,,,,,,,,
1492,,,,,,,,,,,,,7888896.0,7888896.0,7888896.0,1481.8768310546875,1481.8768310546875,1481.8768310546875
1498,,,,,,,8093696.0,8093696.0,8093696.0,2417.80419921875,2417.80419921875,2417.80419921875,,,,,,
1501,7174144.0,7174144.0,7174144.0,2215.896240234375,2215.896240234375,2215.896240234375,,,,,,,,,,,,
1510,,,,,,,,,,,,,7991296.0,7991296.0,7991296.0,1291.5213623046875,1291.5213623046875,1291.5213623046875
1516,,,,,,,8196096.0,8196096.0,8196096.0,1219.25048828125,1219.25048828125,1219.25048828125,,,,,,
1520,7276544.0,7276544.0,7276544.0,2806.0126953125,2806.0126953125,2806.0126953125,,,,,,,,,,,,
1528,,,,,,,,,,,,,8093696.0,8093696.0,8093696.0,1518.09326171875,1518.09326171875,1518.09326171875
1532,,,,,,,8298496.0,8298496.0,8298496.0,1546.98291015625,1546.98291015625,1546.98291015625,,,,,,
1540,7378944.0,7378944.0,7378944.0,3022.40087890625,3022.40087890625,3022.40087890625,,,,,,,,,,,,
1545,,,,,,,,,,,,,8196096.0,8196096.0,8196096.0,1579.7852783203125,1579.7852783203125,1579.7852783203125
1550,,,,,,,8400896.0,8400896.0,8400896.0,2432.894287109375,2432.894287109375,2432.894287109375,,,,,,
1558,7481344.0,7481344.0,7481344.0,3376.270751953125,3376.270751953125,3376.270751953125,,,,,,,,,,,,
1564,,,,,,,,,,,,,8298496.0,8298496.0,8298496.0,1884.9991455078125,1884.9991455078125,1884.9991455078125
