"Step","PWM_AnymalEnv_sweep_2 - rewards","PWM_AnymalEnv_sweep_2 - rewards__MIN","PWM_AnymalEnv_sweep_2 - rewards__MAX","PWM_AnymalEnv_sweep_1 - rewards","PWM_AnymalEnv_sweep_1 - rewards__MIN","PWM_AnymalEnv_sweep_1 - rewards__MAX","PWM_AnymalEnv_sweep_0 - rewards","PWM_AnymalEnv_sweep_0 - rewards__MIN","PWM_AnymalEnv_sweep_0 - rewards__MAX"
"921600","23.07856559753418","23.07856559753418","23.07856559753418","21.94235610961914","21.94235610961914","21.94235610961914","24.604598999023438","24.604598999023438","24.604598999023438"
"972800","25.431474685668945","25.431474685668945","25.431474685668945","21.69626235961914","21.69626235961914","21.69626235961914","21.943035125732422","21.943035125732422","21.943035125732422"
"1024000","24.119470596313477","24.119470596313477","24.119470596313477","26.646190643310547","26.646190643310547","26.646190643310547","23.22245216369629","23.22245216369629","23.22245216369629"
"1075200","25.15728187561035","25.15728187561035","25.15728187561035","29.48070526123047","29.48070526123047","29.48070526123047","23.090072631835938","23.090072631835938","23.090072631835938"
"1126400","21.750890731811523","21.750890731811523","21.750890731811523","25.796171188354492","25.796171188354492","25.796171188354492","21.7231388092041","21.7231388092041","21.7231388092041"
"1177600","21.307157516479492","21.307157516479492","21.307157516479492","27.18985939025879","27.18985939025879","27.18985939025879","26.447072982788086","26.447072982788086","26.447072982788086"
"1228800","22.517711639404297","22.517711639404297","22.517711639404297","23.18174171447754","23.18174171447754","23.18174171447754","24.07024574279785","24.07024574279785","24.07024574279785"
"1280000","21.14821434020996","21.14821434020996","21.14821434020996","22.08034324645996","22.08034324645996","22.08034324645996","24.87242889404297","24.87242889404297","24.87242889404297"
"1331200","24.32137107849121","24.32137107849121","24.32137107849121","23.078344345092773","23.078344345092773","23.078344345092773","28.308095932006836","28.308095932006836","28.308095932006836"
"1382400","24.06122589111328","24.06122589111328","24.06122589111328","21.612287521362305","21.612287521362305","21.612287521362305","23.183490753173828","23.183490753173828","23.183490753173828"
"1433600","24.579975128173828","24.579975128173828","24.579975128173828","26.193038940429688","26.193038940429688","26.193038940429688","21.94823455810547","21.94823455810547","21.94823455810547"
"1484800","23.627058029174805","23.627058029174805","23.627058029174805","25.369985580444336","25.369985580444336","25.369985580444336","23.95640754699707","23.95640754699707","23.95640754699707"
"1536000","23.834814071655273","23.834814071655273","23.834814071655273","23.99551010131836","23.99551010131836","23.99551010131836","22.384748458862305","22.384748458862305","22.384748458862305"
"1587200","25.98277473449707","25.98277473449707","25.98277473449707","27.881900787353516","27.881900787353516","27.881900787353516","21.310466766357422","21.310466766357422","21.310466766357422"
"1638400","25.5899658203125","25.5899658203125","25.5899658203125","21.564552307128906","21.564552307128906","21.564552307128906","21.431238174438477","21.431238174438477","21.431238174438477"
"1689600","26.33154296875","26.33154296875","26.33154296875","22.82892608642578","22.82892608642578","22.82892608642578","21.516300201416016","21.516300201416016","21.516300201416016"
"1740800","33.89083480834961","33.89083480834961","33.89083480834961","21.176366806030273","21.176366806030273","21.176366806030273","21.2950439453125","21.2950439453125","21.2950439453125"
"1792000","26.035823822021484","26.035823822021484","26.035823822021484","23.728010177612305","23.728010177612305","23.728010177612305","21.751657485961914","21.751657485961914","21.751657485961914"
"1843200","24.912757873535156","24.912757873535156","24.912757873535156","19.68408203125","19.68408203125","19.68408203125","21.93199348449707","21.93199348449707","21.93199348449707"
"1894400","24.047794342041016","24.047794342041016","24.047794342041016","23.3206787109375","23.3206787109375","23.3206787109375","21.9591064453125","21.9591064453125","21.9591064453125"
"1945600","25.06752586364746","25.06752586364746","25.06752586364746","21.725000381469727","21.725000381469727","21.725000381469727","22.838502883911133","22.838502883911133","22.838502883911133"
"1996800","28.455623626708984","28.455623626708984","28.455623626708984","23.29136848449707","23.29136848449707","23.29136848449707","31.17915153503418","31.17915153503418","31.17915153503418"
"2048000","22.191972732543945","22.191972732543945","22.191972732543945","22.323232650756836","22.323232650756836","22.323232650756836","26.609970092773438","26.609970092773438","26.609970092773438"
"2099200","21.507694244384766","21.507694244384766","21.507694244384766","25.313602447509766","25.313602447509766","25.313602447509766","25.92258071899414","25.92258071899414","25.92258071899414"
"2150400","23.77499771118164","23.77499771118164","23.77499771118164","25.799938201904297","25.799938201904297","25.799938201904297","30.808578491210938","30.808578491210938","30.808578491210938"
"2201600","28.766889572143555","28.766889572143555","28.766889572143555","22.279333114624023","22.279333114624023","22.279333114624023","27.3599853515625","27.3599853515625","27.3599853515625"
"2252800","21.743877410888672","21.743877410888672","21.743877410888672","23.15266990661621","23.15266990661621","23.15266990661621","28.991657257080078","28.991657257080078","28.991657257080078"
"2304000","34.5928955078125","34.5928955078125","34.5928955078125","28.944332122802734","28.944332122802734","28.944332122802734","22.010343551635742","22.010343551635742","22.010343551635742"
"2355200","26.65100860595703","26.65100860595703","26.65100860595703","29.013174057006836","29.013174057006836","29.013174057006836","29.79873275756836","29.79873275756836","29.79873275756836"
"2406400","26.812944412231445","26.812944412231445","26.812944412231445","27.787519454956055","27.787519454956055","27.787519454956055","29.761091232299805","29.761091232299805","29.761091232299805"
"2457600","25.60893440246582","25.60893440246582","25.60893440246582","23.309616088867188","23.309616088867188","23.309616088867188","28.64947509765625","28.64947509765625","28.64947509765625"
"2508800","25.84512710571289","25.84512710571289","25.84512710571289","25.401166915893555","25.401166915893555","25.401166915893555","23.225250244140625","23.225250244140625","23.225250244140625"
"2560000","27.138761520385742","27.138761520385742","27.138761520385742","23.37592887878418","23.37592887878418","23.37592887878418","27.30766487121582","27.30766487121582","27.30766487121582"
"2611200","33.4001350402832","33.4001350402832","33.4001350402832","21.769832611083984","21.769832611083984","21.769832611083984","24.840864181518555","24.840864181518555","24.840864181518555"
"2662400","26.32767105102539","26.32767105102539","26.32767105102539","24.48088836669922","24.48088836669922","24.48088836669922","26.345123291015625","26.345123291015625","26.345123291015625"
"2713600","25.38165283203125","25.38165283203125","25.38165283203125","27.641124725341797","27.641124725341797","27.641124725341797","25.7518310546875","25.7518310546875","25.7518310546875"
"2764800","25.094303131103516","25.094303131103516","25.094303131103516","21.666345596313477","21.666345596313477","21.666345596313477","30.27562141418457","30.27562141418457","30.27562141418457"
"2816000","27.51572036743164","27.51572036743164","27.51572036743164","24.136791229248047","24.136791229248047","24.136791229248047","28.54103660583496","28.54103660583496","28.54103660583496"
"2867200","24.600770950317383","24.600770950317383","24.600770950317383","26.8055419921875","26.8055419921875","26.8055419921875","21.09783363342285","21.09783363342285","21.09783363342285"
"2918400","24.30888557434082","24.30888557434082","24.30888557434082","27.914268493652344","27.914268493652344","27.914268493652344","25.312477111816406","25.312477111816406","25.312477111816406"
"2969600","24.074508666992188","24.074508666992188","24.074508666992188","28.056758880615234","28.056758880615234","28.056758880615234","22.2802677154541","22.2802677154541","22.2802677154541"
"3020800","24.44988441467285","24.44988441467285","24.44988441467285","31.41168212890625","31.41168212890625","31.41168212890625","30.965566635131836","30.965566635131836","30.965566635131836"
"3072000","24.115705490112305","24.115705490112305","24.115705490112305","29.173402786254883","29.173402786254883","29.173402786254883","26.131591796875","26.131591796875","26.131591796875"
"3123200","30.14806365966797","30.14806365966797","30.14806365966797","24.62993812561035","24.62993812561035","24.62993812561035","29.340152740478516","29.340152740478516","29.340152740478516"
"3174400","28.335214614868164","28.335214614868164","28.335214614868164","30.635255813598633","30.635255813598633","30.635255813598633","27.916828155517578","27.916828155517578","27.916828155517578"
"3225600","29.46718978881836","29.46718978881836","29.46718978881836","25.510778427124023","25.510778427124023","25.510778427124023","26.325197219848633","26.325197219848633","26.325197219848633"
"3276800","29.485694885253906","29.485694885253906","29.485694885253906","29.787132263183594","29.787132263183594","29.787132263183594","26.16668701171875","26.16668701171875","26.16668701171875"
"3328000","29.69052505493164","29.69052505493164","29.69052505493164","28.509191513061523","28.509191513061523","28.509191513061523","25.5762939453125","25.5762939453125","25.5762939453125"
"3379200","28.04935646057129","28.04935646057129","28.04935646057129","27.106361389160156","27.106361389160156","27.106361389160156","27.595985412597656","27.595985412597656","27.595985412597656"
"3430400","27.079774856567383","27.079774856567383","27.079774856567383","29.752769470214844","29.752769470214844","29.752769470214844","27.25372314453125","27.25372314453125","27.25372314453125"
"3481600","30.370153427124023","30.370153427124023","30.370153427124023","28.968639373779297","28.968639373779297","28.968639373779297","29.66264533996582","29.66264533996582","29.66264533996582"
"3532800","35.9091682434082","35.9091682434082","35.9091682434082","28.507652282714844","28.507652282714844","28.507652282714844","27.524980545043945","27.524980545043945","27.524980545043945"
"3584000","31.666576385498047","31.666576385498047","31.666576385498047","27.597808837890625","27.597808837890625","27.597808837890625","25.127756118774414","25.127756118774414","25.127756118774414"
"3635200","32.78477096557617","32.78477096557617","32.78477096557617","29.634979248046875","29.634979248046875","29.634979248046875","25.574743270874023","25.574743270874023","25.574743270874023"
"3686400","30.4593563079834","30.4593563079834","30.4593563079834","28.651824951171875","28.651824951171875","28.651824951171875","25.823049545288086","25.823049545288086","25.823049545288086"
"3737600","25.039306640625","25.039306640625","25.039306640625","26.71676254272461","26.71676254272461","26.71676254272461","24.261260986328125","24.261260986328125","24.261260986328125"
"3788800","22.68474006652832","22.68474006652832","22.68474006652832","28.821664810180664","28.821664810180664","28.821664810180664","24.563661575317383","24.563661575317383","24.563661575317383"
"3840000","31.04323387145996","31.04323387145996","31.04323387145996","30.045211791992188","30.045211791992188","30.045211791992188","24.238189697265625","24.238189697265625","24.238189697265625"
"3891200","26.97439193725586","26.97439193725586","26.97439193725586","29.93411636352539","29.93411636352539","29.93411636352539","27.31165313720703","27.31165313720703","27.31165313720703"
"3942400","25.311153411865234","25.311153411865234","25.311153411865234","32.044189453125","32.044189453125","32.044189453125","26.42290687561035","26.42290687561035","26.42290687561035"
"3993600","30.511268615722656","30.511268615722656","30.511268615722656","31.03629493713379","31.03629493713379","31.03629493713379","28.182172775268555","28.182172775268555","28.182172775268555"
"4044800","29.91115379333496","29.91115379333496","29.91115379333496","22.358051300048828","22.358051300048828","22.358051300048828","27.58915138244629","27.58915138244629","27.58915138244629"
"4096000","28.348182678222656","28.348182678222656","28.348182678222656","36.139610290527344","36.139610290527344","36.139610290527344","25.38839340209961","25.38839340209961","25.38839340209961"
"4147200","28.88897705078125","28.88897705078125","28.88897705078125","24.31391716003418","24.31391716003418","24.31391716003418","28.30992317199707","28.30992317199707","28.30992317199707"
"4198400","25.32207489013672","25.32207489013672","25.32207489013672","28.405670166015625","28.405670166015625","28.405670166015625","23.850366592407227","23.850366592407227","23.850366592407227"
"4249600","29.251516342163086","29.251516342163086","29.251516342163086","26.566307067871094","26.566307067871094","26.566307067871094","24.413442611694336","24.413442611694336","24.413442611694336"
"4300800","26.18934440612793","26.18934440612793","26.18934440612793","24.576860427856445","24.576860427856445","24.576860427856445","27.69510841369629","27.69510841369629","27.69510841369629"
"4352000","26.10938262939453","26.10938262939453","26.10938262939453","27.822174072265625","27.822174072265625","27.822174072265625","24.801448822021484","24.801448822021484","24.801448822021484"
"4403200","38.1084098815918","38.1084098815918","38.1084098815918","27.860076904296875","27.860076904296875","27.860076904296875","27.529762268066406","27.529762268066406","27.529762268066406"
"4454400","29.077838897705078","29.077838897705078","29.077838897705078","29.991689682006836","29.991689682006836","29.991689682006836","34.79851150512695","34.79851150512695","34.79851150512695"
"4505600","25.89378547668457","25.89378547668457","25.89378547668457","28.36385726928711","28.36385726928711","28.36385726928711","29.925495147705078","29.925495147705078","29.925495147705078"
"4556800","22.198036193847656","22.198036193847656","22.198036193847656","26.6581974029541","26.6581974029541","26.6581974029541","27.727622985839844","27.727622985839844","27.727622985839844"
"4608000","25.64061164855957","25.64061164855957","25.64061164855957","25.795522689819336","25.795522689819336","25.795522689819336","25.37820816040039","25.37820816040039","25.37820816040039"
"4659200","26.45979118347168","26.45979118347168","26.45979118347168","26.27324676513672","26.27324676513672","26.27324676513672","28.527494430541992","28.527494430541992","28.527494430541992"
"4710400","25.727996826171875","25.727996826171875","25.727996826171875","29.0736083984375","29.0736083984375","29.0736083984375","28.521305084228516","28.521305084228516","28.521305084228516"
"4761600","33.07480239868164","33.07480239868164","33.07480239868164","23.64705467224121","23.64705467224121","23.64705467224121","23.302398681640625","23.302398681640625","23.302398681640625"
"4812800","29.622793197631836","29.622793197631836","29.622793197631836","25.787975311279297","25.787975311279297","25.787975311279297","25.28862190246582","25.28862190246582","25.28862190246582"
"4864000","27.413591384887695","27.413591384887695","27.413591384887695","25.34256935119629","25.34256935119629","25.34256935119629","28.03890037536621","28.03890037536621","28.03890037536621"
"4915200","26.19016456604004","26.19016456604004","26.19016456604004","27.018844604492188","27.018844604492188","27.018844604492188","26.949594497680664","26.949594497680664","26.949594497680664"
"4966400","27.324718475341797","27.324718475341797","27.324718475341797","28.84963035583496","28.84963035583496","28.84963035583496","30.823204040527344","30.823204040527344","30.823204040527344"
"5017600","34.11803436279297","34.11803436279297","34.11803436279297","23.274457931518555","23.274457931518555","23.274457931518555","29.67934799194336","29.67934799194336","29.67934799194336"
"5068800","24.511661529541016","24.511661529541016","24.511661529541016","27.23666763305664","27.23666763305664","27.23666763305664","27.86564826965332","27.86564826965332","27.86564826965332"
"5120000","31.894508361816406","31.894508361816406","31.894508361816406","25.584150314331055","25.584150314331055","25.584150314331055","26.650583267211914","26.650583267211914","26.650583267211914"
"5171200","30.57883644104004","30.57883644104004","30.57883644104004","25.98902702331543","25.98902702331543","25.98902702331543","25.35746192932129","25.35746192932129","25.35746192932129"
"5222400","38.5548210144043","38.5548210144043","38.5548210144043","30.946781158447266","30.946781158447266","30.946781158447266","24.95462417602539","24.95462417602539","24.95462417602539"
"5273600","46.96186065673828","46.96186065673828","46.96186065673828","29.001394271850586","29.001394271850586","29.001394271850586","24.09778594970703","24.09778594970703","24.09778594970703"
"5324800","51.43256378173828","51.43256378173828","51.43256378173828","26.79774284362793","26.79774284362793","26.79774284362793","26.192827224731445","26.192827224731445","26.192827224731445"
"5376000","48.63471984863281","48.63471984863281","48.63471984863281","27.497472763061523","27.497472763061523","27.497472763061523","33.41886520385742","33.41886520385742","33.41886520385742"
"5427200","55.74678039550781","55.74678039550781","55.74678039550781","27.87691307067871","27.87691307067871","27.87691307067871","28.7233829498291","28.7233829498291","28.7233829498291"
"5478400","63.28078842163086","63.28078842163086","63.28078842163086","28.564699172973633","28.564699172973633","28.564699172973633","29.369909286499023","29.369909286499023","29.369909286499023"
"5529600","77.22694396972656","77.22694396972656","77.22694396972656","29.734848022460938","29.734848022460938","29.734848022460938","29.12769889831543","29.12769889831543","29.12769889831543"
"5580800","85.85910034179688","85.85910034179688","85.85910034179688","26.813602447509766","26.813602447509766","26.813602447509766","26.510887145996094","26.510887145996094","26.510887145996094"
"5632000","81.33187103271484","81.33187103271484","81.33187103271484","29.953109741210938","29.953109741210938","29.953109741210938","29.553977966308594","29.553977966308594","29.553977966308594"
"5683200","69.87487030029297","69.87487030029297","69.87487030029297","33.86873245239258","33.86873245239258","33.86873245239258","29.30466651916504","29.30466651916504","29.30466651916504"
"5734400","82.52909088134766","82.52909088134766","82.52909088134766","31.373979568481445","31.373979568481445","31.373979568481445","24.875988006591797","24.875988006591797","24.875988006591797"
"5785600","76.09656524658203","76.09656524658203","76.09656524658203","28.084091186523438","28.084091186523438","28.084091186523438","33.90281295776367","33.90281295776367","33.90281295776367"
"5836800","91.8768539428711","91.8768539428711","91.8768539428711","29.030691146850586","29.030691146850586","29.030691146850586","32.22925567626953","32.22925567626953","32.22925567626953"
"5888000","106.55284118652344","106.55284118652344","106.55284118652344","34.045265197753906","34.045265197753906","34.045265197753906","32.07985305786133","32.07985305786133","32.07985305786133"
"5939200","83.04283142089844","83.04283142089844","83.04283142089844","35.897586822509766","35.897586822509766","35.897586822509766","39.67506408691406","39.67506408691406","39.67506408691406"
"5990400","106.45111083984375","106.45111083984375","106.45111083984375","32.96868896484375","32.96868896484375","32.96868896484375","35.88798904418945","35.88798904418945","35.88798904418945"
"6041600","98.31468200683594","98.31468200683594","98.31468200683594","25.306652069091797","25.306652069091797","25.306652069091797","36.40914535522461","36.40914535522461","36.40914535522461"
"6092800","117.04497528076172","117.04497528076172","117.04497528076172","33.75012969970703","33.75012969970703","33.75012969970703","41.06691360473633","41.06691360473633","41.06691360473633"
"6144000","115.06736755371094","115.06736755371094","115.06736755371094","29.63207244873047","29.63207244873047","29.63207244873047","36.67041015625","36.67041015625","36.67041015625"
"6195200","106.99527740478516","106.99527740478516","106.99527740478516","32.25529861450195","32.25529861450195","32.25529861450195","34.06089401245117","34.06089401245117","34.06089401245117"
"6246400","130.36634826660156","130.36634826660156","130.36634826660156","24.943628311157227","24.943628311157227","24.943628311157227","42.06211853027344","42.06211853027344","42.06211853027344"
"6297600","122.35387420654297","122.35387420654297","122.35387420654297","31.109222412109375","31.109222412109375","31.109222412109375","40.874820709228516","40.874820709228516","40.874820709228516"
"6348800","126.56229400634766","126.56229400634766","126.56229400634766","35.89094543457031","35.89094543457031","35.89094543457031","43.99991989135742","43.99991989135742","43.99991989135742"
"6400000","132.7433624267578","132.7433624267578","132.7433624267578","28.946590423583984","28.946590423583984","28.946590423583984","41.022544860839844","41.022544860839844","41.022544860839844"
"6451200","135.89349365234375","135.89349365234375","135.89349365234375","33.607364654541016","33.607364654541016","33.607364654541016","51.34624481201172","51.34624481201172","51.34624481201172"
"6502400","141.841064453125","141.841064453125","141.841064453125","36.40115737915039","36.40115737915039","36.40115737915039","49.20383834838867","49.20383834838867","49.20383834838867"
"6553600","142.52297973632812","142.52297973632812","142.52297973632812","30.420909881591797","30.420909881591797","30.420909881591797","49.36285400390625","49.36285400390625","49.36285400390625"
"6604800","168.57180786132812","168.57180786132812","168.57180786132812","37.32149887084961","37.32149887084961","37.32149887084961","53.11967468261719","53.11967468261719","53.11967468261719"
"6656000","183.1995086669922","183.1995086669922","183.1995086669922","40.84922409057617","40.84922409057617","40.84922409057617","48.89141845703125","48.89141845703125","48.89141845703125"
"6707200","170.8944854736328","170.8944854736328","170.8944854736328","41.91945266723633","41.91945266723633","41.91945266723633","52.3829231262207","52.3829231262207","52.3829231262207"
"6758400","124.59275817871094","124.59275817871094","124.59275817871094","46.88493728637695","46.88493728637695","46.88493728637695","50.84370040893555","50.84370040893555","50.84370040893555"
"6809600","181.0279083251953","181.0279083251953","181.0279083251953","45.31996154785156","45.31996154785156","45.31996154785156","46.974300384521484","46.974300384521484","46.974300384521484"
"6860800","144.25929260253906","144.25929260253906","144.25929260253906","42.9691162109375","42.9691162109375","42.9691162109375","62.36021041870117","62.36021041870117","62.36021041870117"
"6912000","156.393310546875","156.393310546875","156.393310546875","47.4957275390625","47.4957275390625","47.4957275390625","88.55965423583984","88.55965423583984","88.55965423583984"
"6963200","185.3240966796875","185.3240966796875","185.3240966796875","43.80386734008789","43.80386734008789","43.80386734008789","86.8302230834961","86.8302230834961","86.8302230834961"
"7014400","177.1723175048828","177.1723175048828","177.1723175048828","43.17399215698242","43.17399215698242","43.17399215698242","98.40430450439453","98.40430450439453","98.40430450439453"
"7065600","189.8727264404297","189.8727264404297","189.8727264404297","47.960662841796875","47.960662841796875","47.960662841796875","94.784423828125","94.784423828125","94.784423828125"
"7116800","221.6812286376953","221.6812286376953","221.6812286376953","48.825618743896484","48.825618743896484","48.825618743896484","97.92044067382812","97.92044067382812","97.92044067382812"
"7168000","276.2651062011719","276.2651062011719","276.2651062011719","47.71797180175781","47.71797180175781","47.71797180175781","95.31919860839844","95.31919860839844","95.31919860839844"
"7219200","325.0679931640625","325.0679931640625","325.0679931640625","72.3313217163086","72.3313217163086","72.3313217163086","109.57697296142578","109.57697296142578","109.57697296142578"
"7270400","327.4830017089844","327.4830017089844","327.4830017089844","72.18659210205078","72.18659210205078","72.18659210205078","121.73302459716797","121.73302459716797","121.73302459716797"
"7321600","209.4100341796875","209.4100341796875","209.4100341796875","84.29061126708984","84.29061126708984","84.29061126708984","121.845947265625","121.845947265625","121.845947265625"
"7372800","328.98651123046875","328.98651123046875","328.98651123046875","92.47807312011719","92.47807312011719","92.47807312011719","118.34927368164062","118.34927368164062","118.34927368164062"
"7424000","307.09869384765625","307.09869384765625","307.09869384765625","109.56934356689453","109.56934356689453","109.56934356689453","128.24331665039062","128.24331665039062","128.24331665039062"
"7475200","543.9034423828125","543.9034423828125","543.9034423828125","115.03321075439453","115.03321075439453","115.03321075439453","132.50601196289062","132.50601196289062","132.50601196289062"
"7526400","592.7935180664062","592.7935180664062","592.7935180664062","116.7264404296875","116.7264404296875","116.7264404296875","129.54595947265625","129.54595947265625","129.54595947265625"
"7577600","612.5200805664062","612.5200805664062","612.5200805664062","114.60028839111328","114.60028839111328","114.60028839111328","128.81031799316406","128.81031799316406","128.81031799316406"
"7628800","821.1875","821.1875","821.1875","108.96932983398438","108.96932983398438","108.96932983398438","120.61367797851562","120.61367797851562","120.61367797851562"
"7680000","702.0072021484375","702.0072021484375","702.0072021484375","117.8818359375","117.8818359375","117.8818359375","127.51786041259766","127.51786041259766","127.51786041259766"
"7731200","776.0401611328125","776.0401611328125","776.0401611328125","113.48526763916016","113.48526763916016","113.48526763916016","126.18976593017578","126.18976593017578","126.18976593017578"
"7782400","726.4613647460938","726.4613647460938","726.4613647460938","122.29281616210938","122.29281616210938","122.29281616210938","125.06372833251953","125.06372833251953","125.06372833251953"
"7833600","739.1337280273438","739.1337280273438","739.1337280273438","132.3296356201172","132.3296356201172","132.3296356201172","127.1283187866211","127.1283187866211","127.1283187866211"
"7884800","698.1432495117188","698.1432495117188","698.1432495117188","131.067626953125","131.067626953125","131.067626953125","137.91732788085938","137.91732788085938","137.91732788085938"
"7936000","410.1143798828125","410.1143798828125","410.1143798828125","130.47201538085938","130.47201538085938","130.47201538085938","137.12657165527344","137.12657165527344","137.12657165527344"
"7987200","534.5281982421875","534.5281982421875","534.5281982421875","128.72267150878906","128.72267150878906","128.72267150878906","136.35606384277344","136.35606384277344","136.35606384277344"
"8038400","579.5120849609375","579.5120849609375","579.5120849609375","128.58700561523438","128.58700561523438","128.58700561523438","140.13330078125","140.13330078125","140.13330078125"
"8089600","513.5292358398438","513.5292358398438","513.5292358398438","133.45391845703125","133.45391845703125","133.45391845703125","143.98501586914062","143.98501586914062","143.98501586914062"
"8140800","495.9525146484375","495.9525146484375","495.9525146484375","140.98890686035156","140.98890686035156","140.98890686035156","157.06239318847656","157.06239318847656","157.06239318847656"
"8192000","479.1391296386719","479.1391296386719","479.1391296386719","154.28135681152344","154.28135681152344","154.28135681152344","160.9282989501953","160.9282989501953","160.9282989501953"
"8243200","577.3696899414062","577.3696899414062","577.3696899414062","123.6273193359375","123.6273193359375","123.6273193359375","167.65989685058594","167.65989685058594","167.65989685058594"
"8294400","776.8731079101562","776.8731079101562","776.8731079101562","129.94309997558594","129.94309997558594","129.94309997558594","171.48532104492188","171.48532104492188","171.48532104492188"
"8345600","882.1032104492188","882.1032104492188","882.1032104492188","141.5692901611328","141.5692901611328","141.5692901611328","201.67916870117188","201.67916870117188","201.67916870117188"
"8396800","1024.0360107421875","1024.0360107421875","1024.0360107421875","121.67807006835938","121.67807006835938","121.67807006835938","190.01031494140625","190.01031494140625","190.01031494140625"
"8448000","1421.2529296875","1421.2529296875","1421.2529296875","145.73497009277344","145.73497009277344","145.73497009277344","173.61358642578125","173.61358642578125","173.61358642578125"
"8499200","1288.1202392578125","1288.1202392578125","1288.1202392578125","142.2925262451172","142.2925262451172","142.2925262451172","151.7155303955078","151.7155303955078","151.7155303955078"
"8550400","745.1571044921875","745.1571044921875","745.1571044921875","174.38221740722656","174.38221740722656","174.38221740722656","184.19436645507812","184.19436645507812","184.19436645507812"
"8601600","1451.0286865234375","1451.0286865234375","1451.0286865234375","128.5113525390625","128.5113525390625","128.5113525390625","154.01907348632812","154.01907348632812","154.01907348632812"
"8652800","1181.0240478515625","1181.0240478515625","1181.0240478515625","141.78648376464844","141.78648376464844","141.78648376464844","231.47360229492188","231.47360229492188","231.47360229492188"
"8704000","1377.861328125","1377.861328125","1377.861328125","158.77064514160156","158.77064514160156","158.77064514160156","181.7147674560547","181.7147674560547","181.7147674560547"
"8755200","1500.5640869140625","1500.5640869140625","1500.5640869140625","166.9850311279297","166.9850311279297","166.9850311279297","206.0092010498047","206.0092010498047","206.0092010498047"
"8806400","1609.4737548828125","1609.4737548828125","1609.4737548828125","165.8802490234375","165.8802490234375","165.8802490234375","188.642578125","188.642578125","188.642578125"
"8857600","1736.13671875","1736.13671875","1736.13671875","135.7647247314453","135.7647247314453","135.7647247314453","189.5165557861328","189.5165557861328","189.5165557861328"
"8908800","1692.3294677734375","1692.3294677734375","1692.3294677734375","128.32867431640625","128.32867431640625","128.32867431640625","180.56851196289062","180.56851196289062","180.56851196289062"
"8960000","2629.015869140625","2629.015869140625","2629.015869140625","143.01344299316406","143.01344299316406","143.01344299316406","252.0575408935547","252.0575408935547","252.0575408935547"
