"Step","dflex_ant_4 - train_return","dflex_ant_4 - train_return__MIN","dflex_ant_4 - train_return__MAX","dflex_ant_3 - train_return","dflex_ant_3 - train_return__MIN","dflex_ant_3 - train_return__MAX","dflex_ant_2 - train_return","dflex_ant_2 - train_return__MIN","dflex_ant_2 - train_return__MAX","dflex_ant_1 - train_return","dflex_ant_1 - train_return__MIN","dflex_ant_1 - train_return__MAX","dflex_ant_0 - train_return","dflex_ant_0 - train_return__MIN","dflex_ant_0 - train_return__MAX"
"28040","51.35195541381836","51.35195541381836","51.35195541381836","","","","","","","","","","","",""
"28296","51.27730941772461","51.27730941772461","51.27730941772461","","","","37.83165740966797","37.83165740966797","37.83165740966797","","","","","",""
"28552","52.09683609008789","52.09683609008789","52.09683609008789","60.59334945678711","60.59334945678711","60.59334945678711","","","","42.131248474121094","42.131248474121094","42.131248474121094","","",""
"28808","","","","61.808387756347656","61.808387756347656","61.808387756347656","37.91942596435547","37.91942596435547","37.91942596435547","","","","53.43271255493164","53.43271255493164","53.43271255493164"
"29064","","","","","","","","","","","","","54.88083267211914","54.88083267211914","54.88083267211914"
"29576","","","","63.26213836669922","63.26213836669922","63.26213836669922","","","","","","","57.792152404785156","57.792152404785156","57.792152404785156"
"30344","54.04304504394531","54.04304504394531","54.04304504394531","64.90863037109375","64.90863037109375","64.90863037109375","38.233421325683594","38.233421325683594","38.233421325683594","","","","61.873138427734375","61.873138427734375","61.873138427734375"
"30856","","","","","","","38.49820327758789","38.49820327758789","38.49820327758789","","","","","",""
"31368","","","","68.18629455566406","68.18629455566406","68.18629455566406","","","","","","","","",""
"31624","53.82561492919922","53.82561492919922","53.82561492919922","","","","","","","","","","","",""
"31880","","","","69.94978332519531","69.94978332519531","69.94978332519531","","","","","","","","",""
"32392","","","","","","","","","","50.73938751220703","50.73938751220703","50.73938751220703","","",""
"32648","","","","","","","","","","50.42631149291992","50.42631149291992","50.42631149291992","62.84197235107422","62.84197235107422","62.84197235107422"
"32904","","","","71.37377166748047","71.37377166748047","71.37377166748047","","","","53.436073303222656","53.436073303222656","53.436073303222656","","",""
"33160","54.136287689208984","54.136287689208984","54.136287689208984","","","","","","","56.16444778442383","56.16444778442383","56.16444778442383","","",""
"33416","","","","","","","","","","63.56517791748047","63.56517791748047","63.56517791748047","","",""
"33672","","","","","","","38.687538146972656","38.687538146972656","38.687538146972656","74.63746643066406","74.63746643066406","74.63746643066406","63.1666374206543","63.1666374206543","63.1666374206543"
"33928","","","","72.6995620727539","72.6995620727539","72.6995620727539","","","","76.34091186523438","76.34091186523438","76.34091186523438","","",""
"34184","","","","","","","39.025848388671875","39.025848388671875","39.025848388671875","80.9973373413086","80.9973373413086","80.9973373413086","66.10159301757812","66.10159301757812","66.10159301757812"
"34440","54.562747955322266","54.562747955322266","54.562747955322266","","","","","","","89.3724365234375","89.3724365234375","89.3724365234375","","",""
"34696","54.974388122558594","54.974388122558594","54.974388122558594","","","","","","","99.05348205566406","99.05348205566406","99.05348205566406","","",""
"34952","","","","","","","","","","104.06282806396484","104.06282806396484","104.06282806396484","","",""
"35208","55.77363967895508","55.77363967895508","55.77363967895508","74.0025405883789","74.0025405883789","74.0025405883789","","","","108.20063781738281","108.20063781738281","108.20063781738281","","",""
"35464","","","","","","","","","","113.28681945800781","113.28681945800781","113.28681945800781","","",""
"35720","","","","","","","","","","115.59657287597656","115.59657287597656","115.59657287597656","","",""
"35976","","","","","","","","","","118.08258819580078","118.08258819580078","118.08258819580078","66.38790130615234","66.38790130615234","66.38790130615234"
"36232","","","","","","","","","","120.24093627929688","120.24093627929688","120.24093627929688","","",""
"36488","56.24129867553711","56.24129867553711","56.24129867553711","","","","","","","122.59724426269531","122.59724426269531","122.59724426269531","","",""
"36744","56.93758010864258","56.93758010864258","56.93758010864258","","","","","","","123.42731475830078","123.42731475830078","123.42731475830078","","",""
"37000","57.28300476074219","57.28300476074219","57.28300476074219","75.33723449707031","75.33723449707031","75.33723449707031","40.20305252075195","40.20305252075195","40.20305252075195","125.05665588378906","125.05665588378906","125.05665588378906","67.52310180664062","67.52310180664062","67.52310180664062"
"37256","","","","","","","40.904510498046875","40.904510498046875","40.904510498046875","126.73470306396484","126.73470306396484","126.73470306396484","","",""
"37512","59.98210144042969","59.98210144042969","59.98210144042969","","","","","","","126.62797546386719","126.62797546386719","126.62797546386719","","",""
"37768","61.56882858276367","61.56882858276367","61.56882858276367","","","","41.82948684692383","41.82948684692383","41.82948684692383","128.50131225585938","128.50131225585938","128.50131225585938","70.1581039428711","70.1581039428711","70.1581039428711"
"38024","61.8485221862793","61.8485221862793","61.8485221862793","","","","","","","129.12440490722656","129.12440490722656","129.12440490722656","","",""
"38280","62.98481369018555","62.98481369018555","62.98481369018555","","","","42.34515380859375","42.34515380859375","42.34515380859375","129.9586944580078","129.9586944580078","129.9586944580078","","",""
"38536","","","","76.9415054321289","76.9415054321289","76.9415054321289","","","","131.85574340820312","131.85574340820312","131.85574340820312","","",""
"38792","","","","","","","42.84628677368164","42.84628677368164","42.84628677368164","130.46983337402344","130.46983337402344","130.46983337402344","","",""
"39048","","","","","","","42.68243408203125","42.68243408203125","42.68243408203125","131.01795959472656","131.01795959472656","131.01795959472656","","",""
"39304","","","","","","","","","","131.91578674316406","131.91578674316406","131.91578674316406","","",""
"39560","64.0621337890625","64.0621337890625","64.0621337890625","","","","43.38258743286133","43.38258743286133","43.38258743286133","130.07522583007812","130.07522583007812","130.07522583007812","","",""
"39816","","","","","","","44.0223388671875","44.0223388671875","44.0223388671875","130.6420135498047","130.6420135498047","130.6420135498047","","",""
"40072","","","","","","","","","","131.05767822265625","131.05767822265625","131.05767822265625","","",""
"40328","","","","78.94667053222656","78.94667053222656","78.94667053222656","","","","128.0003662109375","128.0003662109375","128.0003662109375","","",""
"40584","","","","","","","44.54144287109375","44.54144287109375","44.54144287109375","","","","","",""
"40840","","","","","","","45.179710388183594","45.179710388183594","45.179710388183594","","","","","",""
"41096","","","","","","","45.761741638183594","45.761741638183594","45.761741638183594","128.2041015625","128.2041015625","128.2041015625","71.29769134521484","71.29769134521484","71.29769134521484"
"41352","64.61846923828125","64.61846923828125","64.61846923828125","","","","","","","128.5118865966797","128.5118865966797","128.5118865966797","72.81083679199219","72.81083679199219","72.81083679199219"
"41608","","","","","","","46.287113189697266","46.287113189697266","46.287113189697266","","","","","",""
"41864","65.22864532470703","65.22864532470703","65.22864532470703","","","","47.3426399230957","47.3426399230957","47.3426399230957","129.08689880371094","129.08689880371094","129.08689880371094","74.33087921142578","74.33087921142578","74.33087921142578"
"42120","","","","81.43363189697266","81.43363189697266","81.43363189697266","","","","","","","","",""
"42376","","","","","","","47.93130111694336","47.93130111694336","47.93130111694336","128.0084991455078","128.0084991455078","128.0084991455078","","",""
"42632","","","","83.34213256835938","83.34213256835938","83.34213256835938","49.37476348876953","49.37476348876953","49.37476348876953","126.07294464111328","126.07294464111328","126.07294464111328","77.55876922607422","77.55876922607422","77.55876922607422"
"42888","66.32412719726562","66.32412719726562","66.32412719726562","85.38524627685547","85.38524627685547","85.38524627685547","","","","125.63388061523438","125.63388061523438","125.63388061523438","79.41535186767578","79.41535186767578","79.41535186767578"
"43144","67.15103149414062","67.15103149414062","67.15103149414062","","","","49.96587371826172","49.96587371826172","49.96587371826172","","","","84.305908203125","84.305908203125","84.305908203125"
"43400","","","","84.03109741210938","84.03109741210938","84.03109741210938","51.62647247314453","51.62647247314453","51.62647247314453","","","","87.67498016357422","87.67498016357422","87.67498016357422"
"43656","","","","","","","52.14218521118164","52.14218521118164","52.14218521118164","","","","89.68347930908203","89.68347930908203","89.68347930908203"
"43912","","","","","","","52.93243408203125","52.93243408203125","52.93243408203125","","","","93.31792449951172","93.31792449951172","93.31792449951172"
"44168","","","","","","","53.64970397949219","53.64970397949219","53.64970397949219","125.2408447265625","125.2408447265625","125.2408447265625","96.5233383178711","96.5233383178711","96.5233383178711"
"44424","68.07672882080078","68.07672882080078","68.07672882080078","","","","56.73028564453125","56.73028564453125","56.73028564453125","","","","98.39134216308594","98.39134216308594","98.39134216308594"
"44680","69.16183471679688","69.16183471679688","69.16183471679688","","","","57.105960845947266","57.105960845947266","57.105960845947266","","","","98.77264404296875","98.77264404296875","98.77264404296875"
"44936","","","","","","","60.2570915222168","60.2570915222168","60.2570915222168","124.35164642333984","124.35164642333984","124.35164642333984","100.96990203857422","100.96990203857422","100.96990203857422"
"45192","","","","","","","61.62598419189453","61.62598419189453","61.62598419189453","","","","104.91614532470703","104.91614532470703","104.91614532470703"
"45448","69.50634002685547","69.50634002685547","69.50634002685547","","","","63.67831039428711","63.67831039428711","63.67831039428711","","","","105.50629425048828","105.50629425048828","105.50629425048828"
"45704","","","","","","","","","","123.98249053955078","123.98249053955078","123.98249053955078","107.29219818115234","107.29219818115234","107.29219818115234"
"45960","","","","","","","65.45954132080078","65.45954132080078","65.45954132080078","","","","108.37562561035156","108.37562561035156","108.37562561035156"
"46216","","","","","","","67.53372955322266","67.53372955322266","67.53372955322266","","","","","",""
"46472","71.01544952392578","71.01544952392578","71.01544952392578","87.55134582519531","87.55134582519531","87.55134582519531","69.34883117675781","69.34883117675781","69.34883117675781","","","","109.03031921386719","109.03031921386719","109.03031921386719"
"46728","","","","","","","","","","122.84052276611328","122.84052276611328","122.84052276611328","111.60194396972656","111.60194396972656","111.60194396972656"
"46984","","","","","","","70.19501495361328","70.19501495361328","70.19501495361328","","","","113.96818542480469","113.96818542480469","113.96818542480469"
"47240","","","","","","","72.90111541748047","72.90111541748047","72.90111541748047","","","","","",""
"47496","","","","89.77251434326172","89.77251434326172","89.77251434326172","76.707763671875","76.707763671875","76.707763671875","122.30145263671875","122.30145263671875","122.30145263671875","116.71298217773438","116.71298217773438","116.71298217773438"
"47752","","","","94.9422607421875","94.9422607421875","94.9422607421875","77.58903503417969","77.58903503417969","77.58903503417969","","","","117.2593994140625","117.2593994140625","117.2593994140625"
"48008","70.61532592773438","70.61532592773438","70.61532592773438","96.6809310913086","96.6809310913086","96.6809310913086","78.49256896972656","78.49256896972656","78.49256896972656","120.76960754394531","120.76960754394531","120.76960754394531","118.78925323486328","118.78925323486328","118.78925323486328"
"48264","","","","97.69142150878906","97.69142150878906","97.69142150878906","80.92495727539062","80.92495727539062","80.92495727539062","","","","119.71302795410156","119.71302795410156","119.71302795410156"
"48520","","","","","","","81.10875701904297","81.10875701904297","81.10875701904297","120.3627700805664","120.3627700805664","120.3627700805664","","",""
"48776","","","","","","","81.91476440429688","81.91476440429688","81.91476440429688","119.87458038330078","119.87458038330078","119.87458038330078","121.37541961669922","121.37541961669922","121.37541961669922"
"49032","72.26676177978516","72.26676177978516","72.26676177978516","99.05760192871094","99.05760192871094","99.05760192871094","","","","","","","122.69332122802734","122.69332122802734","122.69332122802734"
"49544","","","","101.3358383178711","101.3358383178711","101.3358383178711","82.7011489868164","82.7011489868164","82.7011489868164","","","","122.89823150634766","122.89823150634766","122.89823150634766"
"49800","","","","101.63082885742188","101.63082885742188","101.63082885742188","85.9670181274414","85.9670181274414","85.9670181274414","","","","125.69720458984375","125.69720458984375","125.69720458984375"
"50056","","","","104.58120727539062","104.58120727539062","104.58120727539062","86.72190856933594","86.72190856933594","86.72190856933594","","","","125.06292724609375","125.06292724609375","125.06292724609375"
"50312","","","","104.80319213867188","104.80319213867188","104.80319213867188","","","","","","","127.04098510742188","127.04098510742188","127.04098510742188"
"50568","","","","","","","86.95127868652344","86.95127868652344","86.95127868652344","119.23473358154297","119.23473358154297","119.23473358154297","","",""
"50824","","","","","","","","","","","","","128.34649658203125","128.34649658203125","128.34649658203125"
"51080","","","","106.1822509765625","106.1822509765625","106.1822509765625","87.87126922607422","87.87126922607422","87.87126922607422","119.11802673339844","119.11802673339844","119.11802673339844","","",""
"51336","","","","107.3750228881836","107.3750228881836","107.3750228881836","89.43228149414062","89.43228149414062","89.43228149414062","119.06143951416016","119.06143951416016","119.06143951416016","128.60305786132812","128.60305786132812","128.60305786132812"
"51592","","","","108.34185028076172","108.34185028076172","108.34185028076172","88.86939239501953","88.86939239501953","88.86939239501953","","","","","",""
"51848","","","","110.12165069580078","110.12165069580078","110.12165069580078","89.4256591796875","89.4256591796875","89.4256591796875","118.72056579589844","118.72056579589844","118.72056579589844","","",""
"52104","","","","111.93968963623047","111.93968963623047","111.93968963623047","89.64215850830078","89.64215850830078","89.64215850830078","","","","130.81834411621094","130.81834411621094","130.81834411621094"
"52360","","","","113.03726959228516","113.03726959228516","113.03726959228516","","","","118.26367950439453","118.26367950439453","118.26367950439453","131.82415771484375","131.82415771484375","131.82415771484375"
"52616","","","","115.02955627441406","115.02955627441406","115.02955627441406","","","","","","","","",""
"52872","","","","","","","","","","","","","133.320068359375","133.320068359375","133.320068359375"
"53128","","","","116.73560333251953","116.73560333251953","116.73560333251953","","","","","","","","",""
"53384","","","","116.87004089355469","116.87004089355469","116.87004089355469","","","","","","","133.82322692871094","133.82322692871094","133.82322692871094"
"53896","73.26959991455078","73.26959991455078","73.26959991455078","117.30876922607422","117.30876922607422","117.30876922607422","","","","","","","","",""
"54152","75.04019165039062","75.04019165039062","75.04019165039062","","","","","","","","","","","",""
"54408","","","","","","","","","","","","","134.193603515625","134.193603515625","134.193603515625"
"54664","","","","","","","","","","","","","134.27610778808594","134.27610778808594","134.27610778808594"
"54920","","","","","","","90.69452667236328","90.69452667236328","90.69452667236328","119.37029266357422","119.37029266357422","119.37029266357422","","",""
"55176","","","","119.46966552734375","119.46966552734375","119.46966552734375","","","","","","","","",""
"55432","","","","","","","","","","119.11561584472656","119.11561584472656","119.11561584472656","","",""
"55688","","","","","","","","","","","","","135.4694061279297","135.4694061279297","135.4694061279297"
"55944","","","","","","","","","","118.87081909179688","118.87081909179688","118.87081909179688","136.79684448242188","136.79684448242188","136.79684448242188"
"56456","76.32484436035156","76.32484436035156","76.32484436035156","120.76072692871094","120.76072692871094","120.76072692871094","","","","","","","135.78575134277344","135.78575134277344","135.78575134277344"
"56712","","","","","","","","","","118.98429107666016","118.98429107666016","118.98429107666016","","",""
"56968","","","","","","","","","","118.74419403076172","118.74419403076172","118.74419403076172","","",""
"57224","","","","","","","","","","118.44667053222656","118.44667053222656","118.44667053222656","","",""
"57480","","","","","","","","","","118.18144989013672","118.18144989013672","118.18144989013672","","",""
"57736","","","","","","","","","","117.62773895263672","117.62773895263672","117.62773895263672","","",""
"57992","","","","122.11370849609375","122.11370849609375","122.11370849609375","","","","117.33319091796875","117.33319091796875","117.33319091796875","135.82089233398438","135.82089233398438","135.82089233398438"
"58248","","","","125.59032440185547","125.59032440185547","125.59032440185547","","","","117.45035552978516","117.45035552978516","117.45035552978516","","",""
"58504","","","","","","","","","","116.6366958618164","116.6366958618164","116.6366958618164","","",""
"58760","","","","126.4216537475586","126.4216537475586","126.4216537475586","","","","117.4271469116211","117.4271469116211","117.4271469116211","","",""
"59016","","","","","","","","","","117.24878692626953","117.24878692626953","117.24878692626953","","",""
"59272","","","","","","","","","","117.06541442871094","117.06541442871094","117.06541442871094","136.28622436523438","136.28622436523438","136.28622436523438"
"59528","76.17981719970703","76.17981719970703","76.17981719970703","","","","","","","116.42781066894531","116.42781066894531","116.42781066894531","","",""
"59784","","","","127.17205810546875","127.17205810546875","127.17205810546875","","","","115.26929473876953","115.26929473876953","115.26929473876953","","",""
"60040","","","","","","","","","","115.55371856689453","115.55371856689453","115.55371856689453","","",""
"60296","","","","128.62042236328125","128.62042236328125","128.62042236328125","","","","116.0512466430664","116.0512466430664","116.0512466430664","","",""
"60552","","","","129.9891815185547","129.9891815185547","129.9891815185547","90.6537857055664","90.6537857055664","90.6537857055664","116.15154266357422","116.15154266357422","116.15154266357422","","",""
"60808","","","","","","","","","","115.57147979736328","115.57147979736328","115.57147979736328","","",""
"61320","","","","133.85928344726562","133.85928344726562","133.85928344726562","","","","115.55152130126953","115.55152130126953","115.55152130126953","","",""
"61832","","","","","","","","","","115.66738891601562","115.66738891601562","115.66738891601562","","",""
"62088","","","","135.42388916015625","135.42388916015625","135.42388916015625","","","","115.72310638427734","115.72310638427734","115.72310638427734","","",""
"62344","","","","","","","","","","","","","136.88272094726562","136.88272094726562","136.88272094726562"
"62600","","","","","","","","","","116.30278778076172","116.30278778076172","116.30278778076172","","",""
"62856","","","","135.69308471679688","135.69308471679688","135.69308471679688","","","","116.33319091796875","116.33319091796875","116.33319091796875","","",""
"63112","","","","","","","","","","117.06446838378906","117.06446838378906","117.06446838378906","138.25694274902344","138.25694274902344","138.25694274902344"
"63368","","","","136.340576171875","136.340576171875","136.340576171875","","","","","","","","",""
"63624","","","","","","","","","","","","","139.6710662841797","139.6710662841797","139.6710662841797"
"63880","","","","","","","","","","117.59525299072266","117.59525299072266","117.59525299072266","","",""
"64136","","","","138.05657958984375","138.05657958984375","138.05657958984375","","","","","","","","",""
"64392","","","","","","","","","","118.11641693115234","118.11641693115234","118.11641693115234","","",""
"64648","","","","142.3435516357422","142.3435516357422","142.3435516357422","90.718017578125","90.718017578125","90.718017578125","118.81361389160156","118.81361389160156","118.81361389160156","","",""
"64904","","","","143.95204162597656","143.95204162597656","143.95204162597656","","","","","","","","",""
"65160","","","","149.32875061035156","149.32875061035156","149.32875061035156","","","","","","","140.3666229248047","140.3666229248047","140.3666229248047"
"65416","","","","","","","90.79743194580078","90.79743194580078","90.79743194580078","118.75668334960938","118.75668334960938","118.75668334960938","","",""
"65672","","","","151.23126220703125","151.23126220703125","151.23126220703125","","","","","","","","",""
"66440","","","","153.0291290283203","153.0291290283203","153.0291290283203","","","","119.391845703125","119.391845703125","119.391845703125","","",""
"66696","76.5044174194336","76.5044174194336","76.5044174194336","154.87754821777344","154.87754821777344","154.87754821777344","","","","","","","141.897705078125","141.897705078125","141.897705078125"
"67208","","","","158.30419921875","158.30419921875","158.30419921875","","","","119.49784851074219","119.49784851074219","119.49784851074219","","",""
"67464","","","","164.40597534179688","164.40597534179688","164.40597534179688","","","","","","","","",""
"67976","","","","","","","91.03311920166016","91.03311920166016","91.03311920166016","","","","","",""
"68232","","","","","","","","","","119.41940307617188","119.41940307617188","119.41940307617188","","",""
"68488","","","","166.12417602539062","166.12417602539062","166.12417602539062","","","","","","","","",""
"68744","","","","","","","","","","","","","143.37460327148438","143.37460327148438","143.37460327148438"
"69000","","","","170.4354248046875","170.4354248046875","170.4354248046875","","","","","","","145.05226135253906","145.05226135253906","145.05226135253906"
"69512","","","","171.54466247558594","171.54466247558594","171.54466247558594","91.28016662597656","91.28016662597656","91.28016662597656","","","","","",""
"69768","","","","173.498291015625","173.498291015625","173.498291015625","","","","","","","","",""
"70024","","","","","","","","","","","","","145.53079223632812","145.53079223632812","145.53079223632812"
"70280","","","","175.61080932617188","175.61080932617188","175.61080932617188","","","","","","","","",""
"70536","","","","178.70968627929688","178.70968627929688","178.70968627929688","","","","119.11215209960938","119.11215209960938","119.11215209960938","","",""
