"Step","dflex_humanoid_4 - train_return","dflex_humanoid_4 - train_return__MIN","dflex_humanoid_4 - train_return__MAX","dflex_humanoid_3 - train_return","dflex_humanoid_3 - train_return__MIN","dflex_humanoid_3 - train_return__MAX","dflex_humanoid_2 - train_return","dflex_humanoid_2 - train_return__MIN","dflex_humanoid_2 - train_return__MAX","dflex_humanoid_1 - train_return","dflex_humanoid_1 - train_return__MIN","dflex_humanoid_1 - train_return__MAX","dflex_humanoid_0 - train_return","dflex_humanoid_0 - train_return__MIN","dflex_humanoid_0 - train_return__MAX"
"213512","","","","123.84929656982422","123.84929656982422","123.84929656982422","","","","","","","","",""
"213640","102.68901824951172","102.68901824951172","102.68901824951172","","","","103.2901611328125","103.2901611328125","103.2901611328125","","","","","",""
"213768","","","","","","","","","","144.349609375","144.349609375","144.349609375","94.62654876708984","94.62654876708984","94.62654876708984"
"213896","","","","","","","103.8614501953125","103.8614501953125","103.8614501953125","","","","","",""
"214024","103.2665023803711","103.2665023803711","103.2665023803711","","","","","","","","","","","",""
"214152","","","","","","","103.44770050048828","103.44770050048828","103.44770050048828","","","","","",""
"214664","","","","123.84200286865234","123.84200286865234","123.84200286865234","","","","","","","","",""
"214792","","","","124.47757720947266","124.47757720947266","124.47757720947266","","","","","","","","",""
"214920","","","","","","","","","","141.32940673828125","141.32940673828125","141.32940673828125","","",""
"215432","","","","125.34461975097656","125.34461975097656","125.34461975097656","","","","","","","","",""
"215816","","","","","","","","","","","","","94.30874633789062","94.30874633789062","94.30874633789062"
"216328","","","","","","","","","","","","","94.90074157714844","94.90074157714844","94.90074157714844"
"216456","103.8428955078125","103.8428955078125","103.8428955078125","126.9234619140625","126.9234619140625","126.9234619140625","","","","141.70042419433594","141.70042419433594","141.70042419433594","","",""
"216584","","","","126.40632629394531","126.40632629394531","126.40632629394531","104.93889617919922","104.93889617919922","104.93889617919922","","","","95.14966583251953","95.14966583251953","95.14966583251953"
"216712","","","","126.17924499511719","126.17924499511719","126.17924499511719","","","","","","","95.32025909423828","95.32025909423828","95.32025909423828"
"216840","104.00064849853516","104.00064849853516","104.00064849853516","127.13585662841797","127.13585662841797","127.13585662841797","","","","","","","95.15876007080078","95.15876007080078","95.15876007080078"
"216968","","","","128.36155700683594","128.36155700683594","128.36155700683594","","","","","","","94.96944427490234","94.96944427490234","94.96944427490234"
"217096","","","","","","","","","","141.74697875976562","141.74697875976562","141.74697875976562","","",""
"217224","","","","","","","105.10366821289062","105.10366821289062","105.10366821289062","","","","","",""
"217352","105.0331802368164","105.0331802368164","105.0331802368164","","","","","","","","","","","",""
"217480","","","","","","","","","","141.1546173095703","141.1546173095703","141.1546173095703","","",""
"217992","105.68252563476562","105.68252563476562","105.68252563476562","","","","105.24266052246094","105.24266052246094","105.24266052246094","","","","","",""
"218120","105.4771957397461","105.4771957397461","105.4771957397461","","","","","","","","","","","",""
"218248","","","","","","","","","","141.330810546875","141.330810546875","141.330810546875","","",""
"218504","","","","","","","105.71968841552734","105.71968841552734","105.71968841552734","","","","","",""
"218760","","","","130.85691833496094","130.85691833496094","130.85691833496094","","","","140.68099975585938","140.68099975585938","140.68099975585938","","",""
"219144","","","","","","","","","","141.63214111328125","141.63214111328125","141.63214111328125","","",""
"219272","","","","133.275634765625","133.275634765625","133.275634765625","","","","","","","","",""
"219528","105.236083984375","105.236083984375","105.236083984375","","","","","","","","","","","",""
"219656","","","","","","","105.57258605957031","105.57258605957031","105.57258605957031","141.3490753173828","141.3490753173828","141.3490753173828","","",""
"219784","105.57569122314453","105.57569122314453","105.57569122314453","","","","","","","","","","","",""
"219912","","","","","","","104.92108154296875","104.92108154296875","104.92108154296875","142.055908203125","142.055908203125","142.055908203125","97.59709930419922","97.59709930419922","97.59709930419922"
"220168","","","","","","","","","","141.57070922851562","141.57070922851562","141.57070922851562","","",""
"220296","106.06300354003906","106.06300354003906","106.06300354003906","134.2335662841797","134.2335662841797","134.2335662841797","","","","","","","","",""
"220424","105.23955535888672","105.23955535888672","105.23955535888672","133.44900512695312","133.44900512695312","133.44900512695312","","","","","","","","",""
"220552","","","","","","","","","","141.0070343017578","141.0070343017578","141.0070343017578","98.30612182617188","98.30612182617188","98.30612182617188"
"220680","","","","133.02488708496094","133.02488708496094","133.02488708496094","","","","","","","98.17443084716797","98.17443084716797","98.17443084716797"
"220808","","","","132.311767578125","132.311767578125","132.311767578125","","","","","","","97.88934326171875","97.88934326171875","97.88934326171875"
"220936","","","","132.7670440673828","132.7670440673828","132.7670440673828","","","","","","","","",""
"221064","105.35171508789062","105.35171508789062","105.35171508789062","","","","","","","","","","","",""
"221448","","","","131.48779296875","131.48779296875","131.48779296875","","","","","","","","",""
"221576","","","","","","","108.07048797607422","108.07048797607422","108.07048797607422","","","","","",""
"221704","","","","","","","108.77469635009766","108.77469635009766","108.77469635009766","","","","","",""
"221832","","","","131.5448760986328","131.5448760986328","131.5448760986328","","","","143.802490234375","143.802490234375","143.802490234375","","",""
"222088","","","","","","","108.20814514160156","108.20814514160156","108.20814514160156","","","","","",""
"222216","","","","131.42218017578125","131.42218017578125","131.42218017578125","108.00213623046875","108.00213623046875","108.00213623046875","","","","","",""
"222472","109.04521942138672","109.04521942138672","109.04521942138672","","","","","","","","","","","",""
"222728","","","","","","","107.41954803466797","107.41954803466797","107.41954803466797","","","","","",""
"222856","","","","","","","","","","143.61105346679688","143.61105346679688","143.61105346679688","","",""
"223112","111.39851379394531","111.39851379394531","111.39851379394531","","","","","","","","","","","",""
"223240","","","","132.33123779296875","132.33123779296875","132.33123779296875","","","","","","","99.86395263671875","99.86395263671875","99.86395263671875"
"223368","","","","","","","106.4906997680664","106.4906997680664","106.4906997680664","","","","","",""
"223496","","","","","","","","","","143.93368530273438","143.93368530273438","143.93368530273438","","",""
"223624","110.93734741210938","110.93734741210938","110.93734741210938","","","","","","","","","","100.8119125366211","100.8119125366211","100.8119125366211"
"223880","","","","131.65562438964844","131.65562438964844","131.65562438964844","","","","","","","100.77163696289062","100.77163696289062","100.77163696289062"
"224008","111.08683013916016","111.08683013916016","111.08683013916016","131.295654296875","131.295654296875","131.295654296875","106.29624938964844","106.29624938964844","106.29624938964844","","","","","",""
"224136","","","","","","","106.13224029541016","106.13224029541016","106.13224029541016","","","","","",""
"224392","110.8118896484375","110.8118896484375","110.8118896484375","","","","107.06063842773438","107.06063842773438","107.06063842773438","","","","","",""
"224648","110.92945861816406","110.92945861816406","110.92945861816406","131.7410888671875","131.7410888671875","131.7410888671875","","","","","","","100.43142700195312","100.43142700195312","100.43142700195312"
"225032","111.18058013916016","111.18058013916016","111.18058013916016","","","","","","","","","","","",""
"225160","","","","","","","","","","","","","100.30475616455078","100.30475616455078","100.30475616455078"
"225288","","","","","","","107.6938247680664","107.6938247680664","107.6938247680664","143.4146270751953","143.4146270751953","143.4146270751953","","",""
"225416","","","","131.2489471435547","131.2489471435547","131.2489471435547","","","","143.13726806640625","143.13726806640625","143.13726806640625","","",""
"225672","","","","","","","","","","144.17625427246094","144.17625427246094","144.17625427246094","","",""
"225800","110.61453247070312","110.61453247070312","110.61453247070312","","","","106.85623168945312","106.85623168945312","106.85623168945312","","","","","",""
"225928","110.3310546875","110.3310546875","110.3310546875","","","","","","","","","","","",""
"226056","","","","","","","108.64412689208984","108.64412689208984","108.64412689208984","","","","","",""
"226184","","","","","","","","","","","","","99.29051208496094","99.29051208496094","99.29051208496094"
"226312","","","","","","","","","","144.106201171875","144.106201171875","144.106201171875","","",""
"226440","","","","131.17332458496094","131.17332458496094","131.17332458496094","","","","","","","","",""
"226696","","","","131.13377380371094","131.13377380371094","131.13377380371094","","","","144.07794189453125","144.07794189453125","144.07794189453125","","",""
"226824","","","","","","","","","","","","","100.1014175415039","100.1014175415039","100.1014175415039"
"226952","111.84757232666016","111.84757232666016","111.84757232666016","","","","","","","","","","","",""
"227080","","","","","","","","","","","","","100.27958679199219","100.27958679199219","100.27958679199219"
"227464","112.43439483642578","112.43439483642578","112.43439483642578","","","","","","","","","","","",""
"227592","","","","","","","","","","","","","99.1464614868164","99.1464614868164","99.1464614868164"
"227720","","","","131.31887817382812","131.31887817382812","131.31887817382812","","","","","","","","",""
"227848","113.92378997802734","113.92378997802734","113.92378997802734","","","","","","","","","","","",""
"227976","114.19895935058594","114.19895935058594","114.19895935058594","","","","","","","","","","","",""
"228104","","","","","","","","","","","","","99.18900299072266","99.18900299072266","99.18900299072266"
"228232","","","","132.60142517089844","132.60142517089844","132.60142517089844","","","","","","","99.03264617919922","99.03264617919922","99.03264617919922"
"228360","115.39227294921875","115.39227294921875","115.39227294921875","","","","","","","","","","","",""
"228488","","","","","","","109.96160888671875","109.96160888671875","109.96160888671875","","","","","",""
"228616","","","","","","","","","","144.0251922607422","144.0251922607422","144.0251922607422","","",""
"228744","","","","133.47679138183594","133.47679138183594","133.47679138183594","","","","","","","","",""
"229128","116.09849548339844","116.09849548339844","116.09849548339844","","","","","","","","","","","",""
"229256","","","","133.26754760742188","133.26754760742188","133.26754760742188","","","","","","","","",""
"229512","","","","","","","111.78339385986328","111.78339385986328","111.78339385986328","143.5858612060547","143.5858612060547","143.5858612060547","","",""
"229640","","","","","","","","","","142.70474243164062","142.70474243164062","142.70474243164062","","",""
"229896","","","","134.1705780029297","134.1705780029297","134.1705780029297","","","","","","","","",""
"230280","","","","","","","115.0580825805664","115.0580825805664","115.0580825805664","","","","","",""
"230408","","","","","","","","","","142.0716552734375","142.0716552734375","142.0716552734375","","",""
"230664","","","","","","","114.29203033447266","114.29203033447266","114.29203033447266","","","","","",""
"231048","","","","","","","","","","","","","99.34762573242188","99.34762573242188","99.34762573242188"
"231176","","","","","","","115.39573669433594","115.39573669433594","115.39573669433594","141.1236114501953","141.1236114501953","141.1236114501953","","",""
"231432","","","","","","","115.5753402709961","115.5753402709961","115.5753402709961","","","","","",""
"231560","","","","132.7854766845703","132.7854766845703","132.7854766845703","","","","","","","98.90218353271484","98.90218353271484","98.90218353271484"
"231688","","","","","","","115.9315185546875","115.9315185546875","115.9315185546875","","","","","",""
"232072","","","","","","","","","","140.67730712890625","140.67730712890625","140.67730712890625","","",""
"232200","","","","","","","","","","141.26397705078125","141.26397705078125","141.26397705078125","","",""
"232328","","","","130.8970947265625","130.8970947265625","130.8970947265625","","","","","","","","",""
"232456","","","","","","","","","","141.55966186523438","141.55966186523438","141.55966186523438","","",""
"232584","","","","130.84393310546875","130.84393310546875","130.84393310546875","","","","","","","","",""
"232840","116.39218139648438","116.39218139648438","116.39218139648438","131.67523193359375","131.67523193359375","131.67523193359375","","","","","","","98.8607177734375","98.8607177734375","98.8607177734375"
"233480","","","","","","","114.53644561767578","114.53644561767578","114.53644561767578","","","","","",""
"233608","","","","130.9481964111328","130.9481964111328","130.9481964111328","","","","","","","","",""
"233736","","","","130.42391967773438","130.42391967773438","130.42391967773438","","","","","","","99.00019073486328","99.00019073486328","99.00019073486328"
"233992","","","","","","","111.79014587402344","111.79014587402344","111.79014587402344","","","","","",""
"234120","116.51786041259766","116.51786041259766","116.51786041259766","130.5137939453125","130.5137939453125","130.5137939453125","","","","","","","","",""
"234248","116.205078125","116.205078125","116.205078125","","","","111.72802734375","111.72802734375","111.72802734375","","","","","",""
"234632","","","","","","","","","","145.29075622558594","145.29075622558594","145.29075622558594","","",""
"234888","","","","130.6635284423828","130.6635284423828","130.6635284423828","","","","","","","","",""
"235144","115.76730346679688","115.76730346679688","115.76730346679688","130.4227752685547","130.4227752685547","130.4227752685547","","","","","","","","",""
"235272","115.8456039428711","115.8456039428711","115.8456039428711","","","","","","","","","","","",""
"235400","","","","","","","","","","145.50927734375","145.50927734375","145.50927734375","","",""
"235528","115.83583068847656","115.83583068847656","115.83583068847656","","","","111.56965637207031","111.56965637207031","111.56965637207031","","","","","",""
"235656","","","","130.05331420898438","130.05331420898438","130.05331420898438","","","","","","","","",""
"235912","","","","130.6069793701172","130.6069793701172","130.6069793701172","","","","","","","","",""
"236040","115.59965515136719","115.59965515136719","115.59965515136719","","","","","","","145.56399536132812","145.56399536132812","145.56399536132812","","",""
"236168","","","","130.4353485107422","130.4353485107422","130.4353485107422","","","","","","","","",""
"236424","","","","129.35926818847656","129.35926818847656","129.35926818847656","","","","","","","100.28843688964844","100.28843688964844","100.28843688964844"
"236552","","","","","","","","","","146.5645294189453","146.5645294189453","146.5645294189453","","",""
"236680","","","","","","","","","","146.6820831298828","146.6820831298828","146.6820831298828","102.08061218261719","102.08061218261719","102.08061218261719"
"236808","","","","","","","","","","147.0215301513672","147.0215301513672","147.0215301513672","","",""
"237064","114.19515228271484","114.19515228271484","114.19515228271484","","","","112.31338500976562","112.31338500976562","112.31338500976562","","","","","",""
"237448","115.7486572265625","115.7486572265625","115.7486572265625","","","","","","","146.88363647460938","146.88363647460938","146.88363647460938","","",""
"237576","115.62798309326172","115.62798309326172","115.62798309326172","","","","","","","147.6465606689453","147.6465606689453","147.6465606689453","","",""
"237704","","","","127.11500549316406","127.11500549316406","127.11500549316406","","","","","","","","",""
"237832","","","","","","","113.01685333251953","113.01685333251953","113.01685333251953","","","","","",""
"238216","","","","128.65655517578125","128.65655517578125","128.65655517578125","","","","","","","","",""
"238472","115.15032958984375","115.15032958984375","115.15032958984375","128.1361083984375","128.1361083984375","128.1361083984375","","","","","","","","",""
"238600","","","","","","","","","","151.31385803222656","151.31385803222656","151.31385803222656","","",""
"239112","","","","","","","112.75122833251953","112.75122833251953","112.75122833251953","","","","","",""
"239368","","","","128.79261779785156","128.79261779785156","128.79261779785156","","","","","","","","",""
"239496","115.01883697509766","115.01883697509766","115.01883697509766","","","","","","","","","","","",""
"239752","","","","","","","112.05933380126953","112.05933380126953","112.05933380126953","151.89930725097656","151.89930725097656","151.89930725097656","","",""
"240008","","","","","","","","","","152.0675506591797","152.0675506591797","152.0675506591797","108.30142974853516","108.30142974853516","108.30142974853516"
"240136","115.09938049316406","115.09938049316406","115.09938049316406","","","","","","","","","","","",""
"240392","","","","125.3919677734375","125.3919677734375","125.3919677734375","","","","151.51199340820312","151.51199340820312","151.51199340820312","","",""
"240520","","","","","","","","","","150.76025390625","150.76025390625","150.76025390625","","",""
"240648","","","","","","","","","","150.54103088378906","150.54103088378906","150.54103088378906","","",""
"240776","116.08695983886719","116.08695983886719","116.08695983886719","","","","","","","","","","","",""
"240904","116.25399780273438","116.25399780273438","116.25399780273438","125.13583374023438","125.13583374023438","125.13583374023438","","","","","","","","",""
"241160","","","","","","","115.78568267822266","115.78568267822266","115.78568267822266","","","","","",""
"241288","","","","","","","115.87509155273438","115.87509155273438","115.87509155273438","","","","","",""
"241416","116.4455337524414","116.4455337524414","116.4455337524414","","","","","","","","","","","",""
"241672","116.482177734375","116.482177734375","116.482177734375","124.36801147460938","124.36801147460938","124.36801147460938","","","","","","","","",""
"241928","","","","","","","","","","","","","109.84688568115234","109.84688568115234","109.84688568115234"
"242056","115.60548400878906","115.60548400878906","115.60548400878906","","","","115.62053680419922","115.62053680419922","115.62053680419922","","","","","",""
"242696","115.28264617919922","115.28264617919922","115.28264617919922","","","","","","","","","","","",""
"242952","115.39373016357422","115.39373016357422","115.39373016357422","123.93568420410156","123.93568420410156","123.93568420410156","","","","","","","","",""
"243080","","","","","","","115.91458129882812","115.91458129882812","115.91458129882812","","","","","",""
"243208","","","","","","","115.66383361816406","115.66383361816406","115.66383361816406","","","","","",""
"243336","116.2717056274414","116.2717056274414","116.2717056274414","","","","","","","","","","","",""
"243464","115.21505737304688","115.21505737304688","115.21505737304688","122.5556640625","122.5556640625","122.5556640625","","","","","","","","",""
"243592","","","","122.78611755371094","122.78611755371094","122.78611755371094","","","","","","","","",""
"243848","","","","122.2232666015625","122.2232666015625","122.2232666015625","115.78646087646484","115.78646087646484","115.78646087646484","149.6747589111328","149.6747589111328","149.6747589111328","","",""
"243976","115.60063934326172","115.60063934326172","115.60063934326172","","","","","","","149.61570739746094","149.61570739746094","149.61570739746094","","",""
"244232","","","","121.44698333740234","121.44698333740234","121.44698333740234","115.72068786621094","115.72068786621094","115.72068786621094","","","","","",""
"244488","","","","","","","116.00248718261719","116.00248718261719","116.00248718261719","","","","109.9798583984375","109.9798583984375","109.9798583984375"
"245128","","","","","","","","","","153.47021484375","153.47021484375","153.47021484375","","",""
"245256","","","","","","","","","","154.47705078125","154.47705078125","154.47705078125","111.49148559570312","111.49148559570312","111.49148559570312"
"245512","","","","120.39154815673828","120.39154815673828","120.39154815673828","116.40640258789062","116.40640258789062","116.40640258789062","153.77891540527344","153.77891540527344","153.77891540527344","","",""
"245640","","","","","","","","","","155.20950317382812","155.20950317382812","155.20950317382812","","",""
"245896","","","","120.52125549316406","120.52125549316406","120.52125549316406","115.93256378173828","115.93256378173828","115.93256378173828","","","","","",""
"246024","","","","","","","","","","154.796630859375","154.796630859375","154.796630859375","112.43819427490234","112.43819427490234","112.43819427490234"
"246536","","","","","","","","","","","","","111.99840545654297","111.99840545654297","111.99840545654297"
"246664","116.07549285888672","116.07549285888672","116.07549285888672","","","","","","","","","","","",""
"246792","","","","","","","","","","153.7882080078125","153.7882080078125","153.7882080078125","","",""
"247048","116.56818389892578","116.56818389892578","116.56818389892578","","","","","","","154.30462646484375","154.30462646484375","154.30462646484375","","",""
"247688","116.23590850830078","116.23590850830078","116.23590850830078","","","","","","","154.82901000976562","154.82901000976562","154.82901000976562","113.13443756103516","113.13443756103516","113.13443756103516"
"247816","116.09843444824219","116.09843444824219","116.09843444824219","","","","112.69847106933594","112.69847106933594","112.69847106933594","","","","112.79783630371094","112.79783630371094","112.79783630371094"
"247944","115.70275115966797","115.70275115966797","115.70275115966797","","","","112.29157257080078","112.29157257080078","112.29157257080078","","","","","",""
"248072","","","","119.24365234375","119.24365234375","119.24365234375","","","","","","","","",""
"248200","","","","","","","","","","156.74827575683594","156.74827575683594","156.74827575683594","","",""
"248328","","","","","","","","","","156.062255859375","156.062255859375","156.062255859375","","",""
"248584","","","","118.96971130371094","118.96971130371094","118.96971130371094","","","","","","","113.1164321899414","113.1164321899414","113.1164321899414"
"248840","","","","","","","111.97854614257812","111.97854614257812","111.97854614257812","","","","112.65050506591797","112.65050506591797","112.65050506591797"
"248968","","","","","","","","","","","","","114.01676177978516","114.01676177978516","114.01676177978516"
"249096","","","","118.48667907714844","118.48667907714844","118.48667907714844","","","","155.51309204101562","155.51309204101562","155.51309204101562","","",""
"249736","","","","","","","","","","154.25714111328125","154.25714111328125","154.25714111328125","","",""
"249864","115.76737976074219","115.76737976074219","115.76737976074219","118.4196548461914","118.4196548461914","118.4196548461914","","","","","","","","",""
"249992","","","","118.91098022460938","118.91098022460938","118.91098022460938","","","","","","","112.10631561279297","112.10631561279297","112.10631561279297"
"250120","","","","","","","","","","153.10462951660156","153.10462951660156","153.10462951660156","","",""
"250504","116.89340209960938","116.89340209960938","116.89340209960938","","","","","","","","","","","",""
"250632","","","","","","","","","","","","","110.45809936523438","110.45809936523438","110.45809936523438"
"250760","116.66560363769531","116.66560363769531","116.66560363769531","","","","","","","","","","","",""
"251016","","","","120.17219543457031","120.17219543457031","120.17219543457031","110.49832916259766","110.49832916259766","110.49832916259766","153.93862915039062","153.93862915039062","153.93862915039062","","",""
"251144","","","","120.1015853881836","120.1015853881836","120.1015853881836","110.39562225341797","110.39562225341797","110.39562225341797","155.01461791992188","155.01461791992188","155.01461791992188","","",""
"251272","","","","120.68885803222656","120.68885803222656","120.68885803222656","","","","","","","110.0009536743164","110.0009536743164","110.0009536743164"
"251400","","","","121.08145904541016","121.08145904541016","121.08145904541016","","","","154.20436096191406","154.20436096191406","154.20436096191406","","",""
"251528","","","","","","","109.68516540527344","109.68516540527344","109.68516540527344","","","","","",""
"251656","116.83738708496094","116.83738708496094","116.83738708496094","","","","110.22482299804688","110.22482299804688","110.22482299804688","","","","","",""
"251784","","","","120.43966674804688","120.43966674804688","120.43966674804688","110.15594482421875","110.15594482421875","110.15594482421875","","","","","",""
"251912","","","","119.9600830078125","119.9600830078125","119.9600830078125","","","","","","","","",""
"252040","116.94480895996094","116.94480895996094","116.94480895996094","","","","","","","","","","","",""
"252424","116.2166748046875","116.2166748046875","116.2166748046875","119.60873413085938","119.60873413085938","119.60873413085938","","","","","","","","",""
"252680","116.41560363769531","116.41560363769531","116.41560363769531","","","","","","","","","","","",""
"252808","116.20450592041016","116.20450592041016","116.20450592041016","","","","","","","151.9615936279297","151.9615936279297","151.9615936279297","","",""
"253064","116.53380584716797","116.53380584716797","116.53380584716797","120.90116119384766","120.90116119384766","120.90116119384766","108.505615234375","108.505615234375","108.505615234375","","","","","",""
"253192","","","","","","","108.24645233154297","108.24645233154297","108.24645233154297","151.89556884765625","151.89556884765625","151.89556884765625","109.51455688476562","109.51455688476562","109.51455688476562"
"253576","116.58555603027344","116.58555603027344","116.58555603027344","","","","109.25038146972656","109.25038146972656","109.25038146972656","","","","","",""
"253704","","","","","","","109.41748046875","109.41748046875","109.41748046875","151.61624145507812","151.61624145507812","151.61624145507812","","",""
"253832","116.45511627197266","116.45511627197266","116.45511627197266","","","","","","","","","","","",""
"253960","","","","","","","110.34512329101562","110.34512329101562","110.34512329101562","","","","","",""
"254088","","","","","","","110.65489196777344","110.65489196777344","110.65489196777344","","","","","",""
"254216","","","","","","","110.97703552246094","110.97703552246094","110.97703552246094","","","","","",""
"254344","","","","122.77473449707031","122.77473449707031","122.77473449707031","111.63104248046875","111.63104248046875","111.63104248046875","","","","","",""
"254472","","","","123.08809661865234","123.08809661865234","123.08809661865234","111.27920532226562","111.27920532226562","111.27920532226562","","","","","",""
"254600","","","","123.21604919433594","123.21604919433594","123.21604919433594","","","","149.7129669189453","149.7129669189453","149.7129669189453","109.89511108398438","109.89511108398438","109.89511108398438"
"254728","115.73052215576172","115.73052215576172","115.73052215576172","125.30327606201172","125.30327606201172","125.30327606201172","","","","","","","","",""
"254856","","","","","","","110.64576721191406","110.64576721191406","110.64576721191406","","","","","",""
"255112","","","","","","","110.6591567993164","110.6591567993164","110.6591567993164","","","","110.36595153808594","110.36595153808594","110.36595153808594"
"255240","","","","","","","109.95823669433594","109.95823669433594","109.95823669433594","149.4055633544922","149.4055633544922","149.4055633544922","","",""
"255368","","","","","","","109.58673858642578","109.58673858642578","109.58673858642578","","","","110.66728210449219","110.66728210449219","110.66728210449219"
"255496","","","","","","","","","","","","","110.1854248046875","110.1854248046875","110.1854248046875"
"255752","","","","","","","109.64105224609375","109.64105224609375","109.64105224609375","151.71051025390625","151.71051025390625","151.71051025390625","","",""
"256008","","","","","","","","","","","","","109.27333068847656","109.27333068847656","109.27333068847656"
"256136","","","","","","","","","","151.01930236816406","151.01930236816406","151.01930236816406","","",""
"256264","","","","126.75666046142578","126.75666046142578","126.75666046142578","","","","151.93833923339844","151.93833923339844","151.93833923339844","","",""
"256392","114.55976104736328","114.55976104736328","114.55976104736328","128.17564392089844","128.17564392089844","128.17564392089844","","","","","","","","",""
"256520","114.63011169433594","114.63011169433594","114.63011169433594","127.18687438964844","127.18687438964844","127.18687438964844","","","","152.26585388183594","152.26585388183594","152.26585388183594","","",""
"256904","","","","","","","","","","153.07334899902344","153.07334899902344","153.07334899902344","","",""
"257160","","","","","","","","","","152.705322265625","152.705322265625","152.705322265625","","",""
"257288","","","","","","","","","","","","","108.08512115478516","108.08512115478516","108.08512115478516"
"257672","115.024169921875","115.024169921875","115.024169921875","","","","","","","","","","","",""
"257800","","","","","","","109.22969818115234","109.22969818115234","109.22969818115234","","","","","",""
"257928","","","","127.4648666381836","127.4648666381836","127.4648666381836","","","","","","","","",""
"258056","","","","126.7715072631836","126.7715072631836","126.7715072631836","","","","","","","109.0999755859375","109.0999755859375","109.0999755859375"
"258312","116.50418853759766","116.50418853759766","116.50418853759766","","","","","","","153.09933471679688","153.09933471679688","153.09933471679688","","",""
"258440","","","","","","","109.1861801147461","109.1861801147461","109.1861801147461","","","","","",""
"258568","","","","126.3236083984375","126.3236083984375","126.3236083984375","109.5156021118164","109.5156021118164","109.5156021118164","153.6311492919922","153.6311492919922","153.6311492919922","108.66867065429688","108.66867065429688","108.66867065429688"
"258824","","","","","","","","","","153.52590942382812","153.52590942382812","153.52590942382812","","",""
"259208","","","","","","","","","","151.74012756347656","151.74012756347656","151.74012756347656","108.57228088378906","108.57228088378906","108.57228088378906"
"259336","","","","126.549072265625","126.549072265625","126.549072265625","109.26576232910156","109.26576232910156","109.26576232910156","152.7118377685547","152.7118377685547","152.7118377685547","","",""
"259464","117.46501922607422","117.46501922607422","117.46501922607422","","","","","","","","","","","",""
"259592","","","","","","","","","","","","","109.35662841796875","109.35662841796875","109.35662841796875"
"259720","","","","125.97701263427734","125.97701263427734","125.97701263427734","","","","","","","109.42074584960938","109.42074584960938","109.42074584960938"
"260104","116.25975036621094","116.25975036621094","116.25975036621094","","","","","","","153.93191528320312","153.93191528320312","153.93191528320312","","",""
"260232","","","","126.35752868652344","126.35752868652344","126.35752868652344","","","","154.6469268798828","154.6469268798828","154.6469268798828","","",""
"260360","116.88257598876953","116.88257598876953","116.88257598876953","","","","","","","","","","109.96587371826172","109.96587371826172","109.96587371826172"
"260488","","","","","","","","","","","","","110.01663208007812","110.01663208007812","110.01663208007812"
"260872","117.49070739746094","117.49070739746094","117.49070739746094","","","","","","","","","","109.06568908691406","109.06568908691406","109.06568908691406"
"261128","","","","","","","107.97447204589844","107.97447204589844","107.97447204589844","","","","109.15851593017578","109.15851593017578","109.15851593017578"
"261256","","","","","","","","","","155.72335815429688","155.72335815429688","155.72335815429688","","",""
"261384","118.67911529541016","118.67911529541016","118.67911529541016","","","","","","","","","","","",""
"261512","","","","","","","107.9455337524414","107.9455337524414","107.9455337524414","155.9183807373047","155.9183807373047","155.9183807373047","","",""
"261640","","","","128.4115753173828","128.4115753173828","128.4115753173828","","","","","","","","",""
"261768","","","","","","","","","","","","","108.67271423339844","108.67271423339844","108.67271423339844"
"261896","","","","","","","108.0042724609375","108.0042724609375","108.0042724609375","","","","","",""
"262024","","","","128.4144287109375","128.4144287109375","128.4144287109375","","","","","","","","",""
"262152","","","","","","","107.64010620117188","107.64010620117188","107.64010620117188","","","","","",""
"262280","","","","","","","108.13427734375","108.13427734375","108.13427734375","155.5052947998047","155.5052947998047","155.5052947998047","","",""
"262408","","","","128.9872589111328","128.9872589111328","128.9872589111328","","","","","","","108.44563293457031","108.44563293457031","108.44563293457031"
"262664","","","","129.17440795898438","129.17440795898438","129.17440795898438","","","","155.122802734375","155.122802734375","155.122802734375","108.06104278564453","108.06104278564453","108.06104278564453"
"262792","117.65692901611328","117.65692901611328","117.65692901611328","","","","","","","","","","","",""
"262920","","","","","","","","","","","","","108.1308364868164","108.1308364868164","108.1308364868164"
"263176","","","","129.60206604003906","129.60206604003906","129.60206604003906","109.63743591308594","109.63743591308594","109.63743591308594","","","","109.0500259399414","109.0500259399414","109.0500259399414"
"263304","","","","","","","","","","","","","108.57603454589844","108.57603454589844","108.57603454589844"
"263560","","","","","","","","","","154.7841796875","154.7841796875","154.7841796875","","",""
"263816","117.77735137939453","117.77735137939453","117.77735137939453","","","","","","","","","","","",""
"264072","","","","","","","","","","154.96446228027344","154.96446228027344","154.96446228027344","","",""
"264200","","","","128.3422088623047","128.3422088623047","128.3422088623047","","","","","","","","",""
"264456","117.75018310546875","117.75018310546875","117.75018310546875","129.13796997070312","129.13796997070312","129.13796997070312","108.86091613769531","108.86091613769531","108.86091613769531","","","","108.54713439941406","108.54713439941406","108.54713439941406"
"264712","","","","","","","107.99610900878906","107.99610900878906","107.99610900878906","153.77871704101562","153.77871704101562","153.77871704101562","","",""
"264840","118.7151107788086","118.7151107788086","118.7151107788086","","","","","","","","","","","",""
"264968","","","","129.6355438232422","129.6355438232422","129.6355438232422","108.77599334716797","108.77599334716797","108.77599334716797","","","","","",""
