"Step","FOWM_AntEnv_sweep_4 - rewards","FOWM_AntEnv_sweep_4 - rewards__MIN","FOWM_AntEnv_sweep_4 - rewards__MAX","FOWM_AntEnv_sweep_2 - rewards","FOWM_AntEnv_sweep_2 - rewards__MIN","FOWM_AntEnv_sweep_2 - rewards__MAX","FOWM_AntEnv_sweep_3 - rewards","FOWM_AntEnv_sweep_3 - rewards__MIN","FOWM_AntEnv_sweep_3 - rewards__MAX","FOWM_AntEnv_sweep_1 - rewards","FOWM_AntEnv_sweep_1 - rewards__MIN","FOWM_AntEnv_sweep_1 - rewards__MAX","FOWM_AntEnv_sweep_0 - rewards","FOWM_AntEnv_sweep_0 - rewards__MIN","FOWM_AntEnv_sweep_0 - rewards__MAX"
"1177600","37.412635803222656","37.412635803222656","37.412635803222656","37.8185920715332","37.8185920715332","37.8185920715332","40.49401092529297","40.49401092529297","40.49401092529297","38.17435836791992","38.17435836791992","38.17435836791992","33.24685287475586","33.24685287475586","33.24685287475586"
"1228800","37.79905319213867","37.79905319213867","37.79905319213867","46.32138442993164","46.32138442993164","46.32138442993164","39.984275817871094","39.984275817871094","39.984275817871094","37.86806106567383","37.86806106567383","37.86806106567383","33.77345657348633","33.77345657348633","33.77345657348633"
"1280000","37.07535171508789","37.07535171508789","37.07535171508789","40.463191986083984","40.463191986083984","40.463191986083984","42.09735870361328","42.09735870361328","42.09735870361328","37.57670974731445","37.57670974731445","37.57670974731445","33.44152069091797","33.44152069091797","33.44152069091797"
"1331200","38.20947265625","38.20947265625","38.20947265625","40.59322738647461","40.59322738647461","40.59322738647461","41.14268112182617","41.14268112182617","41.14268112182617","36.58075714111328","36.58075714111328","36.58075714111328","34.61602783203125","34.61602783203125","34.61602783203125"
"1382400","36.61002731323242","36.61002731323242","36.61002731323242","47.31753158569336","47.31753158569336","47.31753158569336","41.131473541259766","41.131473541259766","41.131473541259766","35.89484786987305","35.89484786987305","35.89484786987305","33.49128723144531","33.49128723144531","33.49128723144531"
"1433600","38.74338912963867","38.74338912963867","38.74338912963867","45.38920974731445","45.38920974731445","45.38920974731445","52.20561981201172","52.20561981201172","52.20561981201172","35.214813232421875","35.214813232421875","35.214813232421875","33.920833587646484","33.920833587646484","33.920833587646484"
"1484800","36.9444580078125","36.9444580078125","36.9444580078125","52.16659927368164","52.16659927368164","52.16659927368164","40.44327163696289","40.44327163696289","40.44327163696289","35.90260314941406","35.90260314941406","35.90260314941406","32.8179817199707","32.8179817199707","32.8179817199707"
"1536000","38.07693099975586","38.07693099975586","38.07693099975586","50.01860809326172","50.01860809326172","50.01860809326172","41.65949249267578","41.65949249267578","41.65949249267578","35.31209945678711","35.31209945678711","35.31209945678711","34.333126068115234","34.333126068115234","34.333126068115234"
"1587200","37.13799285888672","37.13799285888672","37.13799285888672","48.28744888305664","48.28744888305664","48.28744888305664","43.492801666259766","43.492801666259766","43.492801666259766","36.606048583984375","36.606048583984375","36.606048583984375","34.490501403808594","34.490501403808594","34.490501403808594"
"1638400","37.71014404296875","37.71014404296875","37.71014404296875","50.517234802246094","50.517234802246094","50.517234802246094","49.57896423339844","49.57896423339844","49.57896423339844","36.06501007080078","36.06501007080078","36.06501007080078","34.108795166015625","34.108795166015625","34.108795166015625"
"1689600","36.83987808227539","36.83987808227539","36.83987808227539","47.57223129272461","47.57223129272461","47.57223129272461","54.022239685058594","54.022239685058594","54.022239685058594","35.895286560058594","35.895286560058594","35.895286560058594","33.894771575927734","33.894771575927734","33.894771575927734"
"1740800","38.4139404296875","38.4139404296875","38.4139404296875","52.40798568725586","52.40798568725586","52.40798568725586","41.14785385131836","41.14785385131836","41.14785385131836","34.98796081542969","34.98796081542969","34.98796081542969","34.36078643798828","34.36078643798828","34.36078643798828"
"1792000","38.04840850830078","38.04840850830078","38.04840850830078","60.60729217529297","60.60729217529297","60.60729217529297","42.04439926147461","42.04439926147461","42.04439926147461","35.69108581542969","35.69108581542969","35.69108581542969","34.264122009277344","34.264122009277344","34.264122009277344"
"1843200","35.66073989868164","35.66073989868164","35.66073989868164","50.90775680541992","50.90775680541992","50.90775680541992","46.98270034790039","46.98270034790039","46.98270034790039","35.64020919799805","35.64020919799805","35.64020919799805","34.842369079589844","34.842369079589844","34.842369079589844"
"1894400","36.29801559448242","36.29801559448242","36.29801559448242","55.84991455078125","55.84991455078125","55.84991455078125","39.79596710205078","39.79596710205078","39.79596710205078","36.25040817260742","36.25040817260742","36.25040817260742","34.706199645996094","34.706199645996094","34.706199645996094"
"1945600","39.02930450439453","39.02930450439453","39.02930450439453","48.63606643676758","48.63606643676758","48.63606643676758","40.97399139404297","40.97399139404297","40.97399139404297","36.56461715698242","36.56461715698242","36.56461715698242","34.53412628173828","34.53412628173828","34.53412628173828"
"1996800","37.246952056884766","37.246952056884766","37.246952056884766","50.37630844116211","50.37630844116211","50.37630844116211","42.27557373046875","42.27557373046875","42.27557373046875","37.60466384887695","37.60466384887695","37.60466384887695","35.62943649291992","35.62943649291992","35.62943649291992"
"2048000","35.16994857788086","35.16994857788086","35.16994857788086","53.85689926147461","53.85689926147461","53.85689926147461","41.400203704833984","41.400203704833984","41.400203704833984","36.091915130615234","36.091915130615234","36.091915130615234","28.08597183227539","28.08597183227539","28.08597183227539"
"2099200","41.73349380493164","41.73349380493164","41.73349380493164","60.1256103515625","60.1256103515625","60.1256103515625","45.12998580932617","45.12998580932617","45.12998580932617","36.82229232788086","36.82229232788086","36.82229232788086","27.489524841308594","27.489524841308594","27.489524841308594"
"2150400","37.62345504760742","37.62345504760742","37.62345504760742","52.79784393310547","52.79784393310547","52.79784393310547","42.874881744384766","42.874881744384766","42.874881744384766","35.37651443481445","35.37651443481445","35.37651443481445","31.43828582763672","31.43828582763672","31.43828582763672"
"2201600","47.52309036254883","47.52309036254883","47.52309036254883","65.32278442382812","65.32278442382812","65.32278442382812","42.136146545410156","42.136146545410156","42.136146545410156","34.38276672363281","34.38276672363281","34.38276672363281","37.68273162841797","37.68273162841797","37.68273162841797"
"2252800","49.56137466430664","49.56137466430664","49.56137466430664","74.02361297607422","74.02361297607422","74.02361297607422","43.460384368896484","43.460384368896484","43.460384368896484","34.17787551879883","34.17787551879883","34.17787551879883","34.84868240356445","34.84868240356445","34.84868240356445"
"2304000","51.06736755371094","51.06736755371094","51.06736755371094","68.57421112060547","68.57421112060547","68.57421112060547","46.10538864135742","46.10538864135742","46.10538864135742","35.46078872680664","35.46078872680664","35.46078872680664","34.94063186645508","34.94063186645508","34.94063186645508"
"2355200","41.74571228027344","41.74571228027344","41.74571228027344","101.74710083007812","101.74710083007812","101.74710083007812","49.238548278808594","49.238548278808594","49.238548278808594","36.098087310791016","36.098087310791016","36.098087310791016","36.76220703125","36.76220703125","36.76220703125"
"2406400","47.65854263305664","47.65854263305664","47.65854263305664","105.54234313964844","105.54234313964844","105.54234313964844","40.5281982421875","40.5281982421875","40.5281982421875","37.1880989074707","37.1880989074707","37.1880989074707","35.754581451416016","35.754581451416016","35.754581451416016"
"2457600","46.11221694946289","46.11221694946289","46.11221694946289","109.8502197265625","109.8502197265625","109.8502197265625","39.42225646972656","39.42225646972656","39.42225646972656","37.6756477355957","37.6756477355957","37.6756477355957","34.88402557373047","34.88402557373047","34.88402557373047"
"2508800","45.57868957519531","45.57868957519531","45.57868957519531","120.17735290527344","120.17735290527344","120.17735290527344","41.97102355957031","41.97102355957031","41.97102355957031","40.72200393676758","40.72200393676758","40.72200393676758","36.22164535522461","36.22164535522461","36.22164535522461"
"2560000","36.56477737426758","36.56477737426758","36.56477737426758","118.21491241455078","118.21491241455078","118.21491241455078","39.68765640258789","39.68765640258789","39.68765640258789","40.93938446044922","40.93938446044922","40.93938446044922","37.07240676879883","37.07240676879883","37.07240676879883"
"2611200","40.38728713989258","40.38728713989258","40.38728713989258","120.87974548339844","120.87974548339844","120.87974548339844","41.81846237182617","41.81846237182617","41.81846237182617","39.00930404663086","39.00930404663086","39.00930404663086","37.16823196411133","37.16823196411133","37.16823196411133"
"2662400","45.91192626953125","45.91192626953125","45.91192626953125","121.48128509521484","121.48128509521484","121.48128509521484","43.384090423583984","43.384090423583984","43.384090423583984","35.75056076049805","35.75056076049805","35.75056076049805","35.25419998168945","35.25419998168945","35.25419998168945"
"2713600","45.47682189941406","45.47682189941406","45.47682189941406","128.41603088378906","128.41603088378906","128.41603088378906","48.870018005371094","48.870018005371094","48.870018005371094","39.56733703613281","39.56733703613281","39.56733703613281","36.788578033447266","36.788578033447266","36.788578033447266"
"2764800","42.56330490112305","42.56330490112305","42.56330490112305","128.16835021972656","128.16835021972656","128.16835021972656","41.417205810546875","41.417205810546875","41.417205810546875","36.409664154052734","36.409664154052734","36.409664154052734","36.25742721557617","36.25742721557617","36.25742721557617"
"2816000","42.47086715698242","42.47086715698242","42.47086715698242","129.99122619628906","129.99122619628906","129.99122619628906","51.625858306884766","51.625858306884766","51.625858306884766","36.36489486694336","36.36489486694336","36.36489486694336","36.33413314819336","36.33413314819336","36.33413314819336"
"2867200","45.10226058959961","45.10226058959961","45.10226058959961","141.44638061523438","141.44638061523438","141.44638061523438","55.960662841796875","55.960662841796875","55.960662841796875","37.175086975097656","37.175086975097656","37.175086975097656","36.55820846557617","36.55820846557617","36.55820846557617"
"2918400","44.566184997558594","44.566184997558594","44.566184997558594","169.52645874023438","169.52645874023438","169.52645874023438","53.39638137817383","53.39638137817383","53.39638137817383","47.04351806640625","47.04351806640625","47.04351806640625","38.82084274291992","38.82084274291992","38.82084274291992"
"2969600","46.30890655517578","46.30890655517578","46.30890655517578","837.0784912109375","837.0784912109375","837.0784912109375","60.82099533081055","60.82099533081055","60.82099533081055","42.15946578979492","42.15946578979492","42.15946578979492","36.317481994628906","36.317481994628906","36.317481994628906"
"3020800","45.17849349975586","45.17849349975586","45.17849349975586","931.2858276367188","931.2858276367188","931.2858276367188","91.50990295410156","91.50990295410156","91.50990295410156","43.74445343017578","43.74445343017578","43.74445343017578","35.519588470458984","35.519588470458984","35.519588470458984"
"3072000","44.33438491821289","44.33438491821289","44.33438491821289","1073.6737060546875","1073.6737060546875","1073.6737060546875","49.15007781982422","49.15007781982422","49.15007781982422","44.68043899536133","44.68043899536133","44.68043899536133","35.45527267456055","35.45527267456055","35.45527267456055"
"3123200","48.50153732299805","48.50153732299805","48.50153732299805","1004.4868774414062","1004.4868774414062","1004.4868774414062","48.8366584777832","48.8366584777832","48.8366584777832","44.51347732543945","44.51347732543945","44.51347732543945","36.10813522338867","36.10813522338867","36.10813522338867"
"3174400","48.04417037963867","48.04417037963867","48.04417037963867","1423.460693359375","1423.460693359375","1423.460693359375","48.025394439697266","48.025394439697266","48.025394439697266","41.98641586303711","41.98641586303711","41.98641586303711","38.88982391357422","38.88982391357422","38.88982391357422"
"3225600","47.09572219848633","47.09572219848633","47.09572219848633","1481.7298583984375","1481.7298583984375","1481.7298583984375","48.78322982788086","48.78322982788086","48.78322982788086","43.43138122558594","43.43138122558594","43.43138122558594","37.512420654296875","37.512420654296875","37.512420654296875"
"3276800","51.865028381347656","51.865028381347656","51.865028381347656","1736.9041748046875","1736.9041748046875","1736.9041748046875","45.0696907043457","45.0696907043457","45.0696907043457","49.32605743408203","49.32605743408203","49.32605743408203","34.44105911254883","34.44105911254883","34.44105911254883"
"3328000","50.37194061279297","50.37194061279297","50.37194061279297","1929.3714599609375","1929.3714599609375","1929.3714599609375","47.453739166259766","47.453739166259766","47.453739166259766","44.51994705200195","44.51994705200195","44.51994705200195","36.41413497924805","36.41413497924805","36.41413497924805"
"3379200","53.2967414855957","53.2967414855957","53.2967414855957","1816.2874755859375","1816.2874755859375","1816.2874755859375","53.03184127807617","53.03184127807617","53.03184127807617","45.71538543701172","45.71538543701172","45.71538543701172","40.590850830078125","40.590850830078125","40.590850830078125"
"3430400","51.61568832397461","51.61568832397461","51.61568832397461","2157.210205078125","2157.210205078125","2157.210205078125","57.08372497558594","57.08372497558594","57.08372497558594","48.41498947143555","48.41498947143555","48.41498947143555","40.86408615112305","40.86408615112305","40.86408615112305"
"3481600","53.324432373046875","53.324432373046875","53.324432373046875","2353.299560546875","2353.299560546875","2353.299560546875","49.21686553955078","49.21686553955078","49.21686553955078","49.35613250732422","49.35613250732422","49.35613250732422","37.66007614135742","37.66007614135742","37.66007614135742"
"3532800","58.09248352050781","58.09248352050781","58.09248352050781","2164.2646484375","2164.2646484375","2164.2646484375","57.880027770996094","57.880027770996094","57.880027770996094","45.63520050048828","45.63520050048828","45.63520050048828","36.81071090698242","36.81071090698242","36.81071090698242"
"3584000","59.0105094909668","59.0105094909668","59.0105094909668","2525.968017578125","2525.968017578125","2525.968017578125","61.60677719116211","61.60677719116211","61.60677719116211","51.622962951660156","51.622962951660156","51.622962951660156","36.744937896728516","36.744937896728516","36.744937896728516"
"3635200","56.2032470703125","56.2032470703125","56.2032470703125","2831.106201171875","2831.106201171875","2831.106201171875","58.11580276489258","58.11580276489258","58.11580276489258","48.18549346923828","48.18549346923828","48.18549346923828","42.07693862915039","42.07693862915039","42.07693862915039"
"3686400","58.12425994873047","58.12425994873047","58.12425994873047","3035.193603515625","3035.193603515625","3035.193603515625","62.8113899230957","62.8113899230957","62.8113899230957","49.44671630859375","49.44671630859375","49.44671630859375","44.27737045288086","44.27737045288086","44.27737045288086"
"3737600","58.03675079345703","58.03675079345703","58.03675079345703","3014.998291015625","3014.998291015625","3014.998291015625","59.46358871459961","59.46358871459961","59.46358871459961","49.81096267700195","49.81096267700195","49.81096267700195","40.92559814453125","40.92559814453125","40.92559814453125"
"3788800","54.98587417602539","54.98587417602539","54.98587417602539","3132.21533203125","3132.21533203125","3132.21533203125","63.20789337158203","63.20789337158203","63.20789337158203","47.84957504272461","47.84957504272461","47.84957504272461","45.255340576171875","45.255340576171875","45.255340576171875"
"3840000","59.236610412597656","59.236610412597656","59.236610412597656","3178.9453125","3178.9453125","3178.9453125","64.16008758544922","64.16008758544922","64.16008758544922","50.489192962646484","50.489192962646484","50.489192962646484","45.6016845703125","45.6016845703125","45.6016845703125"
"3891200","60.46357345581055","60.46357345581055","60.46357345581055","3149.908447265625","3149.908447265625","3149.908447265625","69.46295166015625","69.46295166015625","69.46295166015625","50.60881423950195","50.60881423950195","50.60881423950195","57.25641632080078","57.25641632080078","57.25641632080078"
"3942400","62.79710388183594","62.79710388183594","62.79710388183594","3405.5087890625","3405.5087890625","3405.5087890625","67.47920989990234","67.47920989990234","67.47920989990234","53.029823303222656","53.029823303222656","53.029823303222656","53.2172737121582","53.2172737121582","53.2172737121582"
"3993600","55.36909103393555","55.36909103393555","55.36909103393555","3600.3203125","3600.3203125","3600.3203125","66.03856658935547","66.03856658935547","66.03856658935547","49.91519546508789","49.91519546508789","49.91519546508789","50.62598419189453","50.62598419189453","50.62598419189453"
"4044800","63.47867202758789","63.47867202758789","63.47867202758789","3581.739013671875","3581.739013671875","3581.739013671875","69.10298919677734","69.10298919677734","69.10298919677734","51.29277038574219","51.29277038574219","51.29277038574219","46.62202072143555","46.62202072143555","46.62202072143555"
"4096000","61.64920425415039","61.64920425415039","61.64920425415039","3600.5810546875","3600.5810546875","3600.5810546875","66.81793975830078","66.81793975830078","66.81793975830078","49.462059020996094","49.462059020996094","49.462059020996094","48.51856994628906","48.51856994628906","48.51856994628906"
"4147200","64.10794830322266","64.10794830322266","64.10794830322266","3784.478271484375","3784.478271484375","3784.478271484375","69.89525604248047","69.89525604248047","69.89525604248047","52.07274627685547","52.07274627685547","52.07274627685547","55.94057846069336","55.94057846069336","55.94057846069336"
"4198400","63.68265151977539","63.68265151977539","63.68265151977539","3932.42578125","3932.42578125","3932.42578125","67.588623046875","67.588623046875","67.588623046875","54.04006576538086","54.04006576538086","54.04006576538086","59.73832702636719","59.73832702636719","59.73832702636719"
"4249600","61.9023551940918","61.9023551940918","61.9023551940918","4029.466796875","4029.466796875","4029.466796875","67.09596252441406","67.09596252441406","67.09596252441406","47.118934631347656","47.118934631347656","47.118934631347656","56.40093231201172","56.40093231201172","56.40093231201172"
"4300800","69.28898620605469","69.28898620605469","69.28898620605469","3953.736083984375","3953.736083984375","3953.736083984375","70.53180694580078","70.53180694580078","70.53180694580078","48.15034484863281","48.15034484863281","48.15034484863281","77.59207916259766","77.59207916259766","77.59207916259766"
"4352000","68.40967559814453","68.40967559814453","68.40967559814453","4225.333984375","4225.333984375","4225.333984375","72.53144073486328","72.53144073486328","72.53144073486328","54.04301071166992","54.04301071166992","54.04301071166992","67.82689666748047","67.82689666748047","67.82689666748047"
"4403200","73.63081359863281","73.63081359863281","73.63081359863281","4344.06982421875","4344.06982421875","4344.06982421875","71.74053192138672","71.74053192138672","71.74053192138672","68.65449523925781","68.65449523925781","68.65449523925781","63.2728385925293","63.2728385925293","63.2728385925293"
"4454400","72.10171508789062","72.10171508789062","72.10171508789062","4413.453125","4413.453125","4413.453125","75.72576904296875","75.72576904296875","75.72576904296875","54.48054504394531","54.48054504394531","54.48054504394531","71.16465759277344","71.16465759277344","71.16465759277344"
"4505600","70.98580169677734","70.98580169677734","70.98580169677734","4349.8955078125","4349.8955078125","4349.8955078125","76.41118621826172","76.41118621826172","76.41118621826172","72.29627990722656","72.29627990722656","72.29627990722656","76.52000427246094","76.52000427246094","76.52000427246094"
"4556800","73.3506088256836","73.3506088256836","73.3506088256836","4322.34716796875","4322.34716796875","4322.34716796875","80.91132354736328","80.91132354736328","80.91132354736328","82.8343276977539","82.8343276977539","82.8343276977539","82.32868957519531","82.32868957519531","82.32868957519531"
"4608000","86.97941589355469","86.97941589355469","86.97941589355469","4377.02587890625","4377.02587890625","4377.02587890625","82.32569122314453","82.32569122314453","82.32569122314453","93.2167739868164","93.2167739868164","93.2167739868164","84.1906509399414","84.1906509399414","84.1906509399414"
"4659200","76.78411102294922","76.78411102294922","76.78411102294922","4533.20166015625","4533.20166015625","4533.20166015625","94.1535415649414","94.1535415649414","94.1535415649414","112.54862213134766","112.54862213134766","112.54862213134766","76.6203842163086","76.6203842163086","76.6203842163086"
"4710400","84.05316162109375","84.05316162109375","84.05316162109375","4567.8740234375","4567.8740234375","4567.8740234375","97.85205078125","97.85205078125","97.85205078125","97.95755767822266","97.95755767822266","97.95755767822266","92.14697265625","92.14697265625","92.14697265625"
"4761600","95.74297332763672","95.74297332763672","95.74297332763672","4572.00439453125","4572.00439453125","4572.00439453125","113.97801208496094","113.97801208496094","113.97801208496094","107.21651458740234","107.21651458740234","107.21651458740234","78.01558685302734","78.01558685302734","78.01558685302734"
"4812800","92.7520523071289","92.7520523071289","92.7520523071289","4651.32470703125","4651.32470703125","4651.32470703125","119.40525817871094","119.40525817871094","119.40525817871094","100.95719146728516","100.95719146728516","100.95719146728516","85.06128692626953","85.06128692626953","85.06128692626953"
"4864000","91.34603118896484","91.34603118896484","91.34603118896484","4751.79345703125","4751.79345703125","4751.79345703125","137.26527404785156","137.26527404785156","137.26527404785156","106.96143341064453","106.96143341064453","106.96143341064453","86.89815521240234","86.89815521240234","86.89815521240234"
"4915200","98.7174301147461","98.7174301147461","98.7174301147461","4875.166015625","4875.166015625","4875.166015625","134.3756866455078","134.3756866455078","134.3756866455078","107.29554748535156","107.29554748535156","107.29554748535156","90.42086029052734","90.42086029052734","90.42086029052734"
"4966400","99.99898529052734","99.99898529052734","99.99898529052734","4639.34814453125","4639.34814453125","4639.34814453125","148.55982971191406","148.55982971191406","148.55982971191406","106.36185455322266","106.36185455322266","106.36185455322266","90.28233337402344","90.28233337402344","90.28233337402344"
"5017600","109.45760345458984","109.45760345458984","109.45760345458984","4588.8154296875","4588.8154296875","4588.8154296875","156.15188598632812","156.15188598632812","156.15188598632812","114.16043090820312","114.16043090820312","114.16043090820312","109.68038177490234","109.68038177490234","109.68038177490234"
"5068800","114.11859893798828","114.11859893798828","114.11859893798828","4760.361328125","4760.361328125","4760.361328125","152.8385772705078","152.8385772705078","152.8385772705078","120.5481185913086","120.5481185913086","120.5481185913086","103.39317321777344","103.39317321777344","103.39317321777344"
"5120000","116.86875915527344","116.86875915527344","116.86875915527344","4743.1865234375","4743.1865234375","4743.1865234375","156.61044311523438","156.61044311523438","156.61044311523438","136.37965393066406","136.37965393066406","136.37965393066406","107.8698501586914","107.8698501586914","107.8698501586914"
"5171200","123.64588928222656","123.64588928222656","123.64588928222656","4853.93212890625","4853.93212890625","4853.93212890625","193.90554809570312","193.90554809570312","193.90554809570312","126.57337951660156","126.57337951660156","126.57337951660156","122.3032455444336","122.3032455444336","122.3032455444336"
"5222400","112.93513488769531","112.93513488769531","112.93513488769531","4883.38525390625","4883.38525390625","4883.38525390625","245.48712158203125","245.48712158203125","245.48712158203125","127.57926177978516","127.57926177978516","127.57926177978516","124.60579681396484","124.60579681396484","124.60579681396484"
"5273600","133.357177734375","133.357177734375","133.357177734375","4919.6650390625","4919.6650390625","4919.6650390625","444.6556396484375","444.6556396484375","444.6556396484375","135.1862335205078","135.1862335205078","135.1862335205078","143.15272521972656","143.15272521972656","143.15272521972656"
"5324800","132.29396057128906","132.29396057128906","132.29396057128906","4964.49609375","4964.49609375","4964.49609375","416.3757629394531","416.3757629394531","416.3757629394531","133.8452911376953","133.8452911376953","133.8452911376953","273.1661376953125","273.1661376953125","273.1661376953125"
"5376000","180.61355590820312","180.61355590820312","180.61355590820312","4919.97802734375","4919.97802734375","4919.97802734375","604.5202026367188","604.5202026367188","604.5202026367188","146.967529296875","146.967529296875","146.967529296875","380.7801208496094","380.7801208496094","380.7801208496094"
"5427200","185.99952697753906","185.99952697753906","185.99952697753906","5012.150390625","5012.150390625","5012.150390625","866.7269897460938","866.7269897460938","866.7269897460938","133.11814880371094","133.11814880371094","133.11814880371094","482.8583068847656","482.8583068847656","482.8583068847656"
