"Step","dflex_snu_humanoid_4 - train_return","dflex_snu_humanoid_4 - train_return__MIN","dflex_snu_humanoid_4 - train_return__MAX","dflex_snu_humanoid_3 - train_return","dflex_snu_humanoid_3 - train_return__MIN","dflex_snu_humanoid_3 - train_return__MAX","dflex_snu_humanoid_2 - train_return","dflex_snu_humanoid_2 - train_return__MIN","dflex_snu_humanoid_2 - train_return__MAX","dflex_snu_humanoid_1 - train_return","dflex_snu_humanoid_1 - train_return__MIN","dflex_snu_humanoid_1 - train_return__MAX","dflex_snu_humanoid_0 - train_return","dflex_snu_humanoid_0 - train_return__MIN","dflex_snu_humanoid_0 - train_return__MAX"
"1298824","42.42617416381836","42.42617416381836","42.42617416381836","","","","48.6019172668457","48.6019172668457","48.6019172668457","","","","","",""
"1298952","42.09165573120117","42.09165573120117","42.09165573120117","","","","","","","45.79436492919922","45.79436492919922","45.79436492919922","","",""
"1299464","","","","","","","49.54836654663086","49.54836654663086","49.54836654663086","","","","","",""
"1299592","42.479915618896484","42.479915618896484","42.479915618896484","45.90916061401367","45.90916061401367","45.90916061401367","","","","","","","46.82260513305664","46.82260513305664","46.82260513305664"
"1299848","","","","46.05156326293945","46.05156326293945","46.05156326293945","","","","","","","47.322113037109375","47.322113037109375","47.322113037109375"
"1299976","","","","","","","48.67667770385742","48.67667770385742","48.67667770385742","","","","","",""
"1300104","","","","","","","","","","","","","46.557151794433594","46.557151794433594","46.557151794433594"
"1300488","","","","","","","","","","46.957332611083984","46.957332611083984","46.957332611083984","46.901947021484375","46.901947021484375","46.901947021484375"
"1300616","","","","45.62360763549805","45.62360763549805","45.62360763549805","48.21142578125","48.21142578125","48.21142578125","","","","","",""
"1300872","","","","","","","","","","47.90109634399414","47.90109634399414","47.90109634399414","","",""
"1301000","42.60452651977539","42.60452651977539","42.60452651977539","45.31985092163086","45.31985092163086","45.31985092163086","","","","","","","","",""
"1301128","42.21245574951172","42.21245574951172","42.21245574951172","45.4008674621582","45.4008674621582","45.4008674621582","48.50965881347656","48.50965881347656","48.50965881347656","47.2279052734375","47.2279052734375","47.2279052734375","","",""
"1301256","42.282283782958984","42.282283782958984","42.282283782958984","","","","","","","","","","","",""
"1301384","","","","","","","48.30492401123047","48.30492401123047","48.30492401123047","","","","","",""
"1301768","","","","","","","","","","","","","46.01776123046875","46.01776123046875","46.01776123046875"
"1301896","","","","46.04645538330078","46.04645538330078","46.04645538330078","","","","","","","","",""
"1302024","","","","46.08926773071289","46.08926773071289","46.08926773071289","","","","47.58280563354492","47.58280563354492","47.58280563354492","","",""
"1302152","","","","","","","","","","47.73846435546875","47.73846435546875","47.73846435546875","","",""
"1302280","","","","","","","45.524993896484375","45.524993896484375","45.524993896484375","","","","","",""
"1302408","43.13927459716797","43.13927459716797","43.13927459716797","","","","","","","","","","","",""
"1302536","","","","46.70637130737305","46.70637130737305","46.70637130737305","44.89537048339844","44.89537048339844","44.89537048339844","47.51323699951172","47.51323699951172","47.51323699951172","","",""
"1302792","","","","","","","","","","47.52769470214844","47.52769470214844","47.52769470214844","","",""
"1302920","","","","","","","43.94467544555664","43.94467544555664","43.94467544555664","","","","","",""
"1303048","43.1530647277832","43.1530647277832","43.1530647277832","","","","","","","48.25755310058594","48.25755310058594","48.25755310058594","46.39037322998047","46.39037322998047","46.39037322998047"
"1303560","43.029109954833984","43.029109954833984","43.029109954833984","","","","","","","","","","","",""
"1303688","","","","","","","","","","","","","45.565731048583984","45.565731048583984","45.565731048583984"
"1303816","","","","","","","","","","","","","45.276824951171875","45.276824951171875","45.276824951171875"
"1303944","","","","47.20444107055664","47.20444107055664","47.20444107055664","42.5200080871582","42.5200080871582","42.5200080871582","","","","","",""
"1304072","43.23929977416992","43.23929977416992","43.23929977416992","","","","","","","","","","","",""
"1304456","","","","","","","","","","47.765071868896484","47.765071868896484","47.765071868896484","","",""
"1304840","","","","47.26588821411133","47.26588821411133","47.26588821411133","","","","","","","44.386878967285156","44.386878967285156","44.386878967285156"
"1305224","","","","47.216796875","47.216796875","47.216796875","","","","","","","44.043128967285156","44.043128967285156","44.043128967285156"
"1305352","","","","","","","","","","47.69331359863281","47.69331359863281","47.69331359863281","43.935630798339844","43.935630798339844","43.935630798339844"
"1305480","","","","","","","43.05682373046875","43.05682373046875","43.05682373046875","","","","","",""
"1305736","42.89572525024414","42.89572525024414","42.89572525024414","","","","","","","","","","","",""
"1305864","","","","","","","","","","48.373016357421875","48.373016357421875","48.373016357421875","","",""
"1305992","","","","","","","42.87482833862305","42.87482833862305","42.87482833862305","","","","44.58021545410156","44.58021545410156","44.58021545410156"
"1306120","","","","46.94198226928711","46.94198226928711","46.94198226928711","","","","","","","44.732444763183594","44.732444763183594","44.732444763183594"
"1306248","","","","","","","42.49665069580078","42.49665069580078","42.49665069580078","48.00923156738281","48.00923156738281","48.00923156738281","44.70730209350586","44.70730209350586","44.70730209350586"
"1306376","","","","","","","","","","48.11835479736328","48.11835479736328","48.11835479736328","","",""
"1306504","","","","","","","","","","48.185203552246094","48.185203552246094","48.185203552246094","","",""
"1306888","","","","","","","","","","","","","44.22806167602539","44.22806167602539","44.22806167602539"
"1307016","41.97951126098633","41.97951126098633","41.97951126098633","","","","","","","","","","","",""
"1307144","","","","","","","","","","47.85818862915039","47.85818862915039","47.85818862915039","44.61676025390625","44.61676025390625","44.61676025390625"
"1307400","","","","","","","","","","47.74620056152344","47.74620056152344","47.74620056152344","43.93281173706055","43.93281173706055","43.93281173706055"
"1307784","","","","","","","","","","","","","44.150726318359375","44.150726318359375","44.150726318359375"
"1307912","","","","","","","","","","","","","43.98596954345703","43.98596954345703","43.98596954345703"
"1308040","","","","47.00767135620117","47.00767135620117","47.00767135620117","","","","","","","","",""
"1308168","","","","46.39820098876953","46.39820098876953","46.39820098876953","","","","","","","","",""
"1308424","43.59381866455078","43.59381866455078","43.59381866455078","45.59955978393555","45.59955978393555","45.59955978393555","","","","47.374237060546875","47.374237060546875","47.374237060546875","","",""
"1308552","43.703651428222656","43.703651428222656","43.703651428222656","45.96080780029297","45.96080780029297","45.96080780029297","","","","","","","","",""
"1308808","","","","","","","","","","","","","43.420738220214844","43.420738220214844","43.420738220214844"
"1308936","","","","","","","","","","47.74085998535156","47.74085998535156","47.74085998535156","","",""
"1309064","43.21173095703125","43.21173095703125","43.21173095703125","","","","","","","","","","","",""
"1309192","","","","46.2969856262207","46.2969856262207","46.2969856262207","","","","47.596317291259766","47.596317291259766","47.596317291259766","","",""
"1309448","","","","","","","","","","","","","44.2916259765625","44.2916259765625","44.2916259765625"
"1309576","43.503543853759766","43.503543853759766","43.503543853759766","","","","42.78262710571289","42.78262710571289","42.78262710571289","","","","","",""
"1309832","","","","","","","42.5999755859375","42.5999755859375","42.5999755859375","","","","","",""
"1309960","","","","","","","","","","","","","44.09687042236328","44.09687042236328","44.09687042236328"
"1310088","43.06643295288086","43.06643295288086","43.06643295288086","","","","","","","","","","","",""
"1310216","","","","","","","","","","45.35457992553711","45.35457992553711","45.35457992553711","44.59583282470703","44.59583282470703","44.59583282470703"
"1310600","","","","47.50059509277344","47.50059509277344","47.50059509277344","","","","","","","","",""
"1310728","","","","48.24751281738281","48.24751281738281","48.24751281738281","","","","","","","","",""
"1310856","","","","","","","","","","43.52962875366211","43.52962875366211","43.52962875366211","44.37014389038086","44.37014389038086","44.37014389038086"
"1310984","43.30952072143555","43.30952072143555","43.30952072143555","","","","","","","","","","","",""
"1311112","","","","","","","43.803592681884766","43.803592681884766","43.803592681884766","","","","","",""
"1311240","","","","","","","","","","","","","44.05450439453125","44.05450439453125","44.05450439453125"
"1311624","","","","47.48066329956055","47.48066329956055","47.48066329956055","","","","","","","","",""
"1311880","","","","","","","","","","","","","46.09910202026367","46.09910202026367","46.09910202026367"
"1312008","43.36894607543945","43.36894607543945","43.36894607543945","","","","","","","","","","46.26979446411133","46.26979446411133","46.26979446411133"
"1312136","","","","","","","","","","43.50275802612305","43.50275802612305","43.50275802612305","","",""
"1312520","","","","","","","","","","43.86075210571289","43.86075210571289","43.86075210571289","46.0942268371582","46.0942268371582","46.0942268371582"
"1312648","","","","","","","","","","43.09646224975586","43.09646224975586","43.09646224975586","","",""
"1312904","","","","47.99348068237305","47.99348068237305","47.99348068237305","43.80472946166992","43.80472946166992","43.80472946166992","42.96597671508789","42.96597671508789","42.96597671508789","","",""
"1313032","","","","","","","43.825965881347656","43.825965881347656","43.825965881347656","","","","","",""
"1313288","","","","","","","44.210174560546875","44.210174560546875","44.210174560546875","","","","","",""
"1313416","","","","","","","44.43140411376953","44.43140411376953","44.43140411376953","","","","","",""
"1313544","","","","","","","","","","42.26129150390625","42.26129150390625","42.26129150390625","47.06412887573242","47.06412887573242","47.06412887573242"
"1313672","","","","47.70246124267578","47.70246124267578","47.70246124267578","","","","","","","","",""
"1314184","43.5772590637207","43.5772590637207","43.5772590637207","","","","","","","","","","45.90274429321289","45.90274429321289","45.90274429321289"
"1314312","43.47077178955078","43.47077178955078","43.47077178955078","48.705135345458984","48.705135345458984","48.705135345458984","","","","","","","","",""
"1314440","","","","48.49230194091797","48.49230194091797","48.49230194091797","","","","","","","","",""
"1314696","","","","","","","45.47601318359375","45.47601318359375","45.47601318359375","41.4632453918457","41.4632453918457","41.4632453918457","46.08869171142578","46.08869171142578","46.08869171142578"
"1314824","","","","49.73432159423828","49.73432159423828","49.73432159423828","45.00765609741211","45.00765609741211","45.00765609741211","","","","","",""
"1315080","","","","","","","","","","40.198974609375","40.198974609375","40.198974609375","","",""
"1315336","42.030921936035156","42.030921936035156","42.030921936035156","","","","","","","","","","","",""
"1315464","42.76593780517578","42.76593780517578","42.76593780517578","","","","","","","","","","","",""
"1315592","","","","","","","43.742366790771484","43.742366790771484","43.742366790771484","40.51494216918945","40.51494216918945","40.51494216918945","45.548797607421875","45.548797607421875","45.548797607421875"
"1315848","","","","","","","43.54603576660156","43.54603576660156","43.54603576660156","","","","","",""
"1315976","","","","49.15452194213867","49.15452194213867","49.15452194213867","","","","","","","","",""
"1316232","","","","","","","","","","40.9074592590332","40.9074592590332","40.9074592590332","","",""
"1316488","","","","","","","","","","40.83975601196289","40.83975601196289","40.83975601196289","","",""
"1316616","42.89508056640625","42.89508056640625","42.89508056640625","","","","","","","","","","","",""
"1316872","42.87849426269531","42.87849426269531","42.87849426269531","","","","","","","","","","","",""
"1317000","","","","","","","45.5114631652832","45.5114631652832","45.5114631652832","","","","45.23030090332031","45.23030090332031","45.23030090332031"
"1317128","","","","","","","","","","40.91722869873047","40.91722869873047","40.91722869873047","","",""
"1317384","42.68766403198242","42.68766403198242","42.68766403198242","51.242210388183594","51.242210388183594","51.242210388183594","","","","","","","","",""
"1317640","42.98602294921875","42.98602294921875","42.98602294921875","","","","","","","","","","","",""
"1317768","42.69610595703125","42.69610595703125","42.69610595703125","","","","","","","","","","","",""
"1317896","","","","","","","","","","","","","45.659061431884766","45.659061431884766","45.659061431884766"
"1318024","","","","","","","45.160247802734375","45.160247802734375","45.160247802734375","","","","","",""
"1318152","","","","","","","","","","40.49541091918945","40.49541091918945","40.49541091918945","","",""
"1318280","","","","","","","45.25887680053711","45.25887680053711","45.25887680053711","","","","","",""
"1318408","41.68413162231445","41.68413162231445","41.68413162231445","","","","","","","","","","","",""
"1318536","","","","48.60490798950195","48.60490798950195","48.60490798950195","","","","","","","","",""
"1318664","","","","","","","","","","40.635772705078125","40.635772705078125","40.635772705078125","","",""
"1318792","","","","","","","44.863037109375","44.863037109375","44.863037109375","","","","46.35196304321289","46.35196304321289","46.35196304321289"
"1318920","","","","","","","44.79701614379883","44.79701614379883","44.79701614379883","40.33549880981445","40.33549880981445","40.33549880981445","","",""
"1319176","","","","","","","","","","40.920799255371094","40.920799255371094","40.920799255371094","","",""
"1319304","41.90639877319336","41.90639877319336","41.90639877319336","49.55278778076172","49.55278778076172","49.55278778076172","","","","","","","","",""
"1319432","41.67231369018555","41.67231369018555","41.67231369018555","","","","","","","","","","","",""
"1319560","","","","","","","44.43111801147461","44.43111801147461","44.43111801147461","40.51160430908203","40.51160430908203","40.51160430908203","","",""
"1319688","","","","","","","","","","","","","47.16869354248047","47.16869354248047","47.16869354248047"
"1319816","","","","49.92394256591797","49.92394256591797","49.92394256591797","","","","","","","","",""
"1319944","","","","","","","","","","","","","47.643001556396484","47.643001556396484","47.643001556396484"
"1320200","","","","","","","45.25566482543945","45.25566482543945","45.25566482543945","","","","48.540283203125","48.540283203125","48.540283203125"
"1320328","","","","","","","","","","","","","48.89400100708008","48.89400100708008","48.89400100708008"
"1320456","","","","","","","","","","39.595272064208984","39.595272064208984","39.595272064208984","","",""
"1320584","39.8336067199707","39.8336067199707","39.8336067199707","","","","44.912147521972656","44.912147521972656","44.912147521972656","","","","","",""
"1320712","","","","50.62201690673828","50.62201690673828","50.62201690673828","","","","40.34573745727539","40.34573745727539","40.34573745727539","","",""
"1320840","","","","","","","","","","39.98086166381836","39.98086166381836","39.98086166381836","","",""
"1320968","","","","","","","","","","","","","47.82188415527344","47.82188415527344","47.82188415527344"
"1321096","","","","","","","","","","40.10698699951172","40.10698699951172","40.10698699951172","","",""
"1321224","","","","","","","","","","40.18937301635742","40.18937301635742","40.18937301635742","","",""
"1321480","40.8370361328125","40.8370361328125","40.8370361328125","","","","","","","","","","","",""
"1321608","","","","","","","","","","","","","48.59751510620117","48.59751510620117","48.59751510620117"
"1321864","41.05815505981445","41.05815505981445","41.05815505981445","48.37360382080078","48.37360382080078","48.37360382080078","","","","","","","","",""
"1322120","","","","","","","45.44126892089844","45.44126892089844","45.44126892089844","","","","","",""
"1322248","40.579559326171875","40.579559326171875","40.579559326171875","","","","","","","","","","","",""
"1322632","40.66476821899414","40.66476821899414","40.66476821899414","47.80450439453125","47.80450439453125","47.80450439453125","45.58864212036133","45.58864212036133","45.58864212036133","","","","","",""
"1322760","40.91427993774414","40.91427993774414","40.91427993774414","","","","","","","","","","","",""
"1322888","40.79400634765625","40.79400634765625","40.79400634765625","","","","","","","41.46928024291992","41.46928024291992","41.46928024291992","50.51148223876953","50.51148223876953","50.51148223876953"
"1323144","40.824283599853516","40.824283599853516","40.824283599853516","","","","46.09741973876953","46.09741973876953","46.09741973876953","41.19260787963867","41.19260787963867","41.19260787963867","","",""
"1323272","40.928470611572266","40.928470611572266","40.928470611572266","","","","","","","","","","50.50313186645508","50.50313186645508","50.50313186645508"
"1323400","","","","46.09413528442383","46.09413528442383","46.09413528442383","45.28218460083008","45.28218460083008","45.28218460083008","","","","","",""
"1323528","","","","45.508026123046875","45.508026123046875","45.508026123046875","","","","","","","50.80174255371094","50.80174255371094","50.80174255371094"
"1323784","","","","","","","44.548362731933594","44.548362731933594","44.548362731933594","","","","","",""
"1324040","","","","45.43534469604492","45.43534469604492","45.43534469604492","","","","","","","","",""
"1324168","41.39069747924805","41.39069747924805","41.39069747924805","","","","","","","","","","52.840057373046875","52.840057373046875","52.840057373046875"
"1324424","","","","","","","44.64496994018555","44.64496994018555","44.64496994018555","","","","","",""
"1325064","","","","","","","","","","40.10615158081055","40.10615158081055","40.10615158081055","","",""
"1325320","41.19783020019531","41.19783020019531","41.19783020019531","","","","","","","","","","","",""
"1325576","","","","43.160728454589844","43.160728454589844","43.160728454589844","","","","","","","","",""
"1325832","","","","","","","","","","40.387428283691406","40.387428283691406","40.387428283691406","","",""
"1326088","","","","","","","45.613426208496094","45.613426208496094","45.613426208496094","","","","","",""
"1326216","39.193199157714844","39.193199157714844","39.193199157714844","","","","45.38063430786133","45.38063430786133","45.38063430786133","","","","","",""
"1326472","39.6823844909668","39.6823844909668","39.6823844909668","","","","","","","","","","","",""
"1326856","","","","","","","45.150638580322266","45.150638580322266","45.150638580322266","41.33069610595703","41.33069610595703","41.33069610595703","","",""
"1326984","","","","","","","","","","41.765926361083984","41.765926361083984","41.765926361083984","","",""
"1327112","","","","","","","","","","42.55245590209961","42.55245590209961","42.55245590209961","","",""
"1327240","","","","42.15121841430664","42.15121841430664","42.15121841430664","","","","","","","","",""
"1327368","","","","41.416770935058594","41.416770935058594","41.416770935058594","","","","","","","","",""
"1327496","","","","","","","","","","","","","52.359153747558594","52.359153747558594","52.359153747558594"
"1327752","","","","","","","45.82470703125","45.82470703125","45.82470703125","","","","","",""
"1328136","","","","","","","","","","","","","51.748207092285156","51.748207092285156","51.748207092285156"
"1328392","39.46061706542969","39.46061706542969","39.46061706542969","","","","","","","","","","","",""
"1328520","","","","","","","46.61629104614258","46.61629104614258","46.61629104614258","","","","","",""
"1328648","","","","","","","46.8450813293457","46.8450813293457","46.8450813293457","","","","","",""
"1328904","39.19219207763672","39.19219207763672","39.19219207763672","","","","","","","","","","","",""
"1329032","","","","40.229339599609375","40.229339599609375","40.229339599609375","","","","","","","49.918495178222656","49.918495178222656","49.918495178222656"
"1329160","39.2230110168457","39.2230110168457","39.2230110168457","","","","","","","","","","","",""
"1329288","","","","40.50019836425781","40.50019836425781","40.50019836425781","","","","","","","","",""
"1329672","","","","","","","","","","42.06475067138672","42.06475067138672","42.06475067138672","","",""
"1330056","39.19670486450195","39.19670486450195","39.19670486450195","","","","47.20985794067383","47.20985794067383","47.20985794067383","","","","","",""
"1330184","39.07524108886719","39.07524108886719","39.07524108886719","","","","","","","","","","","",""
"1330568","","","","","","","","","","42.54405975341797","42.54405975341797","42.54405975341797","49.28633117675781","49.28633117675781","49.28633117675781"
"1330696","","","","","","","","","","42.241336822509766","42.241336822509766","42.241336822509766","","",""
"1330824","","","","","","","","","","","","","49.668212890625","49.668212890625","49.668212890625"
"1331208","","","","","","","48.519012451171875","48.519012451171875","48.519012451171875","","","","","",""
"1331336","","","","","","","","","","42.389827728271484","42.389827728271484","42.389827728271484","48.60369873046875","48.60369873046875","48.60369873046875"
"1331464","39.4239501953125","39.4239501953125","39.4239501953125","","","","","","","","","","","",""
"1331848","","","","","","","47.68264389038086","47.68264389038086","47.68264389038086","","","","","",""
"1331976","","","","","","","","","","43.93629837036133","43.93629837036133","43.93629837036133","48.250877380371094","48.250877380371094","48.250877380371094"
"1332104","","","","37.81379318237305","37.81379318237305","37.81379318237305","","","","","","","","",""
"1332232","","","","","","","","","","","","","47.76368713378906","47.76368713378906","47.76368713378906"
"1332616","","","","","","","","","","44.72367477416992","44.72367477416992","44.72367477416992","46.61806869506836","46.61806869506836","46.61806869506836"
"1332744","","","","","","","46.68904495239258","46.68904495239258","46.68904495239258","","","","","",""
"1333000","40.29534149169922","40.29534149169922","40.29534149169922","","","","","","","44.979740142822266","44.979740142822266","44.979740142822266","","",""
"1333256","","","","","","","","","","","","","45.78447341918945","45.78447341918945","45.78447341918945"
"1333512","39.6411247253418","39.6411247253418","39.6411247253418","","","","","","","","","","","",""
"1333768","40.589195251464844","40.589195251464844","40.589195251464844","","","","","","","","","","","",""
"1333896","","","","","","","44.93233871459961","44.93233871459961","44.93233871459961","","","","","",""
"1334152","","","","","","","44.99123764038086","44.99123764038086","44.99123764038086","","","","","",""
"1334536","39.05209732055664","39.05209732055664","39.05209732055664","39.38316345214844","39.38316345214844","39.38316345214844","44.99750900268555","44.99750900268555","44.99750900268555","","","","45.43592834472656","45.43592834472656","45.43592834472656"
"1334664","","","","39.589378356933594","39.589378356933594","39.589378356933594","","","","","","","","",""
"1334792","","","","","","","","","","44.10118865966797","44.10118865966797","44.10118865966797","","",""
"1334920","","","","","","","","","","43.64414596557617","43.64414596557617","43.64414596557617","","",""
"1335048","38.53429412841797","38.53429412841797","38.53429412841797","","","","","","","","","","","",""
"1335304","","","","39.85702896118164","39.85702896118164","39.85702896118164","44.52183151245117","44.52183151245117","44.52183151245117","","","","","",""
"1335688","","","","","","","","","","43.86432647705078","43.86432647705078","43.86432647705078","","",""
"1335816","","","","","","","43.62332534790039","43.62332534790039","43.62332534790039","","","","","",""
"1336072","","","","","","","","","","","","","48.8903694152832","48.8903694152832","48.8903694152832"
"1336200","","","","","","","","","","43.92527770996094","43.92527770996094","43.92527770996094","49.17417526245117","49.17417526245117","49.17417526245117"
"1336328","","","","","","","","","","","","","48.79456329345703","48.79456329345703","48.79456329345703"
"1336456","","","","40.77296447753906","40.77296447753906","40.77296447753906","43.34296417236328","43.34296417236328","43.34296417236328","","","","","",""
"1336584","38.825740814208984","38.825740814208984","38.825740814208984","","","","43.3050422668457","43.3050422668457","43.3050422668457","44.31462860107422","44.31462860107422","44.31462860107422","","",""
"1336712","","","","","","","","","","44.25984191894531","44.25984191894531","44.25984191894531","","",""
"1336968","","","","","","","","","","44.17277908325195","44.17277908325195","44.17277908325195","47.78374099731445","47.78374099731445","47.78374099731445"
"1337096","","","","","","","","","","","","","47.82801818847656","47.82801818847656","47.82801818847656"
"1337608","","","","","","","43.30350875854492","43.30350875854492","43.30350875854492","","","","","",""
"1337864","38.57919692993164","38.57919692993164","38.57919692993164","41.748802185058594","41.748802185058594","41.748802185058594","","","","44.429935455322266","44.429935455322266","44.429935455322266","","",""
"1337992","","","","","","","","","","44.33711242675781","44.33711242675781","44.33711242675781","","",""
"1338248","40.24470520019531","40.24470520019531","40.24470520019531","","","","","","","","","","47.525325775146484","47.525325775146484","47.525325775146484"
"1338632","","","","","","","","","","43.868064880371094","43.868064880371094","43.868064880371094","47.57723617553711","47.57723617553711","47.57723617553711"
"1338760","","","","","","","43.772518157958984","43.772518157958984","43.772518157958984","","","","","",""
"1338888","","","","","","","","","","44.31665802001953","44.31665802001953","44.31665802001953","","",""
"1339016","","","","","","","","","","","","","47.50738525390625","47.50738525390625","47.50738525390625"
"1339272","","","","","","","","","","","","","46.8956298828125","46.8956298828125","46.8956298828125"
"1339400","","","","","","","42.039466857910156","42.039466857910156","42.039466857910156","46.39728927612305","46.39728927612305","46.39728927612305","","",""
"1339528","","","","","","","41.851585388183594","41.851585388183594","41.851585388183594","","","","47.140193939208984","47.140193939208984","47.140193939208984"
"1339656","","","","","","","","","","45.902366638183594","45.902366638183594","45.902366638183594","","",""
"1339784","","","","","","","42.33463668823242","42.33463668823242","42.33463668823242","","","","","",""
"1339912","","","","","","","","","","","","","46.81830978393555","46.81830978393555","46.81830978393555"
"1340296","","","","","","","40.82896041870117","40.82896041870117","40.82896041870117","","","","","",""
"1340552","","","","","","","40.77054977416992","40.77054977416992","40.77054977416992","","","","","",""
"1340680","40.71160125732422","40.71160125732422","40.71160125732422","","","","","","","47.04414749145508","47.04414749145508","47.04414749145508","","",""
"1341064","41.89847946166992","41.89847946166992","41.89847946166992","","","","","","","","","","","",""
"1341192","41.42213821411133","41.42213821411133","41.42213821411133","","","","","","","","","","","",""
"1341448","41.310359954833984","41.310359954833984","41.310359954833984","","","","","","","","","","","",""
"1341832","","","","","","","","","","46.981224060058594","46.981224060058594","46.981224060058594","","",""
"1341960","","","","","","","","","","46.78453063964844","46.78453063964844","46.78453063964844","","",""
"1342088","","","","","","","41.86607360839844","41.86607360839844","41.86607360839844","46.35667419433594","46.35667419433594","46.35667419433594","","",""
"1342216","","","","43.41009521484375","43.41009521484375","43.41009521484375","","","","","","","46.39353942871094","46.39353942871094","46.39353942871094"
"1342472","","","","43.227298736572266","43.227298736572266","43.227298736572266","","","","","","","","",""
"1342600","41.84957504272461","41.84957504272461","41.84957504272461","","","","","","","","","","47.26930618286133","47.26930618286133","47.26930618286133"
"1342728","","","","43.92918014526367","43.92918014526367","43.92918014526367","","","","","","","","",""
"1342856","","","","","","","","","","46.13656997680664","46.13656997680664","46.13656997680664","","",""
"1343112","","","","","","","42.79544448852539","42.79544448852539","42.79544448852539","","","","","",""
"1343624","","","","","","","","","","47.776126861572266","47.776126861572266","47.776126861572266","","",""
"1343752","","","","44.90555191040039","44.90555191040039","44.90555191040039","","","","","","","","",""
"1343880","","","","44.6817512512207","44.6817512512207","44.6817512512207","43.25223922729492","43.25223922729492","43.25223922729492","","","","","",""
"1344008","42.6155891418457","42.6155891418457","42.6155891418457","","","","43.00702667236328","43.00702667236328","43.00702667236328","","","","","",""
"1344136","","","","","","","","","","48.805965423583984","48.805965423583984","48.805965423583984","","",""
"1344648","43.02060317993164","43.02060317993164","43.02060317993164","","","","","","","","","","49.507904052734375","49.507904052734375","49.507904052734375"
"1345416","42.7286262512207","42.7286262512207","42.7286262512207","","","","","","","","","","","",""
"1345544","","","","","","","44.779296875","44.779296875","44.779296875","","","","","",""
"1345672","42.46242904663086","42.46242904663086","42.46242904663086","","","","","","","48.93080520629883","48.93080520629883","48.93080520629883","","",""
"1345928","","","","","","","","","","","","","48.953651428222656","48.953651428222656","48.953651428222656"
"1346184","","","","47.07568359375","47.07568359375","47.07568359375","","","","","","","","",""
"1346312","42.98297882080078","42.98297882080078","42.98297882080078","","","","","","","","","","","",""
"1346440","42.59964370727539","42.59964370727539","42.59964370727539","46.86189651489258","46.86189651489258","46.86189651489258","","","","","","","","",""
"1346568","","","","","","","","","","48.30827713012695","48.30827713012695","48.30827713012695","","",""
"1346824","41.64247512817383","41.64247512817383","41.64247512817383","","","","","","","48.12531280517578","48.12531280517578","48.12531280517578","49.26598358154297","49.26598358154297","49.26598358154297"
"1346952","41.52104949951172","41.52104949951172","41.52104949951172","","","","","","","","","","","",""
"1347080","41.55644607543945","41.55644607543945","41.55644607543945","46.81119155883789","46.81119155883789","46.81119155883789","","","","","","","","",""
"1347336","","","","","","","46.228939056396484","46.228939056396484","46.228939056396484","","","","","",""
"1347592","","","","","","","46.15140151977539","46.15140151977539","46.15140151977539","47.456703186035156","47.456703186035156","47.456703186035156","","",""
"1347976","","","","47.605525970458984","47.605525970458984","47.605525970458984","","","","","","","","",""
"1348104","","","","48.04993438720703","48.04993438720703","48.04993438720703","46.32164764404297","46.32164764404297","46.32164764404297","47.60179138183594","47.60179138183594","47.60179138183594","","",""
"1348616","","","","","","","","","","","","","48.3387336730957","48.3387336730957","48.3387336730957"
"1348744","","","","","","","","","","46.16586685180664","46.16586685180664","46.16586685180664","","",""
"1348872","","","","","","","","","","46.188167572021484","46.188167572021484","46.188167572021484","","",""
"1349000","","","","48.47775650024414","48.47775650024414","48.47775650024414","","","","","","","47.76719284057617","47.76719284057617","47.76719284057617"
"1349512","","","","","","","47.40328598022461","47.40328598022461","47.40328598022461","","","","","",""
"1349640","40.35445785522461","40.35445785522461","40.35445785522461","","","","","","","","","","","",""
"1349768","","","","48.666141510009766","48.666141510009766","48.666141510009766","","","","","","","48.73259353637695","48.73259353637695","48.73259353637695"
"1349896","","","","","","","","","","45.76171875","45.76171875","45.76171875","","",""
"1350024","","","","","","","","","","46.906307220458984","46.906307220458984","46.906307220458984","","",""
"1350152","","","","","","","","","","47.43785095214844","47.43785095214844","47.43785095214844","","",""
"1350280","","","","48.67686462402344","48.67686462402344","48.67686462402344","47.13909912109375","47.13909912109375","47.13909912109375","48.04151916503906","48.04151916503906","48.04151916503906","","",""
"1350408","","","","","","","","","","47.68992614746094","47.68992614746094","47.68992614746094","","",""
"1350536","","","","48.53379821777344","48.53379821777344","48.53379821777344","47.57478332519531","47.57478332519531","47.57478332519531","","","","","",""
"1350664","","","","49.27102279663086","49.27102279663086","49.27102279663086","47.71765899658203","47.71765899658203","47.71765899658203","","","","","",""
"1350792","","","","","","","","","","47.44661331176758","47.44661331176758","47.44661331176758","","",""
"1350920","","","","","","","","","","","","","49.80781555175781","49.80781555175781","49.80781555175781"
"1351176","","","","","","","","","","47.90126419067383","47.90126419067383","47.90126419067383","","",""
"1351432","","","","","","","","","","","","","49.765926361083984","49.765926361083984","49.765926361083984"
"1351816","","","","","","","47.36463165283203","47.36463165283203","47.36463165283203","47.51845932006836","47.51845932006836","47.51845932006836","","",""
"1351944","40.78615951538086","40.78615951538086","40.78615951538086","","","","","","","","","","","",""
"1352072","40.51729965209961","40.51729965209961","40.51729965209961","","","","","","","46.95166778564453","46.95166778564453","46.95166778564453","","",""
