,Unnamed: 0,iteration,total_time,actor_loss,value_loss,actor_grad_norm,critic_grad_norm,episode_reward,episode_success,_timestamp,_runtime,episode_reward_planning,episode_success_planning,task
100,100,9999,2498.256356716156,-7.890829086303711,0.0194183271378278,0.0444293841719627,0.3981701135635376,874.3999938964844,0.0,1719415176,3502,187.5,0.0,cartpole-swingup-sparse
100,100,9999,2187.335519552231,-4.501127243041992,11.769131660461426,1.617051362991333,101.51768493652344,747.208984375,1.0,1719421923,2480,606.7706298828125,0.4,mw-push-wall
100,100,9999,2135.945545196533,-2.3206653594970703,13.616936683654783,5.027787208557129,98.8392333984375,242.6346740722656,1.0,1719420867,2469,246.2488250732422,0.1,mw-assembly
100,100,9999,2090.6204664707184,-6.727209091186523,1.8005791902542114,0.7801527380943298,21.7136173248291,954.2028198242188,1.0,1719420846,2395,815.4470825195312,0.5,mw-button-press-topdown
100,100,9999,2107.217339992523,-4.364803314208984,2.912581443786621,0.9337671995162964,25.08094596862793,1463.75732421875,0.9,1719421756,2435,765.7584228515625,0.3,mw-plate-slide-back-side
100,100,9999,2094.5315794944763,-4.6102190017700195,3.4438483715057373,1.1508986949920654,55.80025100708008,788.1343383789062,1.0,1719421618,2386,887.6197509765625,0.6,mw-plate-slide
100,100,9999,2097.6276235580444,-19.29627990722656,0.0058078528381884,0.1254440993070602,0.2856039106845855,434.9287109375,0.9,1719421295,2398,229.55783081054688,0.1,mw-hammer
100,100,9999,2103.8861033916473,-5.618328094482422,2.4777965545654297,0.8723421692848206,13.920343399047852,552.1158447265625,0.6,1719422705,2388,645.126953125,0.5,mw-soccer
100,100,9999,2462.966709852218,-24.616233825683594,0.0013383520999923,0.0595234706997871,0.2862580418586731,998.9635009765624,0.0,1719415077,3475,913.228515625,0.0,cartpole-balance
100,100,9999,2525.9554607868195,-24.92085647583008,0.0105222575366497,0.4251593649387359,0.1091987267136573,793.0,0.0,1719415331,3539,488.6000061035156,0.0,finger-turn-hard
100,100,9999,2453.036130428314,-14.55046844482422,0.0053623626008629,0.0449750460684299,0.4681536555290222,613.97955322265625,0.0,1719416443,3488,193.61978149414065,0.0,cheetah-run-back
100,100,9999,2097.38272857666,-4.843811988830566,0.4348544180393219,0.3228767216205597,13.724891662597656,145.2229766845703,0.6,1719421619,2409,272.6728515625,0.2,mw-pick-place-wall
100,100,9999,2097.8015751838684,-4.009293556213379,2.542691230773926,1.2508293390274048,10.328413009643556,646.4260864257812,0.9,1719421469,2411,448.0407104492187,0.0,mw-lever-pull
100,100,9999,2135.939202308655,-5.056112766265869,5.2456488609313965,2.9110443592071533,118.37849426269533,472.8400268554687,1.0,1719421526,2427,281.5167541503906,0.3,mw-peg-unplug-side
100,100,9999,2141.3181052207947,-2.543936252593994,7.755637168884277,0.9716482758522034,152.734619140625,769.0379028320312,1.0,1719420924,2447,696.6868896484375,0.5,mw-button-press-topdown-wall
100,100,9999,2190.86488199234,-6.853213310241699,9.16871166229248,2.4324257373809814,114.8071517944336,1618.904052734375,1.0,1719421771,2487,789.783203125,0.4,mw-plate-slide-back
100,100,9999,2379.7909071445465,-6.844223976135254,0.1150204986333847,0.0693510174751281,0.5176564455032349,97.14056396484376,0.0,1719414864,3328,60.282249450683594,0.0,acrobot-swingup
100,100,9999,2418.476708650589,-12.57976531982422,0.0074387099593877,0.077445812523365,0.4821207523345947,978.5,0.0,1719416384,3429,682.5,0.0,reacher-three-hard
100,100,9999,2166.2891325950623,-10.716869354248049,0.7601584792137146,1.1749422550201416,8.533418655395508,353.2224426269531,1.0,1719422761,2444,38.85977935791016,0.0,mw-stick-push
100,100,9999,2117.939674139023,-3.5182154178619385,3.024867534637451,0.208381175994873,63.32737350463867,991.9749755859376,0.6,1719420902,2400,1132.367919921875,0.0,mw-button-press
100,100,9999,2441.348688840866,-13.31541347503662,0.0016707681352272,0.0802485719323158,0.3798090517520904,894.05126953125,0.0,1719415106,3441,416.9846801757813,0.0,cartpole-swingup
100,100,9999,2417.546279191971,-30.72612190246582,0.0026584989391267,0.1223002597689628,0.2045589089393615,942.29998779296875,0.0,1719415135,3418,0.0,0.0,cup-catch
100,100,9999,2394.1699941158295,-9.610074996948242,0.3246595859527588,5.127181529998779,0.5211936831474304,937.5,0.0,1719415078,3344,40.5,0.0,finger-spin
100,100,9999,2463.9538011550903,-8.00184440612793,0.0079700211063027,0.0462738536298275,0.778126060962677,816.8745727539062,0.0,1719415293,3461,336.49005126953125,0.0,fish-swim
100,100,9999,2438.059212207794,-15.776551246643066,0.0051339757628738,0.0560030080378055,0.5887913703918457,562.34060668945312,0.0,1719415489,3464,137.74948120117188,0.0,cheetah-run-front
100,100,9999,2170.602807760238,-3.0852408409118652,70.55196380615234,3.9545319080352783,406.8030395507813,118.9255142211914,1.0,1719421450,2458,6.729699611663818,0.0,mw-handle-pull-side
100,100,9999,2091.2558360099792,-2.8932149410247803,7.062699317932129,2.3299028873443604,79.397705078125,156.6531219482422,0.3,1719422582,2419,0.0,0.0,mw-shelf-place
100,100,9999,2055.6828825473785,-5.254735946655273,4.467889308929443,3.4801928997039795,54.12611770629883,1466.7415771484375,1.0,1719421330,2367,1643.8154296875,0.9,mw-handle-press
100,100,9999,2421.9497027397156,-9.182171821594238,0.0291212201118469,0.2746793329715729,1.1701436042785645,987.7000122070312,0.0,1719414861,3392,973.9000244140624,0.0,reacher-easy
100,100,9999,2118.6779828071594,-5.453251838684082,3.824251651763916,1.7717915773391724,76.46668243408203,323.61981201171875,0.9,1719420992,2407,84.51318359375,0.1,mw-coffee-pull
100,100,9999,2581.9762437343597,-17.034496307373047,0.0007023056969046,0.0380281470715999,0.5369935035705566,824.0624237060547,0.0,1719414980,3560,68.8521728515625,0.0,walker-run
100,100,9999,2380.0375361442566,-13.810789108276367,0.0022438194137066,0.0184357035905122,0.2860245108604431,418.98712158203124,0.0,1719414815,3370,74.41737365722656,0.0,cheetah-run
100,100,9999,2531.53560090065,-10.302040100097656,0.0027916824910789,0.1320968866348266,0.1832723170518875,343.49493408203125,0.0,1719415393,3539,10.591639518737791,0.0,hopper-stand
100,100,9999,2484.499875307083,-8.460592269897461,0.0346368588507175,0.0767755508422851,0.2290462106466293,269.839746475219727,0.0,1719416489,3535,2.3040618896484375,0.0,hopper-hop-backwards
100,100,9999,2503.9636056423187,-32.190895080566406,0.0002454757632222,0.0257224775850772,0.4447898268699646,984.2584838867188,0.0,1719414887,3503,387.7095031738281,0.0,walker-walk
100,100,9999,2107.226487159729,-5.630438804626465,4.618773937225342,0.9038480520248412,159.6086883544922,1126.3861083984375,1.0,1719423312,2426,726.013671875,0.5,mw-sweep
100,100,9999,2096.157875061035,-4.2558183670043945,21.893064498901367,9.570831298828123,134.95904541015625,884.3429565429688,1.0,1719420969,2397,628.6075439453125,0.7,mw-coffee-button
100,100,9999,2186.444262981415,-3.2932310104370117,2.2286012172698975,1.4736850261688232,13.708391189575195,157.00497436523438,1.0,1719421153,2477,58.9942512512207,0.0,mw-disassemble
100,100,9999,2220.985422372818,-2.259617805480957,23.308269500732425,2.6122987270355225,133.07034301757812,163.97463989257812,0.9,1719423465,2514,212.58859252929688,0.1,mw-box-close
100,100,9999,2400.5608139038086,-14.27727508544922,0.0015150983817875,0.0583027638494968,0.2463210076093673,429.7050476074219,0.0,1719415408,3424,303.65997314453125,0.0,cheetah-run-backwards
100,100,9999,2572.401676416397,-19.98313331604004,0.0007896292954683,0.0392354428768157,0.2945626676082611,771.67741394042967,0.0,1719415484,3539,74.90364837646484,0.0,walker-run-backwards
